candidate_id,param_id,scenario_name,settings_file,map_id,movement_model,n_hosts,end_time_s,end_time_hours,group_structure,transmit_range_m,buffer_size,router,rng_seed,scenario_index
C71508,P71508,SV1_C71508,scenario_space_v1/settings/SV1_C71508.settings,ManhattanMidtownGrid,BusMovement,300,7200,2.0,cluster_nomadic,50,5M,EpidemicRouter,72508,71508
C12027,P12027,SV1_C12027,scenario_space_v1/settings/SV1_C12027.settings,HelsinkiDisrupted,MapRouteMovement,150,7200,2.0,pedestrian_transit,5,100M,EpidemicRouter,13027,12027
C49278,P49278,SV1_C49278,scenario_space_v1/settings/SV1_C49278.settings,KallioCommunityCompact,MapRouteMovement,250,7200,2.0,pedestrian_shortestpath_heterogeneous,10,50M,EpidemicRouter,50278,49278
C68401,P68401,SV1_C68401,scenario_space_v1/settings/SV1_C68401.settings,ManhattanMidtownGrid,BusMovement,100,7200,2.0,single_homogeneous,5,20M,EpidemicRouter,69401,68401
C85873,P85873,SV1_C85873,scenario_space_v1/settings/SV1_C85873.settings,ManhattanMidtownGrid,ShortestPathMapBasedMovement,300,7200,2.0,pedestrian_shortestpath_heterogeneous,5,20M,EpidemicRouter,86873,85873
C06615,P06615,SV1_C06615,scenario_space_v1/settings/SV1_C06615.settings,HelsinkiDisrupted,ClusterMovement,300,7200,2.0,single_homogeneous,50,100M,EpidemicRouter,7615,6615
C49809,P49809,SV1_C49809,scenario_space_v1/settings/SV1_C49809.settings,KallioCommunityCompact,MapRouteMovement,300,7200,2.0,single_homogeneous,20,20M,EpidemicRouter,50809,49809
C10844,P10844,SV1_C10844,scenario_space_v1/settings/SV1_C10844.settings,HelsinkiDisrupted,MapRouteMovement,100,7200,2.0,pedestrian_transit,200,5M,EpidemicRouter,11844,10844
C93071,P93071,SV1_C93071,scenario_space_v1/settings/SV1_C93071.settings,NuuksioSparseTrails,MapRouteMovement,300,7200,2.0,pedestrian_vehicle,200,100M,EpidemicRouter,94071,93071
C91878,P91878,SV1_C91878,scenario_space_v1/settings/SV1_C91878.settings,NuuksioSparseTrails,MapRouteMovement,200,7200,2.0,pedestrian_shortestpath_heterogeneous,10,50M,EpidemicRouter,92878,91878
C35490,P35490,SV1_C35490,scenario_space_v1/settings/SV1_C35490.settings,HelsinkiDowntown,ShortestPathMapBasedMovement,300,7200,2.0,pedestrian_shortestpath_heterogeneous,100,50M,EpidemicRouter,36490,35490
C100236,P100236,SV1_C100236,scenario_space_v1/settings/SV1_C100236.settings,NuuksioSparseTrails,ShortestPathMapBasedMovement,300,7200,2.0,pedestrian_transit,50,5M,EpidemicRouter,101236,100236
C70295,P70295,SV1_C70295,scenario_space_v1/settings/SV1_C70295.settings,ManhattanMidtownGrid,BusMovement,200,7200,2.0,pedestrian_shortestpath_heterogeneous,200,100M,EpidemicRouter,71295,70295
C13293,P13293,SV1_C13293,scenario_space_v1/settings/SV1_C13293.settings,HelsinkiDisrupted,MapRouteMovement,250,7200,2.0,pedestrian_shortestpath_heterogeneous,200,20M,EpidemicRouter,14293,13293
C28203,P28203,SV1_C28203,scenario_space_v1/settings/SV1_C28203.settings,HelsinkiDowntown,BusMovement,300,7200,2.0,single_homogeneous,5,100M,EpidemicRouter,29203,28203
C27077,P27077,SV1_C27077,scenario_space_v1/settings/SV1_C27077.settings,HelsinkiDowntown,BusMovement,200,7200,2.0,pedestrian_shortestpath_heterogeneous,10,20M,EpidemicRouter,28077,27077
C93632,P93632,SV1_C93632,scenario_space_v1/settings/SV1_C93632.settings,NuuksioSparseTrails,ShortestPathMapBasedMovement,30,7200,2.0,pedestrian_transit,20,5M,EpidemicRouter,94632,93632
C88894,P88894,SV1_C88894,scenario_space_v1/settings/SV1_C88894.settings,NuuksioSparseTrails,MapRouteMovement,70,7200,2.0,pedestrian_shortestpath_heterogeneous,200,50M,EpidemicRouter,89894,88894
C00028,P00028,SV1_C00028,scenario_space_v1/settings/SV1_C00028.settings,HelsinkiDisrupted,ClusterMovement,30,7200,2.0,pedestrian_transit,10,5M,EpidemicRouter,1028,28
C05446,P05446,SV1_C05446,scenario_space_v1/settings/SV1_C05446.settings,HelsinkiDisrupted,ClusterMovement,200,7200,2.0,pedestrian_transit,200,50M,EpidemicRouter,6446,5446
C26430,P26430,SV1_C26430,scenario_space_v1/settings/SV1_C26430.settings,HelsinkiDowntown,BusMovement,150,7200,2.0,pedestrian_transit,10,50M,EpidemicRouter,27430,26430
C28299,P28299,SV1_C28299,scenario_space_v1/settings/SV1_C28299.settings,HelsinkiDowntown,BusMovement,300,7200,2.0,cluster_nomadic,5,100M,EpidemicRouter,29299,28299
C98511,P98511,SV1_C98511,scenario_space_v1/settings/SV1_C98511.settings,NuuksioSparseTrails,ShortestPathMapBasedMovement,150,7200,2.0,cluster_nomadic,50,100M,EpidemicRouter,99511,98511
C44447,P44447,SV1_C44447,scenario_space_v1/settings/SV1_C44447.settings,KallioCommunityCompact,MapRouteMovement,50,7200,2.0,pedestrian_transit,200,100M,EpidemicRouter,45447,44447
C76864,P76864,SV1_C76864,scenario_space_v1/settings/SV1_C76864.settings,ManhattanMidtownGrid,MapRouteMovement,150,7200,2.0,pedestrian_vehicle,100,5M,EpidemicRouter,77864,76864
C67823,P67823,SV1_C67823,scenario_space_v1/settings/SV1_C67823.settings,ManhattanMidtownGrid,BusMovement,80,7200,2.0,single_homogeneous,200,100M,EpidemicRouter,68823,67823
C11499,P11499,SV1_C11499,scenario_space_v1/settings/SV1_C11499.settings,HelsinkiDisrupted,MapRouteMovement,120,7200,2.0,cluster_nomadic,5,100M,EpidemicRouter,12499,11499
C45621,P45621,SV1_C45621,scenario_space_v1/settings/SV1_C45621.settings,KallioCommunityCompact,MapRouteMovement,70,7200,2.0,single_homogeneous,200,20M,EpidemicRouter,46621,45621
C71483,P71483,SV1_C71483,scenario_space_v1/settings/SV1_C71483.settings,ManhattanMidtownGrid,BusMovement,300,7200,2.0,pedestrian_shortestpath_heterogeneous,20,100M,EpidemicRouter,72483,71483
C42007,P42007,SV1_C42007,scenario_space_v1/settings/SV1_C42007.settings,HelsinkiDowntown,WorkingDayMovement,250,7200,2.0,single_homogeneous,10,100M,EpidemicRouter,43007,42007
C64240,P64240,SV1_C64240,scenario_space_v1/settings/SV1_C64240.settings,KumpulaCampus,ShortestPathMapBasedMovement,300,7200,2.0,pedestrian_transit,100,5M,EpidemicRouter,65240,64240
C15689,P15689,SV1_C15689,scenario_space_v1/settings/SV1_C15689.settings,HelsinkiDisrupted,ShortestPathMapBasedMovement,50,7200,2.0,pedestrian_shortestpath_heterogeneous,100,20M,EpidemicRouter,16689,15689
