candidate_id,param_id,scenario_name,settings_file,map_id,movement_model,n_hosts,end_time_s,end_time_hours,group_structure,transmit_range_m,buffer_size,router,rng_seed,scenario_index
C48530,P48530,SV1_C48530,scenario_space_v1/settings/SV1_C48530.settings,KallioCommunityCompact,MapRouteMovement,150,86400,24.0,pedestrian_vehicle,5,50M,EpidemicRouter,49530,48530
C10128,P10128,SV1_C10128,scenario_space_v1/settings/SV1_C10128.settings,HelsinkiDisrupted,MapRouteMovement,70,86400,24.0,pedestrian_vehicle,5,5M,EpidemicRouter,11128,10128
C65389,P65389,SV1_C65389,scenario_space_v1/settings/SV1_C65389.settings,ManhattanMidtownGrid,BusMovement,30,86400,24.0,cluster_nomadic,50,20M,EpidemicRouter,66389,65389
C98084,P98084,SV1_C98084,scenario_space_v1/settings/SV1_C98084.settings,NuuksioSparseTrails,ShortestPathMapBasedMovement,120,14400,4.0,pedestrian_transit,200,5M,EpidemicRouter,99084,98084
C18527,P18527,SV1_C18527,scenario_space_v1/settings/SV1_C18527.settings,HelsinkiDisrupted,ShortestPathMapBasedMovement,100,86400,24.0,pedestrian_transit,200,100M,EpidemicRouter,19527,18527
C51046,P51046,SV1_C51046,scenario_space_v1/settings/SV1_C51046.settings,KallioCommunityCompact,ShortestPathMapBasedMovement,40,7200,2.0,pedestrian_transit,200,50M,EpidemicRouter,52046,51046
C07003,P07003,SV1_C07003,scenario_space_v1/settings/SV1_C07003.settings,HelsinkiDisrupted,ClusterMovement,300,43200,12.0,pedestrian_transit,100,100M,EpidemicRouter,8003,7003
C56969,P56969,SV1_C56969,scenario_space_v1/settings/SV1_C56969.settings,KallioCommunityCompact,ShortestPathMapBasedMovement,250,86400,24.0,pedestrian_shortestpath_heterogeneous,100,20M,EpidemicRouter,57969,56969
C49679,P49679,SV1_C49679,scenario_space_v1/settings/SV1_C49679.settings,KallioCommunityCompact,MapRouteMovement,250,43200,12.0,cluster_nomadic,200,100M,EpidemicRouter,50679,49679
C06560,P06560,SV1_C06560,scenario_space_v1/settings/SV1_C06560.settings,HelsinkiDisrupted,ClusterMovement,250,86400,24.0,pedestrian_shortestpath_heterogeneous,20,5M,EpidemicRouter,7560,6560
C60507,P60507,SV1_C60507,scenario_space_v1/settings/SV1_C60507.settings,KumpulaCampus,ShortestPathMapBasedMovement,70,86400,24.0,pedestrian_transit,5,100M,EpidemicRouter,61507,60507
C13906,P13906,SV1_C13906,scenario_space_v1/settings/SV1_C13906.settings,HelsinkiDisrupted,MapRouteMovement,300,7200,2.0,cluster_nomadic,20,50M,EpidemicRouter,14906,13906
C93573,P93573,SV1_C93573,scenario_space_v1/settings/SV1_C93573.settings,NuuksioSparseTrails,MapRouteMovement,300,86400,24.0,pedestrian_shortestpath_heterogeneous,200,20M,EpidemicRouter,94573,93573
C34169,P34169,SV1_C34169,scenario_space_v1/settings/SV1_C34169.settings,HelsinkiDowntown,ShortestPathMapBasedMovement,150,86400,24.0,pedestrian_shortestpath_heterogeneous,100,20M,EpidemicRouter,35169,34169
C23660,P23660,SV1_C23660,scenario_space_v1/settings/SV1_C23660.settings,HelsinkiDowntown,BusMovement,60,14400,4.0,single_homogeneous,200,5M,EpidemicRouter,24660,23660
C50105,P50105,SV1_C50105,scenario_space_v1/settings/SV1_C50105.settings,KallioCommunityCompact,MapRouteMovement,300,14400,4.0,pedestrian_vehicle,100,20M,EpidemicRouter,51105,50105
C42023,P42023,SV1_C42023,scenario_space_v1/settings/SV1_C42023.settings,HelsinkiDowntown,WorkingDayMovement,250,7200,2.0,single_homogeneous,200,100M,EpidemicRouter,43023,42023
C44964,P44964,SV1_C44964,scenario_space_v1/settings/SV1_C44964.settings,KallioCommunityCompact,MapRouteMovement,50,86400,24.0,pedestrian_shortestpath_heterogeneous,50,5M,EpidemicRouter,45964,44964
C61516,P61516,SV1_C61516,scenario_space_v1/settings/SV1_C61516.settings,KumpulaCampus,ShortestPathMapBasedMovement,100,14400,4.0,pedestrian_shortestpath_heterogeneous,10,5M,EpidemicRouter,62516,61516
C60451,P60451,SV1_C60451,scenario_space_v1/settings/SV1_C60451.settings,KumpulaCampus,ShortestPathMapBasedMovement,70,43200,12.0,pedestrian_shortestpath_heterogeneous,100,100M,EpidemicRouter,61451,60451
C43597,P43597,SV1_C43597,scenario_space_v1/settings/SV1_C43597.settings,KallioCommunityCompact,MapRouteMovement,30,43200,12.0,pedestrian_transit,50,20M,EpidemicRouter,44597,43597
C10299,P10299,SV1_C10299,scenario_space_v1/settings/SV1_C10299.settings,HelsinkiDisrupted,MapRouteMovement,80,7200,2.0,cluster_nomadic,5,100M,EpidemicRouter,11299,10299
C28198,P28198,SV1_C28198,scenario_space_v1/settings/SV1_C28198.settings,HelsinkiDowntown,BusMovement,250,86400,24.0,cluster_nomadic,200,50M,EpidemicRouter,29198,28198
C03647,P03647,SV1_C03647,scenario_space_v1/settings/SV1_C03647.settings,HelsinkiDisrupted,ClusterMovement,100,7200,2.0,pedestrian_transit,200,100M,EpidemicRouter,4647,3647
C55196,P55196,SV1_C55196,scenario_space_v1/settings/SV1_C55196.settings,KallioCommunityCompact,ShortestPathMapBasedMovement,120,86400,24.0,cluster_nomadic,200,5M,EpidemicRouter,56196,55196
C14202,P14202,SV1_C14202,scenario_space_v1/settings/SV1_C14202.settings,HelsinkiDisrupted,MapRouteMovement,300,43200,12.0,pedestrian_transit,100,50M,EpidemicRouter,15202,14202
C68756,P68756,SV1_C68756,scenario_space_v1/settings/SV1_C68756.settings,ManhattanMidtownGrid,BusMovement,100,14400,4.0,cluster_nomadic,200,5M,EpidemicRouter,69756,68756
C93068,P93068,SV1_C93068,scenario_space_v1/settings/SV1_C93068.settings,NuuksioSparseTrails,MapRouteMovement,300,7200,2.0,pedestrian_vehicle,200,5M,EpidemicRouter,94068,93068
C44063,P44063,SV1_C44063,scenario_space_v1/settings/SV1_C44063.settings,KallioCommunityCompact,MapRouteMovement,40,14400,4.0,single_homogeneous,200,100M,EpidemicRouter,45063,44063
