candidate_id,param_id,scenario_name,settings_file,map_id,movement_model,n_hosts,end_time_s,end_time_hours,group_structure,transmit_range_m,buffer_size,router,rng_seed,scenario_index
C32172,P32172,SV1_C32172,scenario_space_v1/settings/SV1_C32172.settings,HelsinkiDowntown,ShortestPathMapBasedMovement,80,43200,12.0,single_homogeneous,50,5M,EpidemicRouter,33172,32172
C88876,P88876,SV1_C88876,scenario_space_v1/settings/SV1_C88876.settings,NuuksioSparseTrails,MapRouteMovement,70,7200,2.0,pedestrian_shortestpath_heterogeneous,10,5M,EpidemicRouter,89876,88876
C47772,P47772,SV1_C47772,scenario_space_v1/settings/SV1_C47772.settings,KallioCommunityCompact,MapRouteMovement,120,43200,12.0,single_homogeneous,50,5M,EpidemicRouter,48772,47772
C00684,P00684,SV1_C00684,scenario_space_v1/settings/SV1_C00684.settings,HelsinkiDisrupted,ClusterMovement,40,7200,2.0,pedestrian_shortestpath_heterogeneous,50,5M,EpidemicRouter,1684,684
C27432,P27432,SV1_C27432,scenario_space_v1/settings/SV1_C27432.settings,HelsinkiDowntown,BusMovement,200,43200,12.0,pedestrian_shortestpath_heterogeneous,5,5M,EpidemicRouter,28432,27432
C47632,P47632,SV1_C47632,scenario_space_v1/settings/SV1_C47632.settings,KallioCommunityCompact,MapRouteMovement,120,10800,3.0,cluster_nomadic,100,5M,EpidemicRouter,48632,47632
C44316,P44316,SV1_C44316,scenario_space_v1/settings/SV1_C44316.settings,KallioCommunityCompact,MapRouteMovement,40,86400,24.0,pedestrian_transit,50,5M,EpidemicRouter,45316,44316
C64476,P64476,SV1_C64476,scenario_space_v1/settings/SV1_C64476.settings,KumpulaCampus,ShortestPathMapBasedMovement,300,14400,4.0,pedestrian_transit,50,5M,EpidemicRouter,65476,64476
C58048,P58048,SV1_C58048,scenario_space_v1/settings/SV1_C58048.settings,KumpulaCampus,ShortestPathMapBasedMovement,30,43200,12.0,pedestrian_shortestpath_heterogeneous,100,5M,EpidemicRouter,59048,58048
C50300,P50300,SV1_C50300,scenario_space_v1/settings/SV1_C50300.settings,KallioCommunityCompact,MapRouteMovement,300,86400,24.0,single_homogeneous,200,5M,EpidemicRouter,51300,50300
C97768,P97768,SV1_C97768,scenario_space_v1/settings/SV1_C97768.settings,NuuksioSparseTrails,ShortestPathMapBasedMovement,100,86400,24.0,pedestrian_shortestpath_heterogeneous,100,5M,EpidemicRouter,98768,97768
C23124,P23124,SV1_C23124,scenario_space_v1/settings/SV1_C23124.settings,HelsinkiDowntown,BusMovement,50,14400,4.0,pedestrian_shortestpath_heterogeneous,50,5M,EpidemicRouter,24124,23124
C10912,P10912,SV1_C10912,scenario_space_v1/settings/SV1_C10912.settings,HelsinkiDisrupted,MapRouteMovement,100,7200,2.0,cluster_nomadic,100,5M,EpidemicRouter,11912,10912
C05908,P05908,SV1_C05908,scenario_space_v1/settings/SV1_C05908.settings,HelsinkiDisrupted,ClusterMovement,200,86400,24.0,pedestrian_transit,10,5M,EpidemicRouter,6908,5908
C24152,P24152,SV1_C24152,scenario_space_v1/settings/SV1_C24152.settings,HelsinkiDowntown,BusMovement,70,10800,3.0,pedestrian_transit,20,5M,EpidemicRouter,25152,24152
C88704,P88704,SV1_C88704,scenario_space_v1/settings/SV1_C88704.settings,NuuksioSparseTrails,MapRouteMovement,60,86400,24.0,pedestrian_transit,5,5M,EpidemicRouter,89704,88704
C59624,P59624,SV1_C59624,scenario_space_v1/settings/SV1_C59624.settings,KumpulaCampus,ShortestPathMapBasedMovement,60,10800,3.0,cluster_nomadic,20,5M,EpidemicRouter,60624,59624
C11232,P11232,SV1_C11232,scenario_space_v1/settings/SV1_C11232.settings,HelsinkiDisrupted,MapRouteMovement,100,43200,12.0,pedestrian_shortestpath_heterogeneous,5,5M,EpidemicRouter,12232,11232
C72248,P72248,SV1_C72248,scenario_space_v1/settings/SV1_C72248.settings,ManhattanMidtownGrid,MapRouteMovement,30,14400,4.0,single_homogeneous,20,5M,EpidemicRouter,73248,72248
C26276,P26276,SV1_C26276,scenario_space_v1/settings/SV1_C26276.settings,HelsinkiDowntown,BusMovement,120,43200,12.0,cluster_nomadic,200,5M,EpidemicRouter,27276,26276
C63572,P63572,SV1_C63572,scenario_space_v1/settings/SV1_C63572.settings,KumpulaCampus,ShortestPathMapBasedMovement,200,86400,24.0,pedestrian_shortestpath_heterogeneous,200,5M,EpidemicRouter,64572,63572
C46244,P46244,SV1_C46244,scenario_space_v1/settings/SV1_C46244.settings,KallioCommunityCompact,MapRouteMovement,80,7200,2.0,pedestrian_transit,200,5M,EpidemicRouter,47244,46244
C04888,P04888,SV1_C04888,scenario_space_v1/settings/SV1_C04888.settings,HelsinkiDisrupted,ClusterMovement,150,7200,2.0,pedestrian_shortestpath_heterogeneous,100,5M,EpidemicRouter,5888,4888
C67656,P67656,SV1_C67656,scenario_space_v1/settings/SV1_C67656.settings,ManhattanMidtownGrid,BusMovement,70,43200,12.0,cluster_nomadic,5,5M,EpidemicRouter,68656,67656
C53964,P53964,SV1_C53964,scenario_space_v1/settings/SV1_C53964.settings,KallioCommunityCompact,ShortestPathMapBasedMovement,80,86400,24.0,pedestrian_shortestpath_heterogeneous,50,5M,EpidemicRouter,54964,53964
C47100,P47100,SV1_C47100,scenario_space_v1/settings/SV1_C47100.settings,KallioCommunityCompact,MapRouteMovement,100,14400,4.0,pedestrian_vehicle,50,5M,EpidemicRouter,48100,47100
C95032,P95032,SV1_C95032,scenario_space_v1/settings/SV1_C95032.settings,NuuksioSparseTrails,ShortestPathMapBasedMovement,50,10800,3.0,cluster_nomadic,100,5M,EpidemicRouter,96032,95032
C14184,P14184,SV1_C14184,scenario_space_v1/settings/SV1_C14184.settings,HelsinkiDisrupted,MapRouteMovement,300,43200,12.0,pedestrian_transit,5,5M,EpidemicRouter,15184,14184
C56016,P56016,SV1_C56016,scenario_space_v1/settings/SV1_C56016.settings,KallioCommunityCompact,ShortestPathMapBasedMovement,200,10800,3.0,cluster_nomadic,5,5M,EpidemicRouter,57016,56016
C54388,P54388,SV1_C54388,scenario_space_v1/settings/SV1_C54388.settings,KallioCommunityCompact,ShortestPathMapBasedMovement,100,43200,12.0,pedestrian_transit,10,5M,EpidemicRouter,55388,54388
C06024,P06024,SV1_C06024,scenario_space_v1/settings/SV1_C06024.settings,HelsinkiDisrupted,ClusterMovement,250,7200,2.0,pedestrian_transit,5,5M,EpidemicRouter,7024,6024
C66616,P66616,SV1_C66616,scenario_space_v1/settings/SV1_C66616.settings,ManhattanMidtownGrid,BusMovement,60,7200,2.0,single_homogeneous,100,5M,EpidemicRouter,67616,66616
C51684,P51684,SV1_C51684,scenario_space_v1/settings/SV1_C51684.settings,KallioCommunityCompact,ShortestPathMapBasedMovement,50,7200,2.0,pedestrian_shortestpath_heterogeneous,50,5M,EpidemicRouter,52684,51684
C79064,P79064,SV1_C79064,scenario_space_v1/settings/SV1_C79064.settings,ManhattanMidtownGrid,MapRouteMovement,300,43200,12.0,cluster_nomadic,20,5M,EpidemicRouter,80064,79064
C79076,P79076,SV1_C79076,scenario_space_v1/settings/SV1_C79076.settings,ManhattanMidtownGrid,MapRouteMovement,300,43200,12.0,cluster_nomadic,200,5M,EpidemicRouter,80076,79076
C25340,P25340,SV1_C25340,scenario_space_v1/settings/SV1_C25340.settings,HelsinkiDowntown,BusMovement,100,10800,3.0,single_homogeneous,200,5M,EpidemicRouter,26340,25340
C91652,P91652,SV1_C91652,scenario_space_v1/settings/SV1_C91652.settings,NuuksioSparseTrails,MapRouteMovement,150,43200,12.0,pedestrian_shortestpath_heterogeneous,200,5M,EpidemicRouter,92652,91652
C06844,P06844,SV1_C06844,scenario_space_v1/settings/SV1_C06844.settings,HelsinkiDisrupted,ClusterMovement,300,14400,4.0,single_homogeneous,10,5M,EpidemicRouter,7844,6844
C00516,P00516,SV1_C00516,scenario_space_v1/settings/SV1_C00516.settings,HelsinkiDisrupted,ClusterMovement,30,86400,24.0,pedestrian_transit,50,5M,EpidemicRouter,1516,516
C03260,P03260,SV1_C03260,scenario_space_v1/settings/SV1_C03260.settings,HelsinkiDisrupted,ClusterMovement,80,14400,4.0,single_homogeneous,200,5M,EpidemicRouter,4260,3260
C26520,P26520,SV1_C26520,scenario_space_v1/settings/SV1_C26520.settings,HelsinkiDowntown,BusMovement,150,10800,3.0,single_homogeneous,5,5M,EpidemicRouter,27520,26520
C22156,P22156,SV1_C22156,scenario_space_v1/settings/SV1_C22156.settings,HelsinkiDowntown,BusMovement,30,86400,24.0,pedestrian_shortestpath_heterogeneous,10,5M,EpidemicRouter,23156,22156
C22692,P22692,SV1_C22692,scenario_space_v1/settings/SV1_C22692.settings,HelsinkiDowntown,BusMovement,40,86400,24.0,single_homogeneous,50,5M,EpidemicRouter,23692,22692
C76004,P76004,SV1_C76004,scenario_space_v1/settings/SV1_C76004.settings,ManhattanMidtownGrid,MapRouteMovement,100,43200,12.0,pedestrian_transit,200,5M,EpidemicRouter,77004,76004
C70692,P70692,SV1_C70692,scenario_space_v1/settings/SV1_C70692.settings,ManhattanMidtownGrid,BusMovement,200,86400,24.0,single_homogeneous,50,5M,EpidemicRouter,71692,70692
C03484,P03484,SV1_C03484,scenario_space_v1/settings/SV1_C03484.settings,HelsinkiDisrupted,ClusterMovement,80,86400,24.0,single_homogeneous,10,5M,EpidemicRouter,4484,3484
C70964,P70964,SV1_C70964,scenario_space_v1/settings/SV1_C70964.settings,ManhattanMidtownGrid,BusMovement,250,10800,3.0,pedestrian_transit,200,5M,EpidemicRouter,71964,70964
C06400,P06400,SV1_C06400,scenario_space_v1/settings/SV1_C06400.settings,HelsinkiDisrupted,ClusterMovement,250,43200,12.0,pedestrian_transit,100,5M,EpidemicRouter,7400,6400
C77560,P77560,SV1_C77560,scenario_space_v1/settings/SV1_C77560.settings,ManhattanMidtownGrid,MapRouteMovement,200,10800,3.0,pedestrian_transit,100,5M,EpidemicRouter,78560,77560
C49120,P49120,SV1_C49120,scenario_space_v1/settings/SV1_C49120.settings,KallioCommunityCompact,MapRouteMovement,200,86400,24.0,pedestrian_transit,100,5M,EpidemicRouter,50120,49120
C57380,P57380,SV1_C57380,scenario_space_v1/settings/SV1_C57380.settings,KallioCommunityCompact,ShortestPathMapBasedMovement,300,43200,12.0,single_homogeneous,200,5M,EpidemicRouter,58380,57380
C10172,P10172,SV1_C10172,scenario_space_v1/settings/SV1_C10172.settings,HelsinkiDisrupted,MapRouteMovement,70,86400,24.0,pedestrian_shortestpath_heterogeneous,200,5M,EpidemicRouter,11172,10172
C13144,P13144,SV1_C13144,scenario_space_v1/settings/SV1_C13144.settings,HelsinkiDisrupted,MapRouteMovement,200,86400,24.0,pedestrian_vehicle,100,5M,EpidemicRouter,14144,13144
C94244,P94244,SV1_C94244,scenario_space_v1/settings/SV1_C94244.settings,NuuksioSparseTrails,ShortestPathMapBasedMovement,40,7200,2.0,pedestrian_transit,200,5M,EpidemicRouter,95244,94244
C61360,P61360,SV1_C61360,scenario_space_v1/settings/SV1_C61360.settings,KumpulaCampus,ShortestPathMapBasedMovement,100,10800,3.0,pedestrian_transit,100,5M,EpidemicRouter,62360,61360
C26920,P26920,SV1_C26920,scenario_space_v1/settings/SV1_C26920.settings,HelsinkiDowntown,BusMovement,150,86400,24.0,pedestrian_transit,100,5M,EpidemicRouter,27920,26920
C48596,P48596,SV1_C48596,scenario_space_v1/settings/SV1_C48596.settings,KallioCommunityCompact,MapRouteMovement,150,86400,24.0,cluster_nomadic,200,5M,EpidemicRouter,49596,48596
C42500,P42500,SV1_C42500,scenario_space_v1/settings/SV1_C42500.settings,HelsinkiDowntown,WorkingDayMovement,250,86400,24.0,single_homogeneous,200,5M,EpidemicRouter,43500,42500
C05984,P05984,SV1_C05984,scenario_space_v1/settings/SV1_C05984.settings,HelsinkiDisrupted,ClusterMovement,200,86400,24.0,cluster_nomadic,20,5M,EpidemicRouter,6984,5984
C43656,P43656,SV1_C43656,scenario_space_v1/settings/SV1_C43656.settings,KallioCommunityCompact,MapRouteMovement,30,43200,12.0,cluster_nomadic,5,5M,EpidemicRouter,44656,43656
C100000,P100000,SV1_C100000,scenario_space_v1/settings/SV1_C100000.settings,NuuksioSparseTrails,ShortestPathMapBasedMovement,250,43200,12.0,pedestrian_transit,100,5M,EpidemicRouter,101000,100000
C71372,P71372,SV1_C71372,scenario_space_v1/settings/SV1_C71372.settings,ManhattanMidtownGrid,BusMovement,250,86400,24.0,pedestrian_shortestpath_heterogeneous,200,5M,EpidemicRouter,72372,71372
C69072,P69072,SV1_C69072,scenario_space_v1/settings/SV1_C69072.settings,ManhattanMidtownGrid,BusMovement,120,7200,2.0,pedestrian_shortestpath_heterogeneous,5,5M,EpidemicRouter,70072,69072
C71416,P71416,SV1_C71416,scenario_space_v1/settings/SV1_C71416.settings,ManhattanMidtownGrid,BusMovement,300,7200,2.0,single_homogeneous,100,5M,EpidemicRouter,72416,71416
C93512,P93512,SV1_C93512,scenario_space_v1/settings/SV1_C93512.settings,NuuksioSparseTrails,MapRouteMovement,300,86400,24.0,pedestrian_transit,20,5M,EpidemicRouter,94512,93512
C55316,P55316,SV1_C55316,scenario_space_v1/settings/SV1_C55316.settings,KallioCommunityCompact,ShortestPathMapBasedMovement,150,7200,2.0,cluster_nomadic,200,5M,EpidemicRouter,56316,55316
C06680,P06680,SV1_C06680,scenario_space_v1/settings/SV1_C06680.settings,HelsinkiDisrupted,ClusterMovement,300,7200,2.0,pedestrian_shortestpath_heterogeneous,20,5M,EpidemicRouter,7680,6680
C59196,P59196,SV1_C59196,scenario_space_v1/settings/SV1_C59196.settings,KumpulaCampus,ShortestPathMapBasedMovement,50,43200,12.0,pedestrian_transit,50,5M,EpidemicRouter,60196,59196
C49176,P49176,SV1_C49176,scenario_space_v1/settings/SV1_C49176.settings,KallioCommunityCompact,MapRouteMovement,200,86400,24.0,cluster_nomadic,5,5M,EpidemicRouter,50176,49176
C70072,P70072,SV1_C70072,scenario_space_v1/settings/SV1_C70072.settings,ManhattanMidtownGrid,BusMovement,150,43200,12.0,cluster_nomadic,100,5M,EpidemicRouter,71072,70072
C03640,P03640,SV1_C03640,scenario_space_v1/settings/SV1_C03640.settings,HelsinkiDisrupted,ClusterMovement,100,7200,2.0,pedestrian_transit,100,5M,EpidemicRouter,4640,3640
C37100,P37100,SV1_C37100,scenario_space_v1/settings/SV1_C37100.settings,HelsinkiDowntown,WorkingDayMovement,40,86400,24.0,single_homogeneous,200,5M,EpidemicRouter,38100,37100
C61640,P61640,SV1_C61640,scenario_space_v1/settings/SV1_C61640.settings,KumpulaCampus,ShortestPathMapBasedMovement,100,43200,12.0,pedestrian_shortestpath_heterogeneous,20,5M,EpidemicRouter,62640,61640
