candidate_id,param_id,scenario_name,settings_file,map_id,movement_model,n_hosts,end_time_s,end_time_hours,group_structure,transmit_range_m,buffer_size,router,rng_seed,scenario_index
C47772,P47772,SV1_C47772,scenario_space_v1/settings/SV1_C47772.settings,KallioCommunityCompact,MapRouteMovement,120,43200,12.0,single_homogeneous,50,5M,EpidemicRouter,48772,47772
C00684,P00684,SV1_C00684,scenario_space_v1/settings/SV1_C00684.settings,HelsinkiDisrupted,ClusterMovement,40,7200,2.0,pedestrian_shortestpath_heterogeneous,50,5M,EpidemicRouter,1684,684
C27432,P27432,SV1_C27432,scenario_space_v1/settings/SV1_C27432.settings,HelsinkiDowntown,BusMovement,200,43200,12.0,pedestrian_shortestpath_heterogeneous,5,5M,EpidemicRouter,28432,27432
C47632,P47632,SV1_C47632,scenario_space_v1/settings/SV1_C47632.settings,KallioCommunityCompact,MapRouteMovement,120,10800,3.0,cluster_nomadic,100,5M,EpidemicRouter,48632,47632
C44316,P44316,SV1_C44316,scenario_space_v1/settings/SV1_C44316.settings,KallioCommunityCompact,MapRouteMovement,40,86400,24.0,pedestrian_transit,50,5M,EpidemicRouter,45316,44316
C64476,P64476,SV1_C64476,scenario_space_v1/settings/SV1_C64476.settings,KumpulaCampus,ShortestPathMapBasedMovement,300,14400,4.0,pedestrian_transit,50,5M,EpidemicRouter,65476,64476
C58048,P58048,SV1_C58048,scenario_space_v1/settings/SV1_C58048.settings,KumpulaCampus,ShortestPathMapBasedMovement,30,43200,12.0,pedestrian_shortestpath_heterogeneous,100,5M,EpidemicRouter,59048,58048
C50300,P50300,SV1_C50300,scenario_space_v1/settings/SV1_C50300.settings,KallioCommunityCompact,MapRouteMovement,300,86400,24.0,single_homogeneous,200,5M,EpidemicRouter,51300,50300
C97768,P97768,SV1_C97768,scenario_space_v1/settings/SV1_C97768.settings,NuuksioSparseTrails,ShortestPathMapBasedMovement,100,86400,24.0,pedestrian_shortestpath_heterogeneous,100,5M,EpidemicRouter,98768,97768
C10072,P10072,SV1_C10072,scenario_space_v1/settings/SV1_C10072.settings,HelsinkiDisrupted,MapRouteMovement,70,43200,12.0,cluster_nomadic,100,5M,EpidemicRouter,11072,10072
C05908,P05908,SV1_C05908,scenario_space_v1/settings/SV1_C05908.settings,HelsinkiDisrupted,ClusterMovement,200,86400,24.0,pedestrian_transit,10,5M,EpidemicRouter,6908,5908
C00368,P00368,SV1_C00368,scenario_space_v1/settings/SV1_C00368.settings,HelsinkiDisrupted,ClusterMovement,30,43200,12.0,single_homogeneous,20,5M,EpidemicRouter,1368,368
C24152,P24152,SV1_C24152,scenario_space_v1/settings/SV1_C24152.settings,HelsinkiDowntown,BusMovement,70,10800,3.0,pedestrian_transit,20,5M,EpidemicRouter,25152,24152
C88704,P88704,SV1_C88704,scenario_space_v1/settings/SV1_C88704.settings,NuuksioSparseTrails,MapRouteMovement,60,86400,24.0,pedestrian_transit,5,5M,EpidemicRouter,89704,88704
C21940,P21940,SV1_C21940,scenario_space_v1/settings/SV1_C21940.settings,HelsinkiDowntown,BusMovement,30,14400,4.0,cluster_nomadic,10,5M,EpidemicRouter,22940,21940
C88448,P88448,SV1_C88448,scenario_space_v1/settings/SV1_C88448.settings,NuuksioSparseTrails,MapRouteMovement,60,14400,4.0,single_homogeneous,20,5M,EpidemicRouter,89448,88448
C67656,P67656,SV1_C67656,scenario_space_v1/settings/SV1_C67656.settings,ManhattanMidtownGrid,BusMovement,70,43200,12.0,cluster_nomadic,5,5M,EpidemicRouter,68656,67656
C10844,P10844,SV1_C10844,scenario_space_v1/settings/SV1_C10844.settings,HelsinkiDisrupted,MapRouteMovement,100,7200,2.0,pedestrian_transit,200,5M,EpidemicRouter,11844,10844
C53964,P53964,SV1_C53964,scenario_space_v1/settings/SV1_C53964.settings,KallioCommunityCompact,ShortestPathMapBasedMovement,80,86400,24.0,pedestrian_shortestpath_heterogeneous,50,5M,EpidemicRouter,54964,53964
C14184,P14184,SV1_C14184,scenario_space_v1/settings/SV1_C14184.settings,HelsinkiDisrupted,MapRouteMovement,300,43200,12.0,pedestrian_transit,5,5M,EpidemicRouter,15184,14184
C52896,P52896,SV1_C52896,scenario_space_v1/settings/SV1_C52896.settings,KallioCommunityCompact,ShortestPathMapBasedMovement,70,7200,2.0,cluster_nomadic,5,5M,EpidemicRouter,53896,52896
C48040,P48040,SV1_C48040,scenario_space_v1/settings/SV1_C48040.settings,KallioCommunityCompact,MapRouteMovement,150,7200,2.0,pedestrian_transit,100,5M,EpidemicRouter,49040,48040
C79076,P79076,SV1_C79076,scenario_space_v1/settings/SV1_C79076.settings,ManhattanMidtownGrid,MapRouteMovement,300,43200,12.0,cluster_nomadic,200,5M,EpidemicRouter,80076,79076
C25340,P25340,SV1_C25340,scenario_space_v1/settings/SV1_C25340.settings,HelsinkiDowntown,BusMovement,100,10800,3.0,single_homogeneous,200,5M,EpidemicRouter,26340,25340
C35296,P35296,SV1_C35296,scenario_space_v1/settings/SV1_C35296.settings,HelsinkiDowntown,ShortestPathMapBasedMovement,250,86400,24.0,single_homogeneous,100,5M,EpidemicRouter,36296,35296
C00516,P00516,SV1_C00516,scenario_space_v1/settings/SV1_C00516.settings,HelsinkiDisrupted,ClusterMovement,30,86400,24.0,pedestrian_transit,50,5M,EpidemicRouter,1516,516
C03260,P03260,SV1_C03260,scenario_space_v1/settings/SV1_C03260.settings,HelsinkiDisrupted,ClusterMovement,80,14400,4.0,single_homogeneous,200,5M,EpidemicRouter,4260,3260
C26520,P26520,SV1_C26520,scenario_space_v1/settings/SV1_C26520.settings,HelsinkiDowntown,BusMovement,150,10800,3.0,single_homogeneous,5,5M,EpidemicRouter,27520,26520
C22156,P22156,SV1_C22156,scenario_space_v1/settings/SV1_C22156.settings,HelsinkiDowntown,BusMovement,30,86400,24.0,pedestrian_shortestpath_heterogeneous,10,5M,EpidemicRouter,23156,22156
C22692,P22692,SV1_C22692,scenario_space_v1/settings/SV1_C22692.settings,HelsinkiDowntown,BusMovement,40,86400,24.0,single_homogeneous,50,5M,EpidemicRouter,23692,22692
C06928,P06928,SV1_C06928,scenario_space_v1/settings/SV1_C06928.settings,HelsinkiDisrupted,ClusterMovement,300,14400,4.0,pedestrian_shortestpath_heterogeneous,100,5M,EpidemicRouter,7928,6928
C12920,P12920,SV1_C12920,scenario_space_v1/settings/SV1_C12920.settings,HelsinkiDisrupted,MapRouteMovement,200,14400,4.0,pedestrian_shortestpath_heterogeneous,20,5M,EpidemicRouter,13920,12920
C25888,P25888,SV1_C25888,scenario_space_v1/settings/SV1_C25888.settings,HelsinkiDowntown,BusMovement,120,7200,2.0,pedestrian_shortestpath_heterogeneous,100,5M,EpidemicRouter,26888,25888
C11956,P11956,SV1_C11956,scenario_space_v1/settings/SV1_C11956.settings,HelsinkiDisrupted,MapRouteMovement,120,86400,24.0,pedestrian_shortestpath_heterogeneous,10,5M,EpidemicRouter,12956,11956
C56252,P56252,SV1_C56252,scenario_space_v1/settings/SV1_C56252.settings,KallioCommunityCompact,ShortestPathMapBasedMovement,200,43200,12.0,pedestrian_shortestpath_heterogeneous,200,5M,EpidemicRouter,57252,56252
C71800,P71800,SV1_C71800,scenario_space_v1/settings/SV1_C71800.settings,ManhattanMidtownGrid,BusMovement,300,43200,12.0,pedestrian_transit,100,5M,EpidemicRouter,72800,71800
C92800,P92800,SV1_C92800,scenario_space_v1/settings/SV1_C92800.settings,NuuksioSparseTrails,MapRouteMovement,250,43200,12.0,pedestrian_transit,100,5M,EpidemicRouter,93800,92800
C27160,P27160,SV1_C27160,scenario_space_v1/settings/SV1_C27160.settings,HelsinkiDowntown,BusMovement,200,10800,3.0,pedestrian_transit,100,5M,EpidemicRouter,28160,27160
C69856,P69856,SV1_C69856,scenario_space_v1/settings/SV1_C69856.settings,ManhattanMidtownGrid,BusMovement,150,14400,4.0,single_homogeneous,100,5M,EpidemicRouter,70856,69856
C94244,P94244,SV1_C94244,scenario_space_v1/settings/SV1_C94244.settings,NuuksioSparseTrails,ShortestPathMapBasedMovement,40,7200,2.0,pedestrian_transit,200,5M,EpidemicRouter,95244,94244
C55584,P55584,SV1_C55584,scenario_space_v1/settings/SV1_C55584.settings,KallioCommunityCompact,ShortestPathMapBasedMovement,150,43200,12.0,pedestrian_transit,5,5M,EpidemicRouter,56584,55584
C05520,P05520,SV1_C05520,scenario_space_v1/settings/SV1_C05520.settings,HelsinkiDisrupted,ClusterMovement,200,10800,3.0,single_homogeneous,5,5M,EpidemicRouter,6520,5520
C69928,P69928,SV1_C69928,scenario_space_v1/settings/SV1_C69928.settings,ManhattanMidtownGrid,BusMovement,150,14400,4.0,pedestrian_shortestpath_heterogeneous,100,5M,EpidemicRouter,70928,69928
C49788,P49788,SV1_C49788,scenario_space_v1/settings/SV1_C49788.settings,KallioCommunityCompact,MapRouteMovement,250,86400,24.0,cluster_nomadic,50,5M,EpidemicRouter,50788,49788
C46172,P46172,SV1_C46172,scenario_space_v1/settings/SV1_C46172.settings,KallioCommunityCompact,MapRouteMovement,70,86400,24.0,pedestrian_shortestpath_heterogeneous,200,5M,EpidemicRouter,47172,46172
C91052,P91052,SV1_C91052,scenario_space_v1/settings/SV1_C91052.settings,NuuksioSparseTrails,MapRouteMovement,120,43200,12.0,pedestrian_shortestpath_heterogeneous,200,5M,EpidemicRouter,92052,91052
C04644,P04644,SV1_C04644,scenario_space_v1/settings/SV1_C04644.settings,HelsinkiDisrupted,ClusterMovement,120,43200,12.0,pedestrian_shortestpath_heterogeneous,50,5M,EpidemicRouter,5644,4644
C41900,P41900,SV1_C41900,scenario_space_v1/settings/SV1_C41900.settings,HelsinkiDowntown,WorkingDayMovement,200,86400,24.0,single_homogeneous,200,5M,EpidemicRouter,42900,41900
C27572,P27572,SV1_C27572,scenario_space_v1/settings/SV1_C27572.settings,HelsinkiDowntown,BusMovement,200,86400,24.0,pedestrian_shortestpath_heterogeneous,200,5M,EpidemicRouter,28572,27572
C77948,P77948,SV1_C77948,scenario_space_v1/settings/SV1_C77948.settings,ManhattanMidtownGrid,MapRouteMovement,200,86400,24.0,pedestrian_vehicle,200,5M,EpidemicRouter,78948,77948
C59792,P59792,SV1_C59792,scenario_space_v1/settings/SV1_C59792.settings,KumpulaCampus,ShortestPathMapBasedMovement,60,43200,12.0,pedestrian_transit,20,5M,EpidemicRouter,60792,59792
