candidate_id,param_id,scenario_name,settings_file,map_id,movement_model,n_hosts,end_time_s,end_time_hours,group_structure,transmit_range_m,buffer_size,router,rng_seed,scenario_index
C38296,P38296,SV1_C38296,scenario_space_v1/settings/SV1_C38296.settings,HelsinkiDowntown,WorkingDayMovement,60,86400,24.0,single_homogeneous,100,5M,EpidemicRouter,39296,38296
C33844,P33844,SV1_C33844,scenario_space_v1/settings/SV1_C33844.settings,HelsinkiDowntown,ShortestPathMapBasedMovement,150,14400,4.0,single_homogeneous,10,5M,EpidemicRouter,34844,33844
C88876,P88876,SV1_C88876,scenario_space_v1/settings/SV1_C88876.settings,NuuksioSparseTrails,MapRouteMovement,70,7200,2.0,pedestrian_shortestpath_heterogeneous,10,5M,EpidemicRouter,89876,88876
C47772,P47772,SV1_C47772,scenario_space_v1/settings/SV1_C47772.settings,KallioCommunityCompact,MapRouteMovement,120,43200,12.0,single_homogeneous,50,5M,EpidemicRouter,48772,47772
C00684,P00684,SV1_C00684,scenario_space_v1/settings/SV1_C00684.settings,HelsinkiDisrupted,ClusterMovement,40,7200,2.0,pedestrian_shortestpath_heterogeneous,50,5M,EpidemicRouter,1684,684
C27432,P27432,SV1_C27432,scenario_space_v1/settings/SV1_C27432.settings,HelsinkiDowntown,BusMovement,200,43200,12.0,pedestrian_shortestpath_heterogeneous,5,5M,EpidemicRouter,28432,27432
C47632,P47632,SV1_C47632,scenario_space_v1/settings/SV1_C47632.settings,KallioCommunityCompact,MapRouteMovement,120,10800,3.0,cluster_nomadic,100,5M,EpidemicRouter,48632,47632
C44316,P44316,SV1_C44316,scenario_space_v1/settings/SV1_C44316.settings,KallioCommunityCompact,MapRouteMovement,40,86400,24.0,pedestrian_transit,50,5M,EpidemicRouter,45316,44316
C64476,P64476,SV1_C64476,scenario_space_v1/settings/SV1_C64476.settings,KumpulaCampus,ShortestPathMapBasedMovement,300,14400,4.0,pedestrian_transit,50,5M,EpidemicRouter,65476,64476
C58048,P58048,SV1_C58048,scenario_space_v1/settings/SV1_C58048.settings,KumpulaCampus,ShortestPathMapBasedMovement,30,43200,12.0,pedestrian_shortestpath_heterogeneous,100,5M,EpidemicRouter,59048,58048
C50300,P50300,SV1_C50300,scenario_space_v1/settings/SV1_C50300.settings,KallioCommunityCompact,MapRouteMovement,300,86400,24.0,single_homogeneous,200,5M,EpidemicRouter,51300,50300
C97768,P97768,SV1_C97768,scenario_space_v1/settings/SV1_C97768.settings,NuuksioSparseTrails,ShortestPathMapBasedMovement,100,86400,24.0,pedestrian_shortestpath_heterogeneous,100,5M,EpidemicRouter,98768,97768
C23124,P23124,SV1_C23124,scenario_space_v1/settings/SV1_C23124.settings,HelsinkiDowntown,BusMovement,50,14400,4.0,pedestrian_shortestpath_heterogeneous,50,5M,EpidemicRouter,24124,23124
C10912,P10912,SV1_C10912,scenario_space_v1/settings/SV1_C10912.settings,HelsinkiDisrupted,MapRouteMovement,100,7200,2.0,cluster_nomadic,100,5M,EpidemicRouter,11912,10912
C05908,P05908,SV1_C05908,scenario_space_v1/settings/SV1_C05908.settings,HelsinkiDisrupted,ClusterMovement,200,86400,24.0,pedestrian_transit,10,5M,EpidemicRouter,6908,5908
C00368,P00368,SV1_C00368,scenario_space_v1/settings/SV1_C00368.settings,HelsinkiDisrupted,ClusterMovement,30,43200,12.0,single_homogeneous,20,5M,EpidemicRouter,1368,368
C92676,P92676,SV1_C92676,scenario_space_v1/settings/SV1_C92676.settings,NuuksioSparseTrails,MapRouteMovement,250,14400,4.0,pedestrian_transit,50,5M,EpidemicRouter,93676,92676
C24152,P24152,SV1_C24152,scenario_space_v1/settings/SV1_C24152.settings,HelsinkiDowntown,BusMovement,70,10800,3.0,pedestrian_transit,20,5M,EpidemicRouter,25152,24152
C73564,P73564,SV1_C73564,scenario_space_v1/settings/SV1_C73564.settings,ManhattanMidtownGrid,MapRouteMovement,50,43200,12.0,single_homogeneous,10,5M,EpidemicRouter,74564,73564
C88704,P88704,SV1_C88704,scenario_space_v1/settings/SV1_C88704.settings,NuuksioSparseTrails,MapRouteMovement,60,86400,24.0,pedestrian_transit,5,5M,EpidemicRouter,89704,88704
C64936,P64936,SV1_C64936,scenario_space_v1/settings/SV1_C64936.settings,ManhattanMidtownGrid,BusMovement,30,10800,3.0,single_homogeneous,100,5M,EpidemicRouter,65936,64936
C56868,P56868,SV1_C56868,scenario_space_v1/settings/SV1_C56868.settings,KallioCommunityCompact,ShortestPathMapBasedMovement,250,43200,12.0,cluster_nomadic,50,5M,EpidemicRouter,57868,56868
C59624,P59624,SV1_C59624,scenario_space_v1/settings/SV1_C59624.settings,KumpulaCampus,ShortestPathMapBasedMovement,60,10800,3.0,cluster_nomadic,20,5M,EpidemicRouter,60624,59624
C11232,P11232,SV1_C11232,scenario_space_v1/settings/SV1_C11232.settings,HelsinkiDisrupted,MapRouteMovement,100,43200,12.0,pedestrian_shortestpath_heterogeneous,5,5M,EpidemicRouter,12232,11232
C26276,P26276,SV1_C26276,scenario_space_v1/settings/SV1_C26276.settings,HelsinkiDowntown,BusMovement,120,43200,12.0,cluster_nomadic,200,5M,EpidemicRouter,27276,26276
C63572,P63572,SV1_C63572,scenario_space_v1/settings/SV1_C63572.settings,KumpulaCampus,ShortestPathMapBasedMovement,200,86400,24.0,pedestrian_shortestpath_heterogeneous,200,5M,EpidemicRouter,64572,63572
C05444,P05444,SV1_C05444,scenario_space_v1/settings/SV1_C05444.settings,HelsinkiDisrupted,ClusterMovement,200,7200,2.0,pedestrian_transit,200,5M,EpidemicRouter,6444,5444
C14328,P14328,SV1_C14328,scenario_space_v1/settings/SV1_C14328.settings,HelsinkiDisrupted,MapRouteMovement,300,86400,24.0,pedestrian_vehicle,5,5M,EpidemicRouter,15328,14328
C46244,P46244,SV1_C46244,scenario_space_v1/settings/SV1_C46244.settings,KallioCommunityCompact,MapRouteMovement,80,7200,2.0,pedestrian_transit,200,5M,EpidemicRouter,47244,46244
C91796,P91796,SV1_C91796,scenario_space_v1/settings/SV1_C91796.settings,NuuksioSparseTrails,MapRouteMovement,150,86400,24.0,cluster_nomadic,200,5M,EpidemicRouter,92796,91796
C67656,P67656,SV1_C67656,scenario_space_v1/settings/SV1_C67656.settings,ManhattanMidtownGrid,BusMovement,70,43200,12.0,cluster_nomadic,5,5M,EpidemicRouter,68656,67656
C53964,P53964,SV1_C53964,scenario_space_v1/settings/SV1_C53964.settings,KallioCommunityCompact,ShortestPathMapBasedMovement,80,86400,24.0,pedestrian_shortestpath_heterogeneous,50,5M,EpidemicRouter,54964,53964
C47100,P47100,SV1_C47100,scenario_space_v1/settings/SV1_C47100.settings,KallioCommunityCompact,MapRouteMovement,100,14400,4.0,pedestrian_vehicle,50,5M,EpidemicRouter,48100,47100
C95032,P95032,SV1_C95032,scenario_space_v1/settings/SV1_C95032.settings,NuuksioSparseTrails,ShortestPathMapBasedMovement,50,10800,3.0,cluster_nomadic,100,5M,EpidemicRouter,96032,95032
C05232,P05232,SV1_C05232,scenario_space_v1/settings/SV1_C05232.settings,HelsinkiDisrupted,ClusterMovement,150,43200,12.0,pedestrian_shortestpath_heterogeneous,5,5M,EpidemicRouter,6232,5232
C44924,P44924,SV1_C44924,scenario_space_v1/settings/SV1_C44924.settings,KallioCommunityCompact,MapRouteMovement,50,86400,24.0,pedestrian_transit,200,5M,EpidemicRouter,45924,44924
C71048,P71048,SV1_C71048,scenario_space_v1/settings/SV1_C71048.settings,ManhattanMidtownGrid,BusMovement,250,14400,4.0,single_homogeneous,20,5M,EpidemicRouter,72048,71048
C54388,P54388,SV1_C54388,scenario_space_v1/settings/SV1_C54388.settings,KallioCommunityCompact,ShortestPathMapBasedMovement,100,43200,12.0,pedestrian_transit,10,5M,EpidemicRouter,55388,54388
C06024,P06024,SV1_C06024,scenario_space_v1/settings/SV1_C06024.settings,HelsinkiDisrupted,ClusterMovement,250,7200,2.0,pedestrian_transit,5,5M,EpidemicRouter,7024,6024
C51684,P51684,SV1_C51684,scenario_space_v1/settings/SV1_C51684.settings,KallioCommunityCompact,ShortestPathMapBasedMovement,50,7200,2.0,pedestrian_shortestpath_heterogeneous,50,5M,EpidemicRouter,52684,51684
C86708,P86708,SV1_C86708,scenario_space_v1/settings/SV1_C86708.settings,NuuksioSparseTrails,MapRouteMovement,30,14400,4.0,pedestrian_vehicle,200,5M,EpidemicRouter,87708,86708
C05776,P05776,SV1_C05776,scenario_space_v1/settings/SV1_C05776.settings,HelsinkiDisrupted,ClusterMovement,200,43200,12.0,single_homogeneous,100,5M,EpidemicRouter,6776,5776
C79064,P79064,SV1_C79064,scenario_space_v1/settings/SV1_C79064.settings,ManhattanMidtownGrid,MapRouteMovement,300,43200,12.0,cluster_nomadic,20,5M,EpidemicRouter,80064,79064
C79076,P79076,SV1_C79076,scenario_space_v1/settings/SV1_C79076.settings,ManhattanMidtownGrid,MapRouteMovement,300,43200,12.0,cluster_nomadic,200,5M,EpidemicRouter,80076,79076
C25340,P25340,SV1_C25340,scenario_space_v1/settings/SV1_C25340.settings,HelsinkiDowntown,BusMovement,100,10800,3.0,single_homogeneous,200,5M,EpidemicRouter,26340,25340
C49336,P49336,SV1_C49336,scenario_space_v1/settings/SV1_C49336.settings,KallioCommunityCompact,MapRouteMovement,250,10800,3.0,single_homogeneous,100,5M,EpidemicRouter,50336,49336
C07188,P07188,SV1_C07188,scenario_space_v1/settings/SV1_C07188.settings,HelsinkiDisrupted,ClusterMovement,300,86400,24.0,cluster_nomadic,50,5M,EpidemicRouter,8188,7188
C92960,P92960,SV1_C92960,scenario_space_v1/settings/SV1_C92960.settings,NuuksioSparseTrails,MapRouteMovement,250,86400,24.0,pedestrian_shortestpath_heterogeneous,20,5M,EpidemicRouter,93960,92960
C00516,P00516,SV1_C00516,scenario_space_v1/settings/SV1_C00516.settings,HelsinkiDisrupted,ClusterMovement,30,86400,24.0,pedestrian_transit,50,5M,EpidemicRouter,1516,516
C03260,P03260,SV1_C03260,scenario_space_v1/settings/SV1_C03260.settings,HelsinkiDisrupted,ClusterMovement,80,14400,4.0,single_homogeneous,200,5M,EpidemicRouter,4260,3260
C77536,P77536,SV1_C77536,scenario_space_v1/settings/SV1_C77536.settings,ManhattanMidtownGrid,MapRouteMovement,200,10800,3.0,single_homogeneous,100,5M,EpidemicRouter,78536,77536
C69080,P69080,SV1_C69080,scenario_space_v1/settings/SV1_C69080.settings,ManhattanMidtownGrid,BusMovement,120,7200,2.0,pedestrian_shortestpath_heterogeneous,20,5M,EpidemicRouter,70080,69080
C26520,P26520,SV1_C26520,scenario_space_v1/settings/SV1_C26520.settings,HelsinkiDowntown,BusMovement,150,10800,3.0,single_homogeneous,5,5M,EpidemicRouter,27520,26520
C22156,P22156,SV1_C22156,scenario_space_v1/settings/SV1_C22156.settings,HelsinkiDowntown,BusMovement,30,86400,24.0,pedestrian_shortestpath_heterogeneous,10,5M,EpidemicRouter,23156,22156
C100104,P100104,SV1_C100104,scenario_space_v1/settings/SV1_C100104.settings,NuuksioSparseTrails,ShortestPathMapBasedMovement,250,86400,24.0,pedestrian_transit,5,5M,EpidemicRouter,101104,100104
C08852,P08852,SV1_C08852,scenario_space_v1/settings/SV1_C08852.settings,HelsinkiDisrupted,MapRouteMovement,50,43200,12.0,pedestrian_shortestpath_heterogeneous,200,5M,EpidemicRouter,9852,8852
C64960,P64960,SV1_C64960,scenario_space_v1/settings/SV1_C64960.settings,ManhattanMidtownGrid,BusMovement,30,10800,3.0,pedestrian_transit,100,5M,EpidemicRouter,65960,64960
C22692,P22692,SV1_C22692,scenario_space_v1/settings/SV1_C22692.settings,HelsinkiDowntown,BusMovement,40,86400,24.0,single_homogeneous,50,5M,EpidemicRouter,23692,22692
C06928,P06928,SV1_C06928,scenario_space_v1/settings/SV1_C06928.settings,HelsinkiDisrupted,ClusterMovement,300,14400,4.0,pedestrian_shortestpath_heterogeneous,100,5M,EpidemicRouter,7928,6928
C70692,P70692,SV1_C70692,scenario_space_v1/settings/SV1_C70692.settings,ManhattanMidtownGrid,BusMovement,200,86400,24.0,single_homogeneous,50,5M,EpidemicRouter,71692,70692
C70676,P70676,SV1_C70676,scenario_space_v1/settings/SV1_C70676.settings,ManhattanMidtownGrid,BusMovement,200,43200,12.0,cluster_nomadic,200,5M,EpidemicRouter,71676,70676
C64340,P64340,SV1_C64340,scenario_space_v1/settings/SV1_C64340.settings,KumpulaCampus,ShortestPathMapBasedMovement,300,10800,3.0,single_homogeneous,200,5M,EpidemicRouter,65340,64340
C58600,P58600,SV1_C58600,scenario_space_v1/settings/SV1_C58600.settings,KumpulaCampus,ShortestPathMapBasedMovement,40,43200,12.0,pedestrian_transit,100,5M,EpidemicRouter,59600,58600
C71800,P71800,SV1_C71800,scenario_space_v1/settings/SV1_C71800.settings,ManhattanMidtownGrid,BusMovement,300,43200,12.0,pedestrian_transit,100,5M,EpidemicRouter,72800,71800
C12900,P12900,SV1_C12900,scenario_space_v1/settings/SV1_C12900.settings,HelsinkiDisrupted,MapRouteMovement,200,14400,4.0,pedestrian_vehicle,50,5M,EpidemicRouter,13900,12900
C13768,P13768,SV1_C13768,scenario_space_v1/settings/SV1_C13768.settings,HelsinkiDisrupted,MapRouteMovement,250,86400,24.0,pedestrian_shortestpath_heterogeneous,100,5M,EpidemicRouter,14768,13768
C26800,P26800,SV1_C26800,scenario_space_v1/settings/SV1_C26800.settings,HelsinkiDowntown,BusMovement,150,43200,12.0,pedestrian_transit,100,5M,EpidemicRouter,27800,26800
C54356,P54356,SV1_C54356,scenario_space_v1/settings/SV1_C54356.settings,KallioCommunityCompact,ShortestPathMapBasedMovement,100,14400,4.0,cluster_nomadic,200,5M,EpidemicRouter,55356,54356
C02372,P02372,SV1_C02372,scenario_space_v1/settings/SV1_C02372.settings,HelsinkiDisrupted,ClusterMovement,60,86400,24.0,pedestrian_shortestpath_heterogeneous,200,5M,EpidemicRouter,3372,2372
C46176,P46176,SV1_C46176,scenario_space_v1/settings/SV1_C46176.settings,KallioCommunityCompact,MapRouteMovement,70,86400,24.0,cluster_nomadic,5,5M,EpidemicRouter,47176,46176
C62920,P62920,SV1_C62920,scenario_space_v1/settings/SV1_C62920.settings,KumpulaCampus,ShortestPathMapBasedMovement,150,86400,24.0,pedestrian_transit,100,5M,EpidemicRouter,63920,62920
C49120,P49120,SV1_C49120,scenario_space_v1/settings/SV1_C49120.settings,KallioCommunityCompact,MapRouteMovement,200,86400,24.0,pedestrian_transit,100,5M,EpidemicRouter,50120,49120
C52720,P52720,SV1_C52720,scenario_space_v1/settings/SV1_C52720.settings,KallioCommunityCompact,ShortestPathMapBasedMovement,60,86400,24.0,pedestrian_transit,100,5M,EpidemicRouter,53720,52720
C96524,P96524,SV1_C96524,scenario_space_v1/settings/SV1_C96524.settings,NuuksioSparseTrails,ShortestPathMapBasedMovement,70,86400,24.0,pedestrian_transit,200,5M,EpidemicRouter,97524,96524
C92468,P92468,SV1_C92468,scenario_space_v1/settings/SV1_C92468.settings,NuuksioSparseTrails,MapRouteMovement,250,7200,2.0,pedestrian_vehicle,200,5M,EpidemicRouter,93468,92468
C46196,P46196,SV1_C46196,scenario_space_v1/settings/SV1_C46196.settings,KallioCommunityCompact,MapRouteMovement,70,86400,24.0,cluster_nomadic,200,5M,EpidemicRouter,47196,46196
C62184,P62184,SV1_C62184,scenario_space_v1/settings/SV1_C62184.settings,KumpulaCampus,ShortestPathMapBasedMovement,120,43200,12.0,pedestrian_transit,5,5M,EpidemicRouter,63184,62184
C01072,P01072,SV1_C01072,scenario_space_v1/settings/SV1_C01072.settings,HelsinkiDisrupted,ClusterMovement,40,43200,12.0,cluster_nomadic,100,5M,EpidemicRouter,2072,1072
C04480,P04480,SV1_C04480,scenario_space_v1/settings/SV1_C04480.settings,HelsinkiDisrupted,ClusterMovement,120,14400,4.0,pedestrian_transit,100,5M,EpidemicRouter,5480,4480
C77920,P77920,SV1_C77920,scenario_space_v1/settings/SV1_C77920.settings,ManhattanMidtownGrid,MapRouteMovement,200,86400,24.0,pedestrian_transit,100,5M,EpidemicRouter,78920,77920
C04312,P04312,SV1_C04312,scenario_space_v1/settings/SV1_C04312.settings,HelsinkiDisrupted,ClusterMovement,120,7200,2.0,cluster_nomadic,100,5M,EpidemicRouter,5312,4312
C60496,P60496,SV1_C60496,scenario_space_v1/settings/SV1_C60496.settings,KumpulaCampus,ShortestPathMapBasedMovement,70,86400,24.0,single_homogeneous,100,5M,EpidemicRouter,61496,60496
C42500,P42500,SV1_C42500,scenario_space_v1/settings/SV1_C42500.settings,HelsinkiDowntown,WorkingDayMovement,250,86400,24.0,single_homogeneous,200,5M,EpidemicRouter,43500,42500
C03984,P03984,SV1_C03984,scenario_space_v1/settings/SV1_C03984.settings,HelsinkiDisrupted,ClusterMovement,100,43200,12.0,pedestrian_transit,5,5M,EpidemicRouter,4984,3984
C49892,P49892,SV1_C49892,scenario_space_v1/settings/SV1_C49892.settings,KallioCommunityCompact,MapRouteMovement,300,7200,2.0,pedestrian_shortestpath_heterogeneous,200,5M,EpidemicRouter,50892,49892
C43512,P43512,SV1_C43512,scenario_space_v1/settings/SV1_C43512.settings,KallioCommunityCompact,MapRouteMovement,30,14400,4.0,pedestrian_shortestpath_heterogeneous,5,5M,EpidemicRouter,44512,43512
C100684,P100684,SV1_C100684,scenario_space_v1/settings/SV1_C100684.settings,NuuksioSparseTrails,ShortestPathMapBasedMovement,300,86400,24.0,single_homogeneous,10,5M,EpidemicRouter,101684,100684
C61480,P61480,SV1_C61480,scenario_space_v1/settings/SV1_C61480.settings,KumpulaCampus,ShortestPathMapBasedMovement,100,14400,4.0,pedestrian_transit,100,5M,EpidemicRouter,62480,61480
C62952,P62952,SV1_C62952,scenario_space_v1/settings/SV1_C62952.settings,KumpulaCampus,ShortestPathMapBasedMovement,150,86400,24.0,pedestrian_shortestpath_heterogeneous,5,5M,EpidemicRouter,63952,62952
C78548,P78548,SV1_C78548,scenario_space_v1/settings/SV1_C78548.settings,ManhattanMidtownGrid,MapRouteMovement,250,86400,24.0,pedestrian_vehicle,200,5M,EpidemicRouter,79548,78548
C92012,P92012,SV1_C92012,scenario_space_v1/settings/SV1_C92012.settings,NuuksioSparseTrails,MapRouteMovement,200,10800,3.0,pedestrian_shortestpath_heterogeneous,200,5M,EpidemicRouter,93012,92012
C73188,P73188,SV1_C73188,scenario_space_v1/settings/SV1_C73188.settings,ManhattanMidtownGrid,MapRouteMovement,40,86400,24.0,cluster_nomadic,50,5M,EpidemicRouter,74188,73188
C70700,P70700,SV1_C70700,scenario_space_v1/settings/SV1_C70700.settings,ManhattanMidtownGrid,BusMovement,200,86400,24.0,single_homogeneous,200,5M,EpidemicRouter,71700,70700
C61880,P61880,SV1_C61880,scenario_space_v1/settings/SV1_C61880.settings,KumpulaCampus,ShortestPathMapBasedMovement,120,7200,2.0,pedestrian_shortestpath_heterogeneous,20,5M,EpidemicRouter,62880,61880
C27352,P27352,SV1_C27352,scenario_space_v1/settings/SV1_C27352.settings,HelsinkiDowntown,BusMovement,200,14400,4.0,cluster_nomadic,100,5M,EpidemicRouter,28352,27352
C99640,P99640,SV1_C99640,scenario_space_v1/settings/SV1_C99640.settings,NuuksioSparseTrails,ShortestPathMapBasedMovement,250,7200,2.0,pedestrian_transit,100,5M,EpidemicRouter,100640,99640
C28696,P28696,SV1_C28696,scenario_space_v1/settings/SV1_C28696.settings,HelsinkiDowntown,BusMovement,300,86400,24.0,single_homogeneous,100,5M,EpidemicRouter,29696,28696
C08228,P08228,SV1_C08228,scenario_space_v1/settings/SV1_C08228.settings,HelsinkiDisrupted,MapRouteMovement,40,43200,12.0,pedestrian_vehicle,200,5M,EpidemicRouter,9228,8228
C04232,P04232,SV1_C04232,scenario_space_v1/settings/SV1_C04232.settings,HelsinkiDisrupted,ClusterMovement,120,7200,2.0,pedestrian_transit,20,5M,EpidemicRouter,5232,4232
C70000,P70000,SV1_C70000,scenario_space_v1/settings/SV1_C70000.settings,ManhattanMidtownGrid,BusMovement,150,43200,12.0,pedestrian_transit,100,5M,EpidemicRouter,71000,70000
