candidate_id,param_id,scenario_name,settings_file,map_id,movement_model,n_hosts,end_time_s,end_time_hours,group_structure,transmit_range_m,buffer_size,router,rng_seed,scenario_index
C92113,P92113,SV1_C92113,scenario_space_v1/settings/SV1_C92113.settings,NuuksioSparseTrails,MapRouteMovement,200,14400,4.0,pedestrian_shortestpath_heterogeneous,5,20M,EpidemicRouter,93113,92113
C86548,P86548,SV1_C86548,scenario_space_v1/settings/SV1_C86548.settings,NuuksioSparseTrails,MapRouteMovement,30,10800,3.0,pedestrian_transit,10,5M,EpidemicRouter,87548,86548
C63197,P63197,SV1_C63197,scenario_space_v1/settings/SV1_C63197.settings,KumpulaCampus,ShortestPathMapBasedMovement,200,10800,3.0,pedestrian_shortestpath_heterogeneous,10,20M,EpidemicRouter,64197,63197
C23991,P23991,SV1_C23991,scenario_space_v1/settings/SV1_C23991.settings,HelsinkiDowntown,BusMovement,60,86400,24.0,cluster_nomadic,50,100M,EpidemicRouter,24991,23991
C09254,P09254,SV1_C09254,scenario_space_v1/settings/SV1_C09254.settings,HelsinkiDisrupted,MapRouteMovement,60,14400,4.0,single_homogeneous,50,50M,EpidemicRouter,10254,9254
C27038,P27038,SV1_C27038,scenario_space_v1/settings/SV1_C27038.settings,HelsinkiDowntown,BusMovement,200,7200,2.0,pedestrian_transit,50,50M,EpidemicRouter,28038,27038
C34305,P34305,SV1_C34305,scenario_space_v1/settings/SV1_C34305.settings,HelsinkiDowntown,ShortestPathMapBasedMovement,200,7200,2.0,cluster_nomadic,20,20M,EpidemicRouter,35305,34305
C82406,P82406,SV1_C82406,scenario_space_v1/settings/SV1_C82406.settings,ManhattanMidtownGrid,ShortestPathMapBasedMovement,80,10800,3.0,pedestrian_shortestpath_heterogeneous,50,50M,EpidemicRouter,83406,82406
C28095,P28095,SV1_C28095,scenario_space_v1/settings/SV1_C28095.settings,HelsinkiDowntown,BusMovement,250,86400,24.0,single_homogeneous,50,100M,EpidemicRouter,29095,28095
C14182,P14182,SV1_C14182,scenario_space_v1/settings/SV1_C14182.settings,HelsinkiDisrupted,MapRouteMovement,300,43200,12.0,single_homogeneous,200,50M,EpidemicRouter,15182,14182
C35729,P35729,SV1_C35729,scenario_space_v1/settings/SV1_C35729.settings,HelsinkiDowntown,ShortestPathMapBasedMovement,300,14400,4.0,pedestrian_shortestpath_heterogeneous,100,20M,EpidemicRouter,36729,35729
C51209,P51209,SV1_C51209,scenario_space_v1/settings/SV1_C51209.settings,KallioCommunityCompact,ShortestPathMapBasedMovement,40,10800,3.0,pedestrian_shortestpath_heterogeneous,100,20M,EpidemicRouter,52209,51209
C01199,P01199,SV1_C01199,scenario_space_v1/settings/SV1_C01199.settings,HelsinkiDisrupted,ClusterMovement,40,86400,24.0,cluster_nomadic,200,100M,EpidemicRouter,2199,1199
C03926,P03926,SV1_C03926,scenario_space_v1/settings/SV1_C03926.settings,HelsinkiDisrupted,ClusterMovement,100,14400,4.0,pedestrian_shortestpath_heterogeneous,50,50M,EpidemicRouter,4926,3926
C12576,P12576,SV1_C12576,scenario_space_v1/settings/SV1_C12576.settings,HelsinkiDisrupted,MapRouteMovement,150,86400,24.0,cluster_nomadic,5,5M,EpidemicRouter,13576,12576
C70582,P70582,SV1_C70582,scenario_space_v1/settings/SV1_C70582.settings,ManhattanMidtownGrid,BusMovement,200,43200,12.0,single_homogeneous,200,50M,EpidemicRouter,71582,70582
C30450,P30450,SV1_C30450,scenario_space_v1/settings/SV1_C30450.settings,HelsinkiDowntown,ShortestPathMapBasedMovement,50,43200,12.0,pedestrian_shortestpath_heterogeneous,100,50M,EpidemicRouter,31450,30450
C03552,P03552,SV1_C03552,scenario_space_v1/settings/SV1_C03552.settings,HelsinkiDisrupted,ClusterMovement,80,86400,24.0,pedestrian_shortestpath_heterogeneous,5,5M,EpidemicRouter,4552,3552
C22765,P22765,SV1_C22765,scenario_space_v1/settings/SV1_C22765.settings,HelsinkiDowntown,BusMovement,40,86400,24.0,pedestrian_shortestpath_heterogeneous,50,20M,EpidemicRouter,23765,22765
C99522,P99522,SV1_C99522,scenario_space_v1/settings/SV1_C99522.settings,NuuksioSparseTrails,ShortestPathMapBasedMovement,200,86400,24.0,pedestrian_transit,100,50M,EpidemicRouter,100522,99522
C98039,P98039,SV1_C98039,scenario_space_v1/settings/SV1_C98039.settings,NuuksioSparseTrails,ShortestPathMapBasedMovement,120,10800,3.0,cluster_nomadic,200,100M,EpidemicRouter,99039,98039
C67099,P67099,SV1_C67099,scenario_space_v1/settings/SV1_C67099.settings,ManhattanMidtownGrid,BusMovement,60,86400,24.0,single_homogeneous,100,100M,EpidemicRouter,68099,67099
C70839,P70839,SV1_C70839,scenario_space_v1/settings/SV1_C70839.settings,ManhattanMidtownGrid,BusMovement,250,7200,2.0,pedestrian_transit,50,100M,EpidemicRouter,71839,70839
C74467,P74467,SV1_C74467,scenario_space_v1/settings/SV1_C74467.settings,ManhattanMidtownGrid,MapRouteMovement,70,7200,2.0,pedestrian_vehicle,100,100M,EpidemicRouter,75467,74467
C79272,P79272,SV1_C79272,scenario_space_v1/settings/SV1_C79272.settings,ManhattanMidtownGrid,ShortestPathMapBasedMovement,30,7200,2.0,pedestrian_shortestpath_heterogeneous,5,5M,EpidemicRouter,80272,79272
C63079,P63079,SV1_C63079,scenario_space_v1/settings/SV1_C63079.settings,KumpulaCampus,ShortestPathMapBasedMovement,200,7200,2.0,pedestrian_shortestpath_heterogeneous,10,100M,EpidemicRouter,64079,63079
C27977,P27977,SV1_C27977,scenario_space_v1/settings/SV1_C27977.settings,HelsinkiDowntown,BusMovement,250,43200,12.0,single_homogeneous,100,20M,EpidemicRouter,28977,27977
C44687,P44687,SV1_C44687,scenario_space_v1/settings/SV1_C44687.settings,KallioCommunityCompact,MapRouteMovement,50,14400,4.0,pedestrian_transit,200,100M,EpidemicRouter,45687,44687
C22583,P22583,SV1_C22583,scenario_space_v1/settings/SV1_C22583.settings,HelsinkiDowntown,BusMovement,40,43200,12.0,single_homogeneous,200,100M,EpidemicRouter,23583,22583
C52170,P52170,SV1_C52170,scenario_space_v1/settings/SV1_C52170.settings,KallioCommunityCompact,ShortestPathMapBasedMovement,50,86400,24.0,pedestrian_shortestpath_heterogeneous,100,50M,EpidemicRouter,53170,52170
C66952,P66952,SV1_C66952,scenario_space_v1/settings/SV1_C66952.settings,ManhattanMidtownGrid,BusMovement,60,14400,4.0,cluster_nomadic,100,5M,EpidemicRouter,67952,66952
C43361,P43361,SV1_C43361,scenario_space_v1/settings/SV1_C43361.settings,KallioCommunityCompact,MapRouteMovement,30,10800,3.0,pedestrian_transit,100,20M,EpidemicRouter,44361,43361
C76631,P76631,SV1_C76631,scenario_space_v1/settings/SV1_C76631.settings,ManhattanMidtownGrid,MapRouteMovement,120,43200,12.0,pedestrian_vehicle,200,100M,EpidemicRouter,77631,76631
C67447,P67447,SV1_C67447,scenario_space_v1/settings/SV1_C67447.settings,ManhattanMidtownGrid,BusMovement,70,14400,4.0,single_homogeneous,10,100M,EpidemicRouter,68447,67447
C10412,P10412,SV1_C10412,scenario_space_v1/settings/SV1_C10412.settings,HelsinkiDisrupted,MapRouteMovement,80,10800,3.0,pedestrian_shortestpath_heterogeneous,200,5M,EpidemicRouter,11412,10412
C13897,P13897,SV1_C13897,scenario_space_v1/settings/SV1_C13897.settings,HelsinkiDisrupted,MapRouteMovement,300,7200,2.0,cluster_nomadic,5,20M,EpidemicRouter,14897,13897
C89803,P89803,SV1_C89803,scenario_space_v1/settings/SV1_C89803.settings,NuuksioSparseTrails,MapRouteMovement,80,43200,12.0,pedestrian_transit,100,100M,EpidemicRouter,90803,89803
C12899,P12899,SV1_C12899,scenario_space_v1/settings/SV1_C12899.settings,HelsinkiDisrupted,MapRouteMovement,200,14400,4.0,pedestrian_vehicle,20,100M,EpidemicRouter,13899,12899
C95513,P95513,SV1_C95513,scenario_space_v1/settings/SV1_C95513.settings,NuuksioSparseTrails,ShortestPathMapBasedMovement,60,7200,2.0,cluster_nomadic,100,20M,EpidemicRouter,96513,95513
C13644,P13644,SV1_C13644,scenario_space_v1/settings/SV1_C13644.settings,HelsinkiDisrupted,MapRouteMovement,250,43200,12.0,pedestrian_shortestpath_heterogeneous,50,5M,EpidemicRouter,14644,13644
C57644,P57644,SV1_C57644,scenario_space_v1/settings/SV1_C57644.settings,KumpulaCampus,ShortestPathMapBasedMovement,30,7200,2.0,pedestrian_transit,200,5M,EpidemicRouter,58644,57644
C48435,P48435,SV1_C48435,scenario_space_v1/settings/SV1_C48435.settings,KallioCommunityCompact,MapRouteMovement,150,43200,12.0,pedestrian_shortestpath_heterogeneous,5,100M,EpidemicRouter,49435,48435
C62733,P62733,SV1_C62733,scenario_space_v1/settings/SV1_C62733.settings,KumpulaCampus,ShortestPathMapBasedMovement,150,14400,4.0,pedestrian_shortestpath_heterogeneous,200,20M,EpidemicRouter,63733,62733
C13055,P13055,SV1_C13055,scenario_space_v1/settings/SV1_C13055.settings,HelsinkiDisrupted,MapRouteMovement,200,43200,12.0,pedestrian_shortestpath_heterogeneous,200,100M,EpidemicRouter,14055,13055
C23877,P23877,SV1_C23877,scenario_space_v1/settings/SV1_C23877.settings,HelsinkiDowntown,BusMovement,60,43200,12.0,cluster_nomadic,200,20M,EpidemicRouter,24877,23877
C20444,P20444,SV1_C20444,scenario_space_v1/settings/SV1_C20444.settings,HelsinkiDisrupted,ShortestPathMapBasedMovement,250,7200,2.0,pedestrian_transit,200,5M,EpidemicRouter,21444,20444
C57118,P57118,SV1_C57118,scenario_space_v1/settings/SV1_C57118.settings,KallioCommunityCompact,ShortestPathMapBasedMovement,300,7200,2.0,cluster_nomadic,200,50M,EpidemicRouter,58118,57118
C65986,P65986,SV1_C65986,scenario_space_v1/settings/SV1_C65986.settings,ManhattanMidtownGrid,BusMovement,40,86400,24.0,cluster_nomadic,20,50M,EpidemicRouter,66986,65986
C07535,P07535,SV1_C07535,scenario_space_v1/settings/SV1_C07535.settings,HelsinkiDisrupted,MapRouteMovement,30,14400,4.0,pedestrian_shortestpath_heterogeneous,200,100M,EpidemicRouter,8535,7535
C29116,P29116,SV1_C29116,scenario_space_v1/settings/SV1_C29116.settings,HelsinkiDowntown,ShortestPathMapBasedMovement,30,14400,4.0,pedestrian_shortestpath_heterogeneous,10,5M,EpidemicRouter,30116,29116
C25812,P25812,SV1_C25812,scenario_space_v1/settings/SV1_C25812.settings,HelsinkiDowntown,BusMovement,120,7200,2.0,single_homogeneous,50,5M,EpidemicRouter,26812,25812
C87004,P87004,SV1_C87004,scenario_space_v1/settings/SV1_C87004.settings,NuuksioSparseTrails,MapRouteMovement,40,7200,2.0,single_homogeneous,10,5M,EpidemicRouter,88004,87004
C100669,P100669,SV1_C100669,scenario_space_v1/settings/SV1_C100669.settings,NuuksioSparseTrails,ShortestPathMapBasedMovement,300,43200,12.0,cluster_nomadic,50,20M,EpidemicRouter,101669,100669
C34315,P34315,SV1_C34315,scenario_space_v1/settings/SV1_C34315.settings,HelsinkiDowntown,ShortestPathMapBasedMovement,200,7200,2.0,cluster_nomadic,100,100M,EpidemicRouter,35315,34315
C70055,P70055,SV1_C70055,scenario_space_v1/settings/SV1_C70055.settings,ManhattanMidtownGrid,BusMovement,150,43200,12.0,pedestrian_shortestpath_heterogeneous,200,100M,EpidemicRouter,71055,70055
