candidate_id,param_id,scenario_name,settings_file,map_id,movement_model,n_hosts,end_time_s,end_time_hours,group_structure,transmit_range_m,buffer_size,router,rng_seed,scenario_index
C35422,P35422,SV1_C35422,scenario_space_v1/settings/SV1_C35422.settings,HelsinkiDowntown,ShortestPathMapBasedMovement,300,7200,2.0,single_homogeneous,200,50M,EpidemicRouter,36422,35422
C06030,P06030,SV1_C06030,scenario_space_v1/settings/SV1_C06030.settings,HelsinkiDisrupted,ClusterMovement,250,7200,2.0,pedestrian_transit,10,50M,EpidemicRouter,7030,6030
C55220,P55220,SV1_C55220,scenario_space_v1/settings/SV1_C55220.settings,KallioCommunityCompact,ShortestPathMapBasedMovement,150,7200,2.0,single_homogeneous,200,5M,EpidemicRouter,56220,55220
C28233,P28233,SV1_C28233,scenario_space_v1/settings/SV1_C28233.settings,HelsinkiDowntown,BusMovement,300,7200,2.0,pedestrian_transit,20,20M,EpidemicRouter,29233,28233
C12660,P12660,SV1_C12660,scenario_space_v1/settings/SV1_C12660.settings,HelsinkiDisrupted,MapRouteMovement,200,7200,2.0,pedestrian_vehicle,50,5M,EpidemicRouter,13660,12660
C50476,P50476,SV1_C50476,scenario_space_v1/settings/SV1_C50476.settings,KallioCommunityCompact,ShortestPathMapBasedMovement,30,7200,2.0,pedestrian_shortestpath_heterogeneous,10,5M,EpidemicRouter,51476,50476
C43279,P43279,SV1_C43279,scenario_space_v1/settings/SV1_C43279.settings,KallioCommunityCompact,MapRouteMovement,30,7200,2.0,pedestrian_shortestpath_heterogeneous,10,100M,EpidemicRouter,44279,43279
C00609,P00609,SV1_C00609,scenario_space_v1/settings/SV1_C00609.settings,HelsinkiDisrupted,ClusterMovement,40,7200,2.0,single_homogeneous,20,20M,EpidemicRouter,1609,609
C28305,P28305,SV1_C28305,scenario_space_v1/settings/SV1_C28305.settings,HelsinkiDowntown,BusMovement,300,7200,2.0,cluster_nomadic,20,20M,EpidemicRouter,29305,28305
C77482,P77482,SV1_C77482,scenario_space_v1/settings/SV1_C77482.settings,ManhattanMidtownGrid,MapRouteMovement,200,7200,2.0,pedestrian_shortestpath_heterogeneous,20,50M,EpidemicRouter,78482,77482
C31887,P31887,SV1_C31887,scenario_space_v1/settings/SV1_C31887.settings,HelsinkiDowntown,ShortestPathMapBasedMovement,80,7200,2.0,pedestrian_shortestpath_heterogeneous,50,100M,EpidemicRouter,32887,31887
C88912,P88912,SV1_C88912,scenario_space_v1/settings/SV1_C88912.settings,NuuksioSparseTrails,MapRouteMovement,70,7200,2.0,cluster_nomadic,100,5M,EpidemicRouter,89912,88912
C61882,P61882,SV1_C61882,scenario_space_v1/settings/SV1_C61882.settings,KumpulaCampus,ShortestPathMapBasedMovement,120,7200,2.0,pedestrian_shortestpath_heterogeneous,20,50M,EpidemicRouter,62882,61882
C98488,P98488,SV1_C98488,scenario_space_v1/settings/SV1_C98488.settings,NuuksioSparseTrails,ShortestPathMapBasedMovement,150,7200,2.0,pedestrian_shortestpath_heterogeneous,100,5M,EpidemicRouter,99488,98488
C24708,P24708,SV1_C24708,scenario_space_v1/settings/SV1_C24708.settings,HelsinkiDowntown,BusMovement,80,7200,2.0,cluster_nomadic,50,5M,EpidemicRouter,25708,24708
C18690,P18690,SV1_C18690,scenario_space_v1/settings/SV1_C18690.settings,HelsinkiDisrupted,ShortestPathMapBasedMovement,120,7200,2.0,pedestrian_shortestpath_heterogeneous,100,50M,EpidemicRouter,19690,18690
C25816,P25816,SV1_C25816,scenario_space_v1/settings/SV1_C25816.settings,HelsinkiDowntown,BusMovement,120,7200,2.0,single_homogeneous,100,5M,EpidemicRouter,26816,25816
C29518,P29518,SV1_C29518,scenario_space_v1/settings/SV1_C29518.settings,HelsinkiDowntown,ShortestPathMapBasedMovement,40,7200,2.0,cluster_nomadic,200,50M,EpidemicRouter,30518,29518
C48604,P48604,SV1_C48604,scenario_space_v1/settings/SV1_C48604.settings,KallioCommunityCompact,MapRouteMovement,200,7200,2.0,single_homogeneous,10,5M,EpidemicRouter,49604,48604
C67224,P67224,SV1_C67224,scenario_space_v1/settings/SV1_C67224.settings,ManhattanMidtownGrid,BusMovement,70,7200,2.0,pedestrian_transit,5,5M,EpidemicRouter,68224,67224
C97827,P97827,SV1_C97827,scenario_space_v1/settings/SV1_C97827.settings,NuuksioSparseTrails,ShortestPathMapBasedMovement,120,7200,2.0,pedestrian_transit,5,100M,EpidemicRouter,98827,97827
C36003,P36003,SV1_C36003,scenario_space_v1/settings/SV1_C36003.settings,HelsinkiDowntown,WorkingDayMovement,30,7200,2.0,single_homogeneous,5,100M,EpidemicRouter,37003,36003
C93674,P93674,SV1_C93674,scenario_space_v1/settings/SV1_C93674.settings,NuuksioSparseTrails,ShortestPathMapBasedMovement,30,7200,2.0,pedestrian_shortestpath_heterogeneous,5,50M,EpidemicRouter,94674,93674
C06619,P06619,SV1_C06619,scenario_space_v1/settings/SV1_C06619.settings,HelsinkiDisrupted,ClusterMovement,300,7200,2.0,single_homogeneous,100,100M,EpidemicRouter,7619,6619
C12027,P12027,SV1_C12027,scenario_space_v1/settings/SV1_C12027.settings,HelsinkiDisrupted,MapRouteMovement,150,7200,2.0,pedestrian_transit,5,100M,EpidemicRouter,13027,12027
C99714,P99714,SV1_C99714,scenario_space_v1/settings/SV1_C99714.settings,NuuksioSparseTrails,ShortestPathMapBasedMovement,250,7200,2.0,cluster_nomadic,100,50M,EpidemicRouter,100714,99714
C78603,P78603,SV1_C78603,scenario_space_v1/settings/SV1_C78603.settings,ManhattanMidtownGrid,MapRouteMovement,300,7200,2.0,single_homogeneous,5,100M,EpidemicRouter,79603,78603
C04287,P04287,SV1_C04287,scenario_space_v1/settings/SV1_C04287.settings,HelsinkiDisrupted,ClusterMovement,120,7200,2.0,pedestrian_shortestpath_heterogeneous,50,100M,EpidemicRouter,5287,4287
C68401,P68401,SV1_C68401,scenario_space_v1/settings/SV1_C68401.settings,ManhattanMidtownGrid,BusMovement,100,7200,2.0,single_homogeneous,5,20M,EpidemicRouter,69401,68401
C70821,P70821,SV1_C70821,scenario_space_v1/settings/SV1_C70821.settings,ManhattanMidtownGrid,BusMovement,250,7200,2.0,single_homogeneous,200,20M,EpidemicRouter,71821,70821
C94823,P94823,SV1_C94823,scenario_space_v1/settings/SV1_C94823.settings,NuuksioSparseTrails,ShortestPathMapBasedMovement,50,7200,2.0,single_homogeneous,200,100M,EpidemicRouter,95823,94823
C09094,P09094,SV1_C09094,scenario_space_v1/settings/SV1_C09094.settings,HelsinkiDisrupted,MapRouteMovement,60,7200,2.0,pedestrian_shortestpath_heterogeneous,200,50M,EpidemicRouter,10094,9094
C06702,P06702,SV1_C06702,scenario_space_v1/settings/SV1_C06702.settings,HelsinkiDisrupted,ClusterMovement,300,7200,2.0,cluster_nomadic,10,50M,EpidemicRouter,7702,6702
C85873,P85873,SV1_C85873,scenario_space_v1/settings/SV1_C85873.settings,ManhattanMidtownGrid,ShortestPathMapBasedMovement,300,7200,2.0,pedestrian_shortestpath_heterogeneous,5,20M,EpidemicRouter,86873,85873
C64246,P64246,SV1_C64246,scenario_space_v1/settings/SV1_C64246.settings,KumpulaCampus,ShortestPathMapBasedMovement,300,7200,2.0,pedestrian_transit,200,50M,EpidemicRouter,65246,64246
C43870,P43870,SV1_C43870,scenario_space_v1/settings/SV1_C43870.settings,KallioCommunityCompact,MapRouteMovement,40,7200,2.0,pedestrian_vehicle,200,50M,EpidemicRouter,44870,43870
C93066,P93066,SV1_C93066,scenario_space_v1/settings/SV1_C93066.settings,NuuksioSparseTrails,MapRouteMovement,300,7200,2.0,pedestrian_vehicle,100,50M,EpidemicRouter,94066,93066
C93092,P93092,SV1_C93092,scenario_space_v1/settings/SV1_C93092.settings,NuuksioSparseTrails,MapRouteMovement,300,7200,2.0,pedestrian_shortestpath_heterogeneous,200,5M,EpidemicRouter,94092,93092
C10844,P10844,SV1_C10844,scenario_space_v1/settings/SV1_C10844.settings,HelsinkiDisrupted,MapRouteMovement,100,7200,2.0,pedestrian_transit,200,5M,EpidemicRouter,11844,10844
C25237,P25237,SV1_C25237,scenario_space_v1/settings/SV1_C25237.settings,HelsinkiDowntown,BusMovement,100,7200,2.0,pedestrian_transit,50,20M,EpidemicRouter,26237,25237
C99633,P99633,SV1_C99633,scenario_space_v1/settings/SV1_C99633.settings,NuuksioSparseTrails,ShortestPathMapBasedMovement,250,7200,2.0,pedestrian_transit,20,20M,EpidemicRouter,100633,99633
C24039,P24039,SV1_C24039,scenario_space_v1/settings/SV1_C24039.settings,HelsinkiDowntown,BusMovement,70,7200,2.0,pedestrian_transit,50,100M,EpidemicRouter,25039,24039
C42000,P42000,SV1_C42000,scenario_space_v1/settings/SV1_C42000.settings,HelsinkiDowntown,WorkingDayMovement,250,7200,2.0,single_homogeneous,5,5M,EpidemicRouter,43000,42000
C64291,P64291,SV1_C64291,scenario_space_v1/settings/SV1_C64291.settings,KumpulaCampus,ShortestPathMapBasedMovement,300,7200,2.0,pedestrian_shortestpath_heterogeneous,100,100M,EpidemicRouter,65291,64291
C48076,P48076,SV1_C48076,scenario_space_v1/settings/SV1_C48076.settings,KallioCommunityCompact,MapRouteMovement,150,7200,2.0,pedestrian_shortestpath_heterogeneous,10,5M,EpidemicRouter,49076,48076
C57088,P57088,SV1_C57088,scenario_space_v1/settings/SV1_C57088.settings,KallioCommunityCompact,ShortestPathMapBasedMovement,300,7200,2.0,pedestrian_shortestpath_heterogeneous,100,5M,EpidemicRouter,58088,57088
C15085,P15085,SV1_C15085,scenario_space_v1/settings/SV1_C15085.settings,HelsinkiDisrupted,ShortestPathMapBasedMovement,40,7200,2.0,pedestrian_shortestpath_heterogeneous,50,20M,EpidemicRouter,16085,15085
C49912,P49912,SV1_C49912,scenario_space_v1/settings/SV1_C49912.settings,KallioCommunityCompact,MapRouteMovement,300,7200,2.0,cluster_nomadic,100,5M,EpidemicRouter,50912,49912
C70295,P70295,SV1_C70295,scenario_space_v1/settings/SV1_C70295.settings,ManhattanMidtownGrid,BusMovement,200,7200,2.0,pedestrian_shortestpath_heterogeneous,200,100M,EpidemicRouter,71295,70295
C03684,P03684,SV1_C03684,scenario_space_v1/settings/SV1_C03684.settings,HelsinkiDisrupted,ClusterMovement,100,7200,2.0,pedestrian_shortestpath_heterogeneous,50,5M,EpidemicRouter,4684,3684
C35488,P35488,SV1_C35488,scenario_space_v1/settings/SV1_C35488.settings,HelsinkiDowntown,ShortestPathMapBasedMovement,300,7200,2.0,pedestrian_shortestpath_heterogeneous,100,5M,EpidemicRouter,36488,35488
C76307,P76307,SV1_C76307,scenario_space_v1/settings/SV1_C76307.settings,ManhattanMidtownGrid,MapRouteMovement,120,7200,2.0,cluster_nomadic,20,100M,EpidemicRouter,77307,76307
C23507,P23507,SV1_C23507,scenario_space_v1/settings/SV1_C23507.settings,HelsinkiDowntown,BusMovement,60,7200,2.0,cluster_nomadic,20,100M,EpidemicRouter,24507,23507
C56403,P56403,SV1_C56403,scenario_space_v1/settings/SV1_C56403.settings,KallioCommunityCompact,ShortestPathMapBasedMovement,250,7200,2.0,single_homogeneous,5,100M,EpidemicRouter,57403,56403
C24015,P24015,SV1_C24015,scenario_space_v1/settings/SV1_C24015.settings,HelsinkiDowntown,BusMovement,70,7200,2.0,single_homogeneous,50,100M,EpidemicRouter,25015,24015
C55313,P55313,SV1_C55313,scenario_space_v1/settings/SV1_C55313.settings,KallioCommunityCompact,ShortestPathMapBasedMovement,150,7200,2.0,cluster_nomadic,100,20M,EpidemicRouter,56313,55313
C99047,P99047,SV1_C99047,scenario_space_v1/settings/SV1_C99047.settings,NuuksioSparseTrails,ShortestPathMapBasedMovement,200,7200,2.0,pedestrian_transit,200,100M,EpidemicRouter,100047,99047
C70203,P70203,SV1_C70203,scenario_space_v1/settings/SV1_C70203.settings,ManhattanMidtownGrid,BusMovement,200,7200,2.0,single_homogeneous,5,100M,EpidemicRouter,71203,70203
C70885,P70885,SV1_C70885,scenario_space_v1/settings/SV1_C70885.settings,ManhattanMidtownGrid,BusMovement,250,7200,2.0,pedestrian_shortestpath_heterogeneous,50,20M,EpidemicRouter,71885,70885
C48034,P48034,SV1_C48034,scenario_space_v1/settings/SV1_C48034.settings,KallioCommunityCompact,MapRouteMovement,150,7200,2.0,pedestrian_transit,20,50M,EpidemicRouter,49034,48034
C54047,P54047,SV1_C54047,scenario_space_v1/settings/SV1_C54047.settings,KallioCommunityCompact,ShortestPathMapBasedMovement,100,7200,2.0,pedestrian_transit,200,100M,EpidemicRouter,55047,54047
C06644,P06644,SV1_C06644,scenario_space_v1/settings/SV1_C06644.settings,HelsinkiDisrupted,ClusterMovement,300,7200,2.0,pedestrian_transit,200,5M,EpidemicRouter,7644,6644
C93097,P93097,SV1_C93097,scenario_space_v1/settings/SV1_C93097.settings,NuuksioSparseTrails,MapRouteMovement,300,7200,2.0,cluster_nomadic,5,20M,EpidemicRouter,94097,93097
C88290,P88290,SV1_C88290,scenario_space_v1/settings/SV1_C88290.settings,NuuksioSparseTrails,MapRouteMovement,60,7200,2.0,pedestrian_shortestpath_heterogeneous,100,50M,EpidemicRouter,89290,88290
C85283,P85283,SV1_C85283,scenario_space_v1/settings/SV1_C85283.settings,ManhattanMidtownGrid,ShortestPathMapBasedMovement,250,7200,2.0,pedestrian_shortestpath_heterogeneous,20,100M,EpidemicRouter,86283,85283
C06047,P06047,SV1_C06047,scenario_space_v1/settings/SV1_C06047.settings,HelsinkiDisrupted,ClusterMovement,250,7200,2.0,pedestrian_transit,200,100M,EpidemicRouter,7047,6047
C55275,P55275,SV1_C55275,scenario_space_v1/settings/SV1_C55275.settings,KallioCommunityCompact,ShortestPathMapBasedMovement,150,7200,2.0,pedestrian_shortestpath_heterogeneous,5,100M,EpidemicRouter,56275,55275
C89448,P89448,SV1_C89448,scenario_space_v1/settings/SV1_C89448.settings,NuuksioSparseTrails,MapRouteMovement,80,7200,2.0,pedestrian_vehicle,5,5M,EpidemicRouter,90448,89448
C90071,P90071,SV1_C90071,scenario_space_v1/settings/SV1_C90071.settings,NuuksioSparseTrails,MapRouteMovement,100,7200,2.0,pedestrian_vehicle,200,100M,EpidemicRouter,91071,90071
C00646,P00646,SV1_C00646,scenario_space_v1/settings/SV1_C00646.settings,HelsinkiDisrupted,ClusterMovement,40,7200,2.0,pedestrian_transit,200,50M,EpidemicRouter,1646,646
C81693,P81693,SV1_C81693,scenario_space_v1/settings/SV1_C81693.settings,ManhattanMidtownGrid,ShortestPathMapBasedMovement,70,7200,2.0,pedestrian_shortestpath_heterogeneous,200,20M,EpidemicRouter,82693,81693
C91243,P91243,SV1_C91243,scenario_space_v1/settings/SV1_C91243.settings,NuuksioSparseTrails,MapRouteMovement,150,7200,2.0,pedestrian_transit,100,100M,EpidemicRouter,92243,91243
C01822,P01822,SV1_C01822,scenario_space_v1/settings/SV1_C01822.settings,HelsinkiDisrupted,ClusterMovement,60,7200,2.0,single_homogeneous,200,50M,EpidemicRouter,2822,1822
C60689,P60689,SV1_C60689,scenario_space_v1/settings/SV1_C60689.settings,KumpulaCampus,ShortestPathMapBasedMovement,80,7200,2.0,pedestrian_shortestpath_heterogeneous,100,20M,EpidemicRouter,61689,60689
C97319,P97319,SV1_C97319,scenario_space_v1/settings/SV1_C97319.settings,NuuksioSparseTrails,ShortestPathMapBasedMovement,100,7200,2.0,cluster_nomadic,200,100M,EpidemicRouter,98319,97319
C07204,P07204,SV1_C07204,scenario_space_v1/settings/SV1_C07204.settings,HelsinkiDisrupted,MapRouteMovement,30,7200,2.0,single_homogeneous,10,5M,EpidemicRouter,8204,7204
C78643,P78643,SV1_C78643,scenario_space_v1/settings/SV1_C78643.settings,ManhattanMidtownGrid,MapRouteMovement,300,7200,2.0,pedestrian_transit,100,100M,EpidemicRouter,79643,78643
C12116,P12116,SV1_C12116,scenario_space_v1/settings/SV1_C12116.settings,HelsinkiDisrupted,MapRouteMovement,150,7200,2.0,cluster_nomadic,200,5M,EpidemicRouter,13116,12116
C64822,P64822,SV1_C64822,scenario_space_v1/settings/SV1_C64822.settings,ManhattanMidtownGrid,BusMovement,30,7200,2.0,single_homogeneous,200,50M,EpidemicRouter,65822,64822
C24095,P24095,SV1_C24095,scenario_space_v1/settings/SV1_C24095.settings,HelsinkiDowntown,BusMovement,70,7200,2.0,pedestrian_shortestpath_heterogeneous,200,100M,EpidemicRouter,25095,24095
C09037,P09037,SV1_C09037,scenario_space_v1/settings/SV1_C09037.settings,HelsinkiDisrupted,MapRouteMovement,60,7200,2.0,pedestrian_transit,50,20M,EpidemicRouter,10037,9037
C64894,P64894,SV1_C64894,scenario_space_v1/settings/SV1_C64894.settings,ManhattanMidtownGrid,BusMovement,30,7200,2.0,pedestrian_shortestpath_heterogeneous,200,50M,EpidemicRouter,65894,64894
C20443,P20443,SV1_C20443,scenario_space_v1/settings/SV1_C20443.settings,HelsinkiDisrupted,ShortestPathMapBasedMovement,250,7200,2.0,pedestrian_transit,100,100M,EpidemicRouter,21443,20443
C94245,P94245,SV1_C94245,scenario_space_v1/settings/SV1_C94245.settings,NuuksioSparseTrails,ShortestPathMapBasedMovement,40,7200,2.0,pedestrian_transit,200,20M,EpidemicRouter,95245,94245
C48623,P48623,SV1_C48623,scenario_space_v1/settings/SV1_C48623.settings,KallioCommunityCompact,MapRouteMovement,200,7200,2.0,single_homogeneous,200,100M,EpidemicRouter,49623,48623
C21672,P21672,SV1_C21672,scenario_space_v1/settings/SV1_C21672.settings,HelsinkiDowntown,BusMovement,30,7200,2.0,pedestrian_shortestpath_heterogeneous,5,5M,EpidemicRouter,22672,21672
C13820,P13820,SV1_C13820,scenario_space_v1/settings/SV1_C13820.settings,HelsinkiDisrupted,MapRouteMovement,300,7200,2.0,single_homogeneous,200,5M,EpidemicRouter,14820,13820
C06119,P06119,SV1_C06119,scenario_space_v1/settings/SV1_C06119.settings,HelsinkiDisrupted,ClusterMovement,250,7200,2.0,cluster_nomadic,200,100M,EpidemicRouter,7119,6119
C70292,P70292,SV1_C70292,scenario_space_v1/settings/SV1_C70292.settings,ManhattanMidtownGrid,BusMovement,200,7200,2.0,pedestrian_shortestpath_heterogeneous,200,5M,EpidemicRouter,71292,70292
C70283,P70283,SV1_C70283,scenario_space_v1/settings/SV1_C70283.settings,ManhattanMidtownGrid,BusMovement,200,7200,2.0,pedestrian_shortestpath_heterogeneous,20,100M,EpidemicRouter,71283,70283
C28202,P28202,SV1_C28202,scenario_space_v1/settings/SV1_C28202.settings,HelsinkiDowntown,BusMovement,300,7200,2.0,single_homogeneous,5,50M,EpidemicRouter,29202,28202
C48715,P48715,SV1_C48715,scenario_space_v1/settings/SV1_C48715.settings,KallioCommunityCompact,MapRouteMovement,200,7200,2.0,cluster_nomadic,100,100M,EpidemicRouter,49715,48715
C49891,P49891,SV1_C49891,scenario_space_v1/settings/SV1_C49891.settings,KallioCommunityCompact,MapRouteMovement,300,7200,2.0,pedestrian_shortestpath_heterogeneous,100,100M,EpidemicRouter,50891,49891
C27118,P27118,SV1_C27118,scenario_space_v1/settings/SV1_C27118.settings,HelsinkiDowntown,BusMovement,200,7200,2.0,cluster_nomadic,200,50M,EpidemicRouter,28118,27118
C55244,P55244,SV1_C55244,scenario_space_v1/settings/SV1_C55244.settings,KallioCommunityCompact,ShortestPathMapBasedMovement,150,7200,2.0,pedestrian_transit,200,5M,EpidemicRouter,56244,55244
C76869,P76869,SV1_C76869,scenario_space_v1/settings/SV1_C76869.settings,ManhattanMidtownGrid,MapRouteMovement,150,7200,2.0,pedestrian_vehicle,200,20M,EpidemicRouter,77869,76869
C27623,P27623,SV1_C27623,scenario_space_v1/settings/SV1_C27623.settings,HelsinkiDowntown,BusMovement,250,7200,2.0,single_homogeneous,200,100M,EpidemicRouter,28623,27623
