candidate_id,param_id,scenario_name,settings_file,map_id,movement_model,n_hosts,end_time_s,end_time_hours,group_structure,transmit_range_m,buffer_size,router,rng_seed,scenario_index
C42603,P42603,SV1_C42603,scenario_space_v1/settings/SV1_C42603.settings,HelsinkiDowntown,WorkingDayMovement,300,7200,2.0,single_homogeneous,5,100M,EpidemicRouter,43603,42603
C45859,P45859,SV1_C45859,scenario_space_v1/settings/SV1_C45859.settings,KallioCommunityCompact,MapRouteMovement,70,14400,4.0,single_homogeneous,100,100M,EpidemicRouter,46859,45859
C59481,P59481,SV1_C59481,scenario_space_v1/settings/SV1_C59481.settings,KumpulaCampus,ShortestPathMapBasedMovement,60,7200,2.0,pedestrian_shortestpath_heterogeneous,20,20M,EpidemicRouter,60481,59481
C79091,P79091,SV1_C79091,scenario_space_v1/settings/SV1_C79091.settings,ManhattanMidtownGrid,MapRouteMovement,300,86400,24.0,single_homogeneous,20,100M,EpidemicRouter,80091,79091
C50759,P50759,SV1_C50759,scenario_space_v1/settings/SV1_C50759.settings,KallioCommunityCompact,ShortestPathMapBasedMovement,30,14400,4.0,cluster_nomadic,200,100M,EpidemicRouter,51759,50759
C19125,P19125,SV1_C19125,scenario_space_v1/settings/SV1_C19125.settings,HelsinkiDisrupted,ShortestPathMapBasedMovement,120,86400,24.0,pedestrian_transit,200,20M,EpidemicRouter,20125,19125
C09066,P09066,SV1_C09066,scenario_space_v1/settings/SV1_C09066.settings,HelsinkiDisrupted,MapRouteMovement,60,7200,2.0,pedestrian_vehicle,100,50M,EpidemicRouter,10066,9066
C28650,P28650,SV1_C28650,scenario_space_v1/settings/SV1_C28650.settings,HelsinkiDowntown,BusMovement,300,43200,12.0,pedestrian_shortestpath_heterogeneous,100,50M,EpidemicRouter,29650,28650
C78995,P78995,SV1_C78995,scenario_space_v1/settings/SV1_C78995.settings,ManhattanMidtownGrid,MapRouteMovement,300,43200,12.0,pedestrian_transit,20,100M,EpidemicRouter,79995,78995
C10712,P10712,SV1_C10712,scenario_space_v1/settings/SV1_C10712.settings,HelsinkiDisrupted,MapRouteMovement,80,86400,24.0,pedestrian_transit,20,5M,EpidemicRouter,11712,10712
C13731,P13731,SV1_C13731,scenario_space_v1/settings/SV1_C13731.settings,HelsinkiDisrupted,MapRouteMovement,250,86400,24.0,pedestrian_vehicle,5,100M,EpidemicRouter,14731,13731
C34522,P34522,SV1_C34522,scenario_space_v1/settings/SV1_C34522.settings,HelsinkiDowntown,ShortestPathMapBasedMovement,200,14400,4.0,pedestrian_shortestpath_heterogeneous,20,50M,EpidemicRouter,35522,34522
C83971,P83971,SV1_C83971,scenario_space_v1/settings/SV1_C83971.settings,ManhattanMidtownGrid,ShortestPathMapBasedMovement,120,86400,24.0,pedestrian_shortestpath_heterogeneous,100,100M,EpidemicRouter,84971,83971
C44460,P44460,SV1_C44460,scenario_space_v1/settings/SV1_C44460.settings,KallioCommunityCompact,MapRouteMovement,50,7200,2.0,pedestrian_vehicle,50,5M,EpidemicRouter,45460,44460
C86011,P86011,SV1_C86011,scenario_space_v1/settings/SV1_C86011.settings,ManhattanMidtownGrid,ShortestPathMapBasedMovement,300,10800,3.0,pedestrian_shortestpath_heterogeneous,100,100M,EpidemicRouter,87011,86011
C03927,P03927,SV1_C03927,scenario_space_v1/settings/SV1_C03927.settings,HelsinkiDisrupted,ClusterMovement,100,14400,4.0,pedestrian_shortestpath_heterogeneous,50,100M,EpidemicRouter,4927,3927
C55341,P55341,SV1_C55341,scenario_space_v1/settings/SV1_C55341.settings,KallioCommunityCompact,ShortestPathMapBasedMovement,150,10800,3.0,single_homogeneous,200,20M,EpidemicRouter,56341,55341
C21566,P21566,SV1_C21566,scenario_space_v1/settings/SV1_C21566.settings,HelsinkiDisrupted,ShortestPathMapBasedMovement,300,86400,24.0,pedestrian_shortestpath_heterogeneous,50,50M,EpidemicRouter,22566,21566
C94095,P94095,SV1_C94095,scenario_space_v1/settings/SV1_C94095.settings,NuuksioSparseTrails,ShortestPathMapBasedMovement,30,86400,24.0,single_homogeneous,50,100M,EpidemicRouter,95095,94095
C70652,P70652,SV1_C70652,scenario_space_v1/settings/SV1_C70652.settings,ManhattanMidtownGrid,BusMovement,200,43200,12.0,pedestrian_shortestpath_heterogeneous,200,5M,EpidemicRouter,71652,70652
C82418,P82418,SV1_C82418,scenario_space_v1/settings/SV1_C82418.settings,ManhattanMidtownGrid,ShortestPathMapBasedMovement,80,10800,3.0,cluster_nomadic,5,50M,EpidemicRouter,83418,82418
C04829,P04829,SV1_C04829,scenario_space_v1/settings/SV1_C04829.settings,HelsinkiDisrupted,ClusterMovement,150,7200,2.0,pedestrian_transit,10,20M,EpidemicRouter,5829,4829
C05903,P05903,SV1_C05903,scenario_space_v1/settings/SV1_C05903.settings,HelsinkiDisrupted,ClusterMovement,200,86400,24.0,single_homogeneous,200,100M,EpidemicRouter,6903,5903
C60327,P60327,SV1_C60327,scenario_space_v1/settings/SV1_C60327.settings,KumpulaCampus,ShortestPathMapBasedMovement,70,14400,4.0,pedestrian_shortestpath_heterogeneous,50,100M,EpidemicRouter,61327,60327
C98396,P98396,SV1_C98396,scenario_space_v1/settings/SV1_C98396.settings,NuuksioSparseTrails,ShortestPathMapBasedMovement,120,86400,24.0,cluster_nomadic,200,5M,EpidemicRouter,99396,98396
C06590,P06590,SV1_C06590,scenario_space_v1/settings/SV1_C06590.settings,HelsinkiDisrupted,ClusterMovement,250,86400,24.0,cluster_nomadic,50,50M,EpidemicRouter,7590,6590
C19037,P19037,SV1_C19037,scenario_space_v1/settings/SV1_C19037.settings,HelsinkiDisrupted,ShortestPathMapBasedMovement,120,43200,12.0,pedestrian_shortestpath_heterogeneous,10,20M,EpidemicRouter,20037,19037
C56015,P56015,SV1_C56015,scenario_space_v1/settings/SV1_C56015.settings,KallioCommunityCompact,ShortestPathMapBasedMovement,200,10800,3.0,pedestrian_shortestpath_heterogeneous,200,100M,EpidemicRouter,57015,56015
C28115,P28115,SV1_C28115,scenario_space_v1/settings/SV1_C28115.settings,HelsinkiDowntown,BusMovement,250,86400,24.0,pedestrian_transit,20,100M,EpidemicRouter,29115,28115
C76995,P76995,SV1_C76995,scenario_space_v1/settings/SV1_C76995.settings,ManhattanMidtownGrid,MapRouteMovement,150,10800,3.0,pedestrian_shortestpath_heterogeneous,5,100M,EpidemicRouter,77995,76995
C68483,P68483,SV1_C68483,scenario_space_v1/settings/SV1_C68483.settings,ManhattanMidtownGrid,BusMovement,100,7200,2.0,pedestrian_shortestpath_heterogeneous,20,100M,EpidemicRouter,69483,68483
C49318,P49318,SV1_C49318,scenario_space_v1/settings/SV1_C49318.settings,KallioCommunityCompact,MapRouteMovement,250,7200,2.0,cluster_nomadic,200,50M,EpidemicRouter,50318,49318
C08996,P08996,SV1_C08996,scenario_space_v1/settings/SV1_C08996.settings,HelsinkiDisrupted,MapRouteMovement,50,86400,24.0,cluster_nomadic,200,5M,EpidemicRouter,9996,8996
C92363,P92363,SV1_C92363,scenario_space_v1/settings/SV1_C92363.settings,NuuksioSparseTrails,MapRouteMovement,200,86400,24.0,pedestrian_shortestpath_heterogeneous,20,100M,EpidemicRouter,93363,92363
C10521,P10521,SV1_C10521,scenario_space_v1/settings/SV1_C10521.settings,HelsinkiDisrupted,MapRouteMovement,80,14400,4.0,pedestrian_shortestpath_heterogeneous,20,20M,EpidemicRouter,11521,10521
C21385,P21385,SV1_C21385,scenario_space_v1/settings/SV1_C21385.settings,HelsinkiDisrupted,ShortestPathMapBasedMovement,300,43200,12.0,pedestrian_transit,5,20M,EpidemicRouter,22385,21385
C61767,P61767,SV1_C61767,scenario_space_v1/settings/SV1_C61767.settings,KumpulaCampus,ShortestPathMapBasedMovement,100,86400,24.0,pedestrian_shortestpath_heterogeneous,50,100M,EpidemicRouter,62767,61767
C98853,P98853,SV1_C98853,scenario_space_v1/settings/SV1_C98853.settings,NuuksioSparseTrails,ShortestPathMapBasedMovement,150,43200,12.0,pedestrian_shortestpath_heterogeneous,200,20M,EpidemicRouter,99853,98853
C26309,P26309,SV1_C26309,scenario_space_v1/settings/SV1_C26309.settings,HelsinkiDowntown,BusMovement,120,86400,24.0,pedestrian_transit,10,20M,EpidemicRouter,27309,26309
C50201,P50201,SV1_C50201,scenario_space_v1/settings/SV1_C50201.settings,KallioCommunityCompact,MapRouteMovement,300,43200,12.0,pedestrian_transit,100,20M,EpidemicRouter,51201,50201
C47440,P47440,SV1_C47440,scenario_space_v1/settings/SV1_C47440.settings,KallioCommunityCompact,MapRouteMovement,120,7200,2.0,pedestrian_transit,100,5M,EpidemicRouter,48440,47440
C65363,P65363,SV1_C65363,scenario_space_v1/settings/SV1_C65363.settings,ManhattanMidtownGrid,BusMovement,30,86400,24.0,pedestrian_shortestpath_heterogeneous,20,100M,EpidemicRouter,66363,65363
C26670,P26670,SV1_C26670,scenario_space_v1/settings/SV1_C26670.settings,HelsinkiDowntown,BusMovement,150,14400,4.0,pedestrian_transit,10,50M,EpidemicRouter,27670,26670
C23903,P23903,SV1_C23903,scenario_space_v1/settings/SV1_C23903.settings,HelsinkiDowntown,BusMovement,60,86400,24.0,single_homogeneous,200,100M,EpidemicRouter,24903,23903
C54874,P54874,SV1_C54874,scenario_space_v1/settings/SV1_C54874.settings,KallioCommunityCompact,ShortestPathMapBasedMovement,120,14400,4.0,pedestrian_transit,20,50M,EpidemicRouter,55874,54874
C68232,P68232,SV1_C68232,scenario_space_v1/settings/SV1_C68232.settings,ManhattanMidtownGrid,BusMovement,80,43200,12.0,pedestrian_shortestpath_heterogeneous,5,5M,EpidemicRouter,69232,68232
C83015,P83015,SV1_C83015,scenario_space_v1/settings/SV1_C83015.settings,ManhattanMidtownGrid,ShortestPathMapBasedMovement,100,10800,3.0,pedestrian_shortestpath_heterogeneous,200,100M,EpidemicRouter,84015,83015
C71530,P71530,SV1_C71530,scenario_space_v1/settings/SV1_C71530.settings,ManhattanMidtownGrid,BusMovement,300,10800,3.0,single_homogeneous,20,50M,EpidemicRouter,72530,71530
C03332,P03332,SV1_C03332,scenario_space_v1/settings/SV1_C03332.settings,HelsinkiDisrupted,ClusterMovement,80,14400,4.0,pedestrian_shortestpath_heterogeneous,200,5M,EpidemicRouter,4332,3332
C75526,P75526,SV1_C75526,scenario_space_v1/settings/SV1_C75526.settings,ManhattanMidtownGrid,MapRouteMovement,80,86400,24.0,pedestrian_transit,200,50M,EpidemicRouter,76526,75526
C01966,P01966,SV1_C01966,scenario_space_v1/settings/SV1_C01966.settings,HelsinkiDisrupted,ClusterMovement,60,10800,3.0,pedestrian_transit,200,50M,EpidemicRouter,2966,1966
C94404,P94404,SV1_C94404,scenario_space_v1/settings/SV1_C94404.settings,NuuksioSparseTrails,ShortestPathMapBasedMovement,40,10800,3.0,pedestrian_shortestpath_heterogeneous,50,5M,EpidemicRouter,95404,94404
C68541,P68541,SV1_C68541,scenario_space_v1/settings/SV1_C68541.settings,ManhattanMidtownGrid,BusMovement,100,10800,3.0,single_homogeneous,200,20M,EpidemicRouter,69541,68541
C02923,P02923,SV1_C02923,scenario_space_v1/settings/SV1_C02923.settings,HelsinkiDisrupted,ClusterMovement,70,86400,24.0,pedestrian_transit,100,100M,EpidemicRouter,3923,2923
C55160,P55160,SV1_C55160,scenario_space_v1/settings/SV1_C55160.settings,KallioCommunityCompact,ShortestPathMapBasedMovement,120,86400,24.0,pedestrian_shortestpath_heterogeneous,20,5M,EpidemicRouter,56160,55160
