candidate_id,param_id,scenario_name,settings_file,map_id,movement_model,n_hosts,end_time_s,end_time_hours,group_structure,transmit_range_m,buffer_size,router,rng_seed,scenario_index
C00035,P00035,SV1_C00035,scenario_space_v1/settings/SV1_C00035.settings,HelsinkiDisrupted,ClusterMovement,30,7200,2.0,pedestrian_transit,20,100M,EpidemicRouter,1035,35
C00036,P00036,SV1_C00036,scenario_space_v1/settings/SV1_C00036.settings,HelsinkiDisrupted,ClusterMovement,30,7200,2.0,pedestrian_transit,50,5M,EpidemicRouter,1036,36
C00037,P00037,SV1_C00037,scenario_space_v1/settings/SV1_C00037.settings,HelsinkiDisrupted,ClusterMovement,30,7200,2.0,pedestrian_transit,50,20M,EpidemicRouter,1037,37
C00038,P00038,SV1_C00038,scenario_space_v1/settings/SV1_C00038.settings,HelsinkiDisrupted,ClusterMovement,30,7200,2.0,pedestrian_transit,50,50M,EpidemicRouter,1038,38
C00039,P00039,SV1_C00039,scenario_space_v1/settings/SV1_C00039.settings,HelsinkiDisrupted,ClusterMovement,30,7200,2.0,pedestrian_transit,50,100M,EpidemicRouter,1039,39
C00040,P00040,SV1_C00040,scenario_space_v1/settings/SV1_C00040.settings,HelsinkiDisrupted,ClusterMovement,30,7200,2.0,pedestrian_transit,100,5M,EpidemicRouter,1040,40
C00041,P00041,SV1_C00041,scenario_space_v1/settings/SV1_C00041.settings,HelsinkiDisrupted,ClusterMovement,30,7200,2.0,pedestrian_transit,100,20M,EpidemicRouter,1041,41
C00042,P00042,SV1_C00042,scenario_space_v1/settings/SV1_C00042.settings,HelsinkiDisrupted,ClusterMovement,30,7200,2.0,pedestrian_transit,100,50M,EpidemicRouter,1042,42
C00043,P00043,SV1_C00043,scenario_space_v1/settings/SV1_C00043.settings,HelsinkiDisrupted,ClusterMovement,30,7200,2.0,pedestrian_transit,100,100M,EpidemicRouter,1043,43
C00044,P00044,SV1_C00044,scenario_space_v1/settings/SV1_C00044.settings,HelsinkiDisrupted,ClusterMovement,30,7200,2.0,pedestrian_transit,200,5M,EpidemicRouter,1044,44
C00045,P00045,SV1_C00045,scenario_space_v1/settings/SV1_C00045.settings,HelsinkiDisrupted,ClusterMovement,30,7200,2.0,pedestrian_transit,200,20M,EpidemicRouter,1045,45
C00046,P00046,SV1_C00046,scenario_space_v1/settings/SV1_C00046.settings,HelsinkiDisrupted,ClusterMovement,30,7200,2.0,pedestrian_transit,200,50M,EpidemicRouter,1046,46
C00047,P00047,SV1_C00047,scenario_space_v1/settings/SV1_C00047.settings,HelsinkiDisrupted,ClusterMovement,30,7200,2.0,pedestrian_transit,200,100M,EpidemicRouter,1047,47
C00048,P00048,SV1_C00048,scenario_space_v1/settings/SV1_C00048.settings,HelsinkiDisrupted,ClusterMovement,30,7200,2.0,pedestrian_vehicle,5,5M,EpidemicRouter,1048,48
C00049,P00049,SV1_C00049,scenario_space_v1/settings/SV1_C00049.settings,HelsinkiDisrupted,ClusterMovement,30,7200,2.0,pedestrian_vehicle,5,20M,EpidemicRouter,1049,49
C00050,P00050,SV1_C00050,scenario_space_v1/settings/SV1_C00050.settings,HelsinkiDisrupted,ClusterMovement,30,7200,2.0,pedestrian_vehicle,5,50M,EpidemicRouter,1050,50
C00051,P00051,SV1_C00051,scenario_space_v1/settings/SV1_C00051.settings,HelsinkiDisrupted,ClusterMovement,30,7200,2.0,pedestrian_vehicle,5,100M,EpidemicRouter,1051,51
C00052,P00052,SV1_C00052,scenario_space_v1/settings/SV1_C00052.settings,HelsinkiDisrupted,ClusterMovement,30,7200,2.0,pedestrian_vehicle,10,5M,EpidemicRouter,1052,52
C00053,P00053,SV1_C00053,scenario_space_v1/settings/SV1_C00053.settings,HelsinkiDisrupted,ClusterMovement,30,7200,2.0,pedestrian_vehicle,10,20M,EpidemicRouter,1053,53
C00054,P00054,SV1_C00054,scenario_space_v1/settings/SV1_C00054.settings,HelsinkiDisrupted,ClusterMovement,30,7200,2.0,pedestrian_vehicle,10,50M,EpidemicRouter,1054,54
C00055,P00055,SV1_C00055,scenario_space_v1/settings/SV1_C00055.settings,HelsinkiDisrupted,ClusterMovement,30,7200,2.0,pedestrian_vehicle,10,100M,EpidemicRouter,1055,55
C00056,P00056,SV1_C00056,scenario_space_v1/settings/SV1_C00056.settings,HelsinkiDisrupted,ClusterMovement,30,7200,2.0,pedestrian_vehicle,20,5M,EpidemicRouter,1056,56
C00057,P00057,SV1_C00057,scenario_space_v1/settings/SV1_C00057.settings,HelsinkiDisrupted,ClusterMovement,30,7200,2.0,pedestrian_vehicle,20,20M,EpidemicRouter,1057,57
C00058,P00058,SV1_C00058,scenario_space_v1/settings/SV1_C00058.settings,HelsinkiDisrupted,ClusterMovement,30,7200,2.0,pedestrian_vehicle,20,50M,EpidemicRouter,1058,58
C00059,P00059,SV1_C00059,scenario_space_v1/settings/SV1_C00059.settings,HelsinkiDisrupted,ClusterMovement,30,7200,2.0,pedestrian_vehicle,20,100M,EpidemicRouter,1059,59
C00060,P00060,SV1_C00060,scenario_space_v1/settings/SV1_C00060.settings,HelsinkiDisrupted,ClusterMovement,30,7200,2.0,pedestrian_vehicle,50,5M,EpidemicRouter,1060,60
C00061,P00061,SV1_C00061,scenario_space_v1/settings/SV1_C00061.settings,HelsinkiDisrupted,ClusterMovement,30,7200,2.0,pedestrian_vehicle,50,20M,EpidemicRouter,1061,61
C00062,P00062,SV1_C00062,scenario_space_v1/settings/SV1_C00062.settings,HelsinkiDisrupted,ClusterMovement,30,7200,2.0,pedestrian_vehicle,50,50M,EpidemicRouter,1062,62
C00063,P00063,SV1_C00063,scenario_space_v1/settings/SV1_C00063.settings,HelsinkiDisrupted,ClusterMovement,30,7200,2.0,pedestrian_vehicle,50,100M,EpidemicRouter,1063,63
C00064,P00064,SV1_C00064,scenario_space_v1/settings/SV1_C00064.settings,HelsinkiDisrupted,ClusterMovement,30,7200,2.0,pedestrian_vehicle,100,5M,EpidemicRouter,1064,64
C00065,P00065,SV1_C00065,scenario_space_v1/settings/SV1_C00065.settings,HelsinkiDisrupted,ClusterMovement,30,7200,2.0,pedestrian_vehicle,100,20M,EpidemicRouter,1065,65
C00066,P00066,SV1_C00066,scenario_space_v1/settings/SV1_C00066.settings,HelsinkiDisrupted,ClusterMovement,30,7200,2.0,pedestrian_vehicle,100,50M,EpidemicRouter,1066,66
C00067,P00067,SV1_C00067,scenario_space_v1/settings/SV1_C00067.settings,HelsinkiDisrupted,ClusterMovement,30,7200,2.0,pedestrian_vehicle,100,100M,EpidemicRouter,1067,67
C00068,P00068,SV1_C00068,scenario_space_v1/settings/SV1_C00068.settings,HelsinkiDisrupted,ClusterMovement,30,7200,2.0,pedestrian_vehicle,200,5M,EpidemicRouter,1068,68
C00069,P00069,SV1_C00069,scenario_space_v1/settings/SV1_C00069.settings,HelsinkiDisrupted,ClusterMovement,30,7200,2.0,pedestrian_vehicle,200,20M,EpidemicRouter,1069,69
C00070,P00070,SV1_C00070,scenario_space_v1/settings/SV1_C00070.settings,HelsinkiDisrupted,ClusterMovement,30,7200,2.0,pedestrian_vehicle,200,50M,EpidemicRouter,1070,70
C00071,P00071,SV1_C00071,scenario_space_v1/settings/SV1_C00071.settings,HelsinkiDisrupted,ClusterMovement,30,7200,2.0,pedestrian_vehicle,200,100M,EpidemicRouter,1071,71
C00072,P00072,SV1_C00072,scenario_space_v1/settings/SV1_C00072.settings,HelsinkiDisrupted,ClusterMovement,30,7200,2.0,pedestrian_shortestpath_heterogeneous,5,5M,EpidemicRouter,1072,72
C00073,P00073,SV1_C00073,scenario_space_v1/settings/SV1_C00073.settings,HelsinkiDisrupted,ClusterMovement,30,7200,2.0,pedestrian_shortestpath_heterogeneous,5,20M,EpidemicRouter,1073,73
C00074,P00074,SV1_C00074,scenario_space_v1/settings/SV1_C00074.settings,HelsinkiDisrupted,ClusterMovement,30,7200,2.0,pedestrian_shortestpath_heterogeneous,5,50M,EpidemicRouter,1074,74
C00075,P00075,SV1_C00075,scenario_space_v1/settings/SV1_C00075.settings,HelsinkiDisrupted,ClusterMovement,30,7200,2.0,pedestrian_shortestpath_heterogeneous,5,100M,EpidemicRouter,1075,75
C00076,P00076,SV1_C00076,scenario_space_v1/settings/SV1_C00076.settings,HelsinkiDisrupted,ClusterMovement,30,7200,2.0,pedestrian_shortestpath_heterogeneous,10,5M,EpidemicRouter,1076,76
C00077,P00077,SV1_C00077,scenario_space_v1/settings/SV1_C00077.settings,HelsinkiDisrupted,ClusterMovement,30,7200,2.0,pedestrian_shortestpath_heterogeneous,10,20M,EpidemicRouter,1077,77
C00078,P00078,SV1_C00078,scenario_space_v1/settings/SV1_C00078.settings,HelsinkiDisrupted,ClusterMovement,30,7200,2.0,pedestrian_shortestpath_heterogeneous,10,50M,EpidemicRouter,1078,78
C00079,P00079,SV1_C00079,scenario_space_v1/settings/SV1_C00079.settings,HelsinkiDisrupted,ClusterMovement,30,7200,2.0,pedestrian_shortestpath_heterogeneous,10,100M,EpidemicRouter,1079,79
C00080,P00080,SV1_C00080,scenario_space_v1/settings/SV1_C00080.settings,HelsinkiDisrupted,ClusterMovement,30,7200,2.0,pedestrian_shortestpath_heterogeneous,20,5M,EpidemicRouter,1080,80
C00081,P00081,SV1_C00081,scenario_space_v1/settings/SV1_C00081.settings,HelsinkiDisrupted,ClusterMovement,30,7200,2.0,pedestrian_shortestpath_heterogeneous,20,20M,EpidemicRouter,1081,81
C00082,P00082,SV1_C00082,scenario_space_v1/settings/SV1_C00082.settings,HelsinkiDisrupted,ClusterMovement,30,7200,2.0,pedestrian_shortestpath_heterogeneous,20,50M,EpidemicRouter,1082,82
C00083,P00083,SV1_C00083,scenario_space_v1/settings/SV1_C00083.settings,HelsinkiDisrupted,ClusterMovement,30,7200,2.0,pedestrian_shortestpath_heterogeneous,20,100M,EpidemicRouter,1083,83
C00084,P00084,SV1_C00084,scenario_space_v1/settings/SV1_C00084.settings,HelsinkiDisrupted,ClusterMovement,30,7200,2.0,pedestrian_shortestpath_heterogeneous,50,5M,EpidemicRouter,1084,84
C00085,P00085,SV1_C00085,scenario_space_v1/settings/SV1_C00085.settings,HelsinkiDisrupted,ClusterMovement,30,7200,2.0,pedestrian_shortestpath_heterogeneous,50,20M,EpidemicRouter,1085,85
C00086,P00086,SV1_C00086,scenario_space_v1/settings/SV1_C00086.settings,HelsinkiDisrupted,ClusterMovement,30,7200,2.0,pedestrian_shortestpath_heterogeneous,50,50M,EpidemicRouter,1086,86
C00087,P00087,SV1_C00087,scenario_space_v1/settings/SV1_C00087.settings,HelsinkiDisrupted,ClusterMovement,30,7200,2.0,pedestrian_shortestpath_heterogeneous,50,100M,EpidemicRouter,1087,87
C00088,P00088,SV1_C00088,scenario_space_v1/settings/SV1_C00088.settings,HelsinkiDisrupted,ClusterMovement,30,7200,2.0,pedestrian_shortestpath_heterogeneous,100,5M,EpidemicRouter,1088,88
C00089,P00089,SV1_C00089,scenario_space_v1/settings/SV1_C00089.settings,HelsinkiDisrupted,ClusterMovement,30,7200,2.0,pedestrian_shortestpath_heterogeneous,100,20M,EpidemicRouter,1089,89
C00090,P00090,SV1_C00090,scenario_space_v1/settings/SV1_C00090.settings,HelsinkiDisrupted,ClusterMovement,30,7200,2.0,pedestrian_shortestpath_heterogeneous,100,50M,EpidemicRouter,1090,90
C00091,P00091,SV1_C00091,scenario_space_v1/settings/SV1_C00091.settings,HelsinkiDisrupted,ClusterMovement,30,7200,2.0,pedestrian_shortestpath_heterogeneous,100,100M,EpidemicRouter,1091,91
C00092,P00092,SV1_C00092,scenario_space_v1/settings/SV1_C00092.settings,HelsinkiDisrupted,ClusterMovement,30,7200,2.0,pedestrian_shortestpath_heterogeneous,200,5M,EpidemicRouter,1092,92
C00093,P00093,SV1_C00093,scenario_space_v1/settings/SV1_C00093.settings,HelsinkiDisrupted,ClusterMovement,30,7200,2.0,pedestrian_shortestpath_heterogeneous,200,20M,EpidemicRouter,1093,93
C00094,P00094,SV1_C00094,scenario_space_v1/settings/SV1_C00094.settings,HelsinkiDisrupted,ClusterMovement,30,7200,2.0,pedestrian_shortestpath_heterogeneous,200,50M,EpidemicRouter,1094,94
C00095,P00095,SV1_C00095,scenario_space_v1/settings/SV1_C00095.settings,HelsinkiDisrupted,ClusterMovement,30,7200,2.0,pedestrian_shortestpath_heterogeneous,200,100M,EpidemicRouter,1095,95
C00096,P00096,SV1_C00096,scenario_space_v1/settings/SV1_C00096.settings,HelsinkiDisrupted,ClusterMovement,30,7200,2.0,cluster_nomadic,5,5M,EpidemicRouter,1096,96
C00097,P00097,SV1_C00097,scenario_space_v1/settings/SV1_C00097.settings,HelsinkiDisrupted,ClusterMovement,30,7200,2.0,cluster_nomadic,5,20M,EpidemicRouter,1097,97
C00098,P00098,SV1_C00098,scenario_space_v1/settings/SV1_C00098.settings,HelsinkiDisrupted,ClusterMovement,30,7200,2.0,cluster_nomadic,5,50M,EpidemicRouter,1098,98
C00099,P00099,SV1_C00099,scenario_space_v1/settings/SV1_C00099.settings,HelsinkiDisrupted,ClusterMovement,30,7200,2.0,cluster_nomadic,5,100M,EpidemicRouter,1099,99
C00100,P00100,SV1_C00100,scenario_space_v1/settings/SV1_C00100.settings,HelsinkiDisrupted,ClusterMovement,30,7200,2.0,cluster_nomadic,10,5M,EpidemicRouter,1100,100
C00101,P00101,SV1_C00101,scenario_space_v1/settings/SV1_C00101.settings,HelsinkiDisrupted,ClusterMovement,30,7200,2.0,cluster_nomadic,10,20M,EpidemicRouter,1101,101
C00102,P00102,SV1_C00102,scenario_space_v1/settings/SV1_C00102.settings,HelsinkiDisrupted,ClusterMovement,30,7200,2.0,cluster_nomadic,10,50M,EpidemicRouter,1102,102
C00103,P00103,SV1_C00103,scenario_space_v1/settings/SV1_C00103.settings,HelsinkiDisrupted,ClusterMovement,30,7200,2.0,cluster_nomadic,10,100M,EpidemicRouter,1103,103
C00104,P00104,SV1_C00104,scenario_space_v1/settings/SV1_C00104.settings,HelsinkiDisrupted,ClusterMovement,30,7200,2.0,cluster_nomadic,20,5M,EpidemicRouter,1104,104
C00105,P00105,SV1_C00105,scenario_space_v1/settings/SV1_C00105.settings,HelsinkiDisrupted,ClusterMovement,30,7200,2.0,cluster_nomadic,20,20M,EpidemicRouter,1105,105
C00106,P00106,SV1_C00106,scenario_space_v1/settings/SV1_C00106.settings,HelsinkiDisrupted,ClusterMovement,30,7200,2.0,cluster_nomadic,20,50M,EpidemicRouter,1106,106
C00107,P00107,SV1_C00107,scenario_space_v1/settings/SV1_C00107.settings,HelsinkiDisrupted,ClusterMovement,30,7200,2.0,cluster_nomadic,20,100M,EpidemicRouter,1107,107
C00108,P00108,SV1_C00108,scenario_space_v1/settings/SV1_C00108.settings,HelsinkiDisrupted,ClusterMovement,30,7200,2.0,cluster_nomadic,50,5M,EpidemicRouter,1108,108
C00109,P00109,SV1_C00109,scenario_space_v1/settings/SV1_C00109.settings,HelsinkiDisrupted,ClusterMovement,30,7200,2.0,cluster_nomadic,50,20M,EpidemicRouter,1109,109
C00110,P00110,SV1_C00110,scenario_space_v1/settings/SV1_C00110.settings,HelsinkiDisrupted,ClusterMovement,30,7200,2.0,cluster_nomadic,50,50M,EpidemicRouter,1110,110
C00111,P00111,SV1_C00111,scenario_space_v1/settings/SV1_C00111.settings,HelsinkiDisrupted,ClusterMovement,30,7200,2.0,cluster_nomadic,50,100M,EpidemicRouter,1111,111
C00112,P00112,SV1_C00112,scenario_space_v1/settings/SV1_C00112.settings,HelsinkiDisrupted,ClusterMovement,30,7200,2.0,cluster_nomadic,100,5M,EpidemicRouter,1112,112
C00113,P00113,SV1_C00113,scenario_space_v1/settings/SV1_C00113.settings,HelsinkiDisrupted,ClusterMovement,30,7200,2.0,cluster_nomadic,100,20M,EpidemicRouter,1113,113
C00114,P00114,SV1_C00114,scenario_space_v1/settings/SV1_C00114.settings,HelsinkiDisrupted,ClusterMovement,30,7200,2.0,cluster_nomadic,100,50M,EpidemicRouter,1114,114
C00115,P00115,SV1_C00115,scenario_space_v1/settings/SV1_C00115.settings,HelsinkiDisrupted,ClusterMovement,30,7200,2.0,cluster_nomadic,100,100M,EpidemicRouter,1115,115
C00116,P00116,SV1_C00116,scenario_space_v1/settings/SV1_C00116.settings,HelsinkiDisrupted,ClusterMovement,30,7200,2.0,cluster_nomadic,200,5M,EpidemicRouter,1116,116
C00117,P00117,SV1_C00117,scenario_space_v1/settings/SV1_C00117.settings,HelsinkiDisrupted,ClusterMovement,30,7200,2.0,cluster_nomadic,200,20M,EpidemicRouter,1117,117
C00118,P00118,SV1_C00118,scenario_space_v1/settings/SV1_C00118.settings,HelsinkiDisrupted,ClusterMovement,30,7200,2.0,cluster_nomadic,200,50M,EpidemicRouter,1118,118
C00119,P00119,SV1_C00119,scenario_space_v1/settings/SV1_C00119.settings,HelsinkiDisrupted,ClusterMovement,30,7200,2.0,cluster_nomadic,200,100M,EpidemicRouter,1119,119
C00120,P00120,SV1_C00120,scenario_space_v1/settings/SV1_C00120.settings,HelsinkiDisrupted,ClusterMovement,30,10800,3.0,single_homogeneous,5,5M,EpidemicRouter,1120,120
C00121,P00121,SV1_C00121,scenario_space_v1/settings/SV1_C00121.settings,HelsinkiDisrupted,ClusterMovement,30,10800,3.0,single_homogeneous,5,20M,EpidemicRouter,1121,121
C00122,P00122,SV1_C00122,scenario_space_v1/settings/SV1_C00122.settings,HelsinkiDisrupted,ClusterMovement,30,10800,3.0,single_homogeneous,5,50M,EpidemicRouter,1122,122
C00123,P00123,SV1_C00123,scenario_space_v1/settings/SV1_C00123.settings,HelsinkiDisrupted,ClusterMovement,30,10800,3.0,single_homogeneous,5,100M,EpidemicRouter,1123,123
C00124,P00124,SV1_C00124,scenario_space_v1/settings/SV1_C00124.settings,HelsinkiDisrupted,ClusterMovement,30,10800,3.0,single_homogeneous,10,5M,EpidemicRouter,1124,124
C00125,P00125,SV1_C00125,scenario_space_v1/settings/SV1_C00125.settings,HelsinkiDisrupted,ClusterMovement,30,10800,3.0,single_homogeneous,10,20M,EpidemicRouter,1125,125
C00126,P00126,SV1_C00126,scenario_space_v1/settings/SV1_C00126.settings,HelsinkiDisrupted,ClusterMovement,30,10800,3.0,single_homogeneous,10,50M,EpidemicRouter,1126,126
C00127,P00127,SV1_C00127,scenario_space_v1/settings/SV1_C00127.settings,HelsinkiDisrupted,ClusterMovement,30,10800,3.0,single_homogeneous,10,100M,EpidemicRouter,1127,127
C00128,P00128,SV1_C00128,scenario_space_v1/settings/SV1_C00128.settings,HelsinkiDisrupted,ClusterMovement,30,10800,3.0,single_homogeneous,20,5M,EpidemicRouter,1128,128
C00129,P00129,SV1_C00129,scenario_space_v1/settings/SV1_C00129.settings,HelsinkiDisrupted,ClusterMovement,30,10800,3.0,single_homogeneous,20,20M,EpidemicRouter,1129,129
C00130,P00130,SV1_C00130,scenario_space_v1/settings/SV1_C00130.settings,HelsinkiDisrupted,ClusterMovement,30,10800,3.0,single_homogeneous,20,50M,EpidemicRouter,1130,130
C00131,P00131,SV1_C00131,scenario_space_v1/settings/SV1_C00131.settings,HelsinkiDisrupted,ClusterMovement,30,10800,3.0,single_homogeneous,20,100M,EpidemicRouter,1131,131
C00132,P00132,SV1_C00132,scenario_space_v1/settings/SV1_C00132.settings,HelsinkiDisrupted,ClusterMovement,30,10800,3.0,single_homogeneous,50,5M,EpidemicRouter,1132,132
C00133,P00133,SV1_C00133,scenario_space_v1/settings/SV1_C00133.settings,HelsinkiDisrupted,ClusterMovement,30,10800,3.0,single_homogeneous,50,20M,EpidemicRouter,1133,133
C00134,P00134,SV1_C00134,scenario_space_v1/settings/SV1_C00134.settings,HelsinkiDisrupted,ClusterMovement,30,10800,3.0,single_homogeneous,50,50M,EpidemicRouter,1134,134
C00135,P00135,SV1_C00135,scenario_space_v1/settings/SV1_C00135.settings,HelsinkiDisrupted,ClusterMovement,30,10800,3.0,single_homogeneous,50,100M,EpidemicRouter,1135,135
C00136,P00136,SV1_C00136,scenario_space_v1/settings/SV1_C00136.settings,HelsinkiDisrupted,ClusterMovement,30,10800,3.0,single_homogeneous,100,5M,EpidemicRouter,1136,136
C00137,P00137,SV1_C00137,scenario_space_v1/settings/SV1_C00137.settings,HelsinkiDisrupted,ClusterMovement,30,10800,3.0,single_homogeneous,100,20M,EpidemicRouter,1137,137
C00138,P00138,SV1_C00138,scenario_space_v1/settings/SV1_C00138.settings,HelsinkiDisrupted,ClusterMovement,30,10800,3.0,single_homogeneous,100,50M,EpidemicRouter,1138,138
C00139,P00139,SV1_C00139,scenario_space_v1/settings/SV1_C00139.settings,HelsinkiDisrupted,ClusterMovement,30,10800,3.0,single_homogeneous,100,100M,EpidemicRouter,1139,139
C00140,P00140,SV1_C00140,scenario_space_v1/settings/SV1_C00140.settings,HelsinkiDisrupted,ClusterMovement,30,10800,3.0,single_homogeneous,200,5M,EpidemicRouter,1140,140
