candidate_id,param_id,scenario_name,settings_file,map_id,movement_model,n_hosts,end_time_s,end_time_hours,group_structure,transmit_range_m,buffer_size,router,rng_seed,scenario_index
C99522,P99522,SV1_C99522,scenario_space_v1/settings/SV1_C99522.settings,NuuksioSparseTrails,ShortestPathMapBasedMovement,200,86400,24.0,pedestrian_transit,100,50M,EpidemicRouter,100522,99522
C67099,P67099,SV1_C67099,scenario_space_v1/settings/SV1_C67099.settings,ManhattanMidtownGrid,BusMovement,60,86400,24.0,single_homogeneous,100,100M,EpidemicRouter,68099,67099
C70839,P70839,SV1_C70839,scenario_space_v1/settings/SV1_C70839.settings,ManhattanMidtownGrid,BusMovement,250,7200,2.0,pedestrian_transit,50,100M,EpidemicRouter,71839,70839
C74467,P74467,SV1_C74467,scenario_space_v1/settings/SV1_C74467.settings,ManhattanMidtownGrid,MapRouteMovement,70,7200,2.0,pedestrian_vehicle,100,100M,EpidemicRouter,75467,74467
C27977,P27977,SV1_C27977,scenario_space_v1/settings/SV1_C27977.settings,HelsinkiDowntown,BusMovement,250,43200,12.0,single_homogeneous,100,20M,EpidemicRouter,28977,27977
C44687,P44687,SV1_C44687,scenario_space_v1/settings/SV1_C44687.settings,KallioCommunityCompact,MapRouteMovement,50,14400,4.0,pedestrian_transit,200,100M,EpidemicRouter,45687,44687
C22583,P22583,SV1_C22583,scenario_space_v1/settings/SV1_C22583.settings,HelsinkiDowntown,BusMovement,40,43200,12.0,single_homogeneous,200,100M,EpidemicRouter,23583,22583
C66952,P66952,SV1_C66952,scenario_space_v1/settings/SV1_C66952.settings,ManhattanMidtownGrid,BusMovement,60,14400,4.0,cluster_nomadic,100,5M,EpidemicRouter,67952,66952
C76631,P76631,SV1_C76631,scenario_space_v1/settings/SV1_C76631.settings,ManhattanMidtownGrid,MapRouteMovement,120,43200,12.0,pedestrian_vehicle,200,100M,EpidemicRouter,77631,76631
C10412,P10412,SV1_C10412,scenario_space_v1/settings/SV1_C10412.settings,HelsinkiDisrupted,MapRouteMovement,80,10800,3.0,pedestrian_shortestpath_heterogeneous,200,5M,EpidemicRouter,11412,10412
C13897,P13897,SV1_C13897,scenario_space_v1/settings/SV1_C13897.settings,HelsinkiDisrupted,MapRouteMovement,300,7200,2.0,cluster_nomadic,5,20M,EpidemicRouter,14897,13897
C89507,P89507,SV1_C89507,scenario_space_v1/settings/SV1_C89507.settings,NuuksioSparseTrails,MapRouteMovement,80,7200,2.0,cluster_nomadic,20,100M,EpidemicRouter,90507,89507
C33818,P33818,SV1_C33818,scenario_space_v1/settings/SV1_C33818.settings,HelsinkiDowntown,ShortestPathMapBasedMovement,150,10800,3.0,cluster_nomadic,5,50M,EpidemicRouter,34818,33818
C13644,P13644,SV1_C13644,scenario_space_v1/settings/SV1_C13644.settings,HelsinkiDisrupted,MapRouteMovement,250,43200,12.0,pedestrian_shortestpath_heterogeneous,50,5M,EpidemicRouter,14644,13644
C57644,P57644,SV1_C57644,scenario_space_v1/settings/SV1_C57644.settings,KumpulaCampus,ShortestPathMapBasedMovement,30,7200,2.0,pedestrian_transit,200,5M,EpidemicRouter,58644,57644
C48435,P48435,SV1_C48435,scenario_space_v1/settings/SV1_C48435.settings,KallioCommunityCompact,MapRouteMovement,150,43200,12.0,pedestrian_shortestpath_heterogeneous,5,100M,EpidemicRouter,49435,48435
C13055,P13055,SV1_C13055,scenario_space_v1/settings/SV1_C13055.settings,HelsinkiDisrupted,MapRouteMovement,200,43200,12.0,pedestrian_shortestpath_heterogeneous,200,100M,EpidemicRouter,14055,13055
C20444,P20444,SV1_C20444,scenario_space_v1/settings/SV1_C20444.settings,HelsinkiDisrupted,ShortestPathMapBasedMovement,250,7200,2.0,pedestrian_transit,200,5M,EpidemicRouter,21444,20444
C65986,P65986,SV1_C65986,scenario_space_v1/settings/SV1_C65986.settings,ManhattanMidtownGrid,BusMovement,40,86400,24.0,cluster_nomadic,20,50M,EpidemicRouter,66986,65986
C07535,P07535,SV1_C07535,scenario_space_v1/settings/SV1_C07535.settings,HelsinkiDisrupted,MapRouteMovement,30,14400,4.0,pedestrian_shortestpath_heterogeneous,200,100M,EpidemicRouter,8535,7535
C29116,P29116,SV1_C29116,scenario_space_v1/settings/SV1_C29116.settings,HelsinkiDowntown,ShortestPathMapBasedMovement,30,14400,4.0,pedestrian_shortestpath_heterogeneous,10,5M,EpidemicRouter,30116,29116
C14213,P14213,SV1_C14213,scenario_space_v1/settings/SV1_C14213.settings,HelsinkiDisrupted,MapRouteMovement,300,43200,12.0,pedestrian_vehicle,10,20M,EpidemicRouter,15213,14213
C100669,P100669,SV1_C100669,scenario_space_v1/settings/SV1_C100669.settings,NuuksioSparseTrails,ShortestPathMapBasedMovement,300,43200,12.0,cluster_nomadic,50,20M,EpidemicRouter,101669,100669
C70055,P70055,SV1_C70055,scenario_space_v1/settings/SV1_C70055.settings,ManhattanMidtownGrid,BusMovement,150,43200,12.0,pedestrian_shortestpath_heterogeneous,200,100M,EpidemicRouter,71055,70055
C48152,P48152,SV1_C48152,scenario_space_v1/settings/SV1_C48152.settings,KallioCommunityCompact,MapRouteMovement,150,10800,3.0,pedestrian_transit,20,5M,EpidemicRouter,49152,48152
C34583,P34583,SV1_C34583,scenario_space_v1/settings/SV1_C34583.settings,HelsinkiDowntown,ShortestPathMapBasedMovement,200,43200,12.0,single_homogeneous,200,100M,EpidemicRouter,35583,34583
C49260,P49260,SV1_C49260,scenario_space_v1/settings/SV1_C49260.settings,KallioCommunityCompact,MapRouteMovement,250,7200,2.0,pedestrian_vehicle,50,5M,EpidemicRouter,50260,49260
C42603,P42603,SV1_C42603,scenario_space_v1/settings/SV1_C42603.settings,HelsinkiDowntown,WorkingDayMovement,300,7200,2.0,single_homogeneous,5,100M,EpidemicRouter,43603,42603
C45859,P45859,SV1_C45859,scenario_space_v1/settings/SV1_C45859.settings,KallioCommunityCompact,MapRouteMovement,70,14400,4.0,single_homogeneous,100,100M,EpidemicRouter,46859,45859
C67272,P67272,SV1_C67272,scenario_space_v1/settings/SV1_C67272.settings,ManhattanMidtownGrid,BusMovement,70,7200,2.0,pedestrian_shortestpath_heterogeneous,5,5M,EpidemicRouter,68272,67272
C64414,P64414,SV1_C64414,scenario_space_v1/settings/SV1_C64414.settings,KumpulaCampus,ShortestPathMapBasedMovement,300,10800,3.0,pedestrian_shortestpath_heterogeneous,200,50M,EpidemicRouter,65414,64414
C79091,P79091,SV1_C79091,scenario_space_v1/settings/SV1_C79091.settings,ManhattanMidtownGrid,MapRouteMovement,300,86400,24.0,single_homogeneous,20,100M,EpidemicRouter,80091,79091
C50759,P50759,SV1_C50759,scenario_space_v1/settings/SV1_C50759.settings,KallioCommunityCompact,ShortestPathMapBasedMovement,30,14400,4.0,cluster_nomadic,200,100M,EpidemicRouter,51759,50759
C55125,P55125,SV1_C55125,scenario_space_v1/settings/SV1_C55125.settings,KallioCommunityCompact,ShortestPathMapBasedMovement,120,86400,24.0,pedestrian_transit,200,20M,EpidemicRouter,56125,55125
C51393,P51393,SV1_C51393,scenario_space_v1/settings/SV1_C51393.settings,KallioCommunityCompact,ShortestPathMapBasedMovement,40,43200,12.0,pedestrian_transit,20,20M,EpidemicRouter,52393,51393
C10712,P10712,SV1_C10712,scenario_space_v1/settings/SV1_C10712.settings,HelsinkiDisrupted,MapRouteMovement,80,86400,24.0,pedestrian_transit,20,5M,EpidemicRouter,11712,10712
C13731,P13731,SV1_C13731,scenario_space_v1/settings/SV1_C13731.settings,HelsinkiDisrupted,MapRouteMovement,250,86400,24.0,pedestrian_vehicle,5,100M,EpidemicRouter,14731,13731
C83971,P83971,SV1_C83971,scenario_space_v1/settings/SV1_C83971.settings,ManhattanMidtownGrid,ShortestPathMapBasedMovement,120,86400,24.0,pedestrian_shortestpath_heterogeneous,100,100M,EpidemicRouter,84971,83971
C86011,P86011,SV1_C86011,scenario_space_v1/settings/SV1_C86011.settings,ManhattanMidtownGrid,ShortestPathMapBasedMovement,300,10800,3.0,pedestrian_shortestpath_heterogeneous,100,100M,EpidemicRouter,87011,86011
C65956,P65956,SV1_C65956,scenario_space_v1/settings/SV1_C65956.settings,ManhattanMidtownGrid,BusMovement,40,86400,24.0,pedestrian_shortestpath_heterogeneous,10,5M,EpidemicRouter,66956,65956
C89920,P89920,SV1_C89920,scenario_space_v1/settings/SV1_C89920.settings,NuuksioSparseTrails,MapRouteMovement,80,86400,24.0,pedestrian_transit,100,5M,EpidemicRouter,90920,89920
C13745,P13745,SV1_C13745,scenario_space_v1/settings/SV1_C13745.settings,HelsinkiDisrupted,MapRouteMovement,250,86400,24.0,pedestrian_vehicle,100,20M,EpidemicRouter,14745,13745
C22126,P22126,SV1_C22126,scenario_space_v1/settings/SV1_C22126.settings,HelsinkiDowntown,BusMovement,30,86400,24.0,pedestrian_transit,200,50M,EpidemicRouter,23126,22126
C96709,P96709,SV1_C96709,scenario_space_v1/settings/SV1_C96709.settings,NuuksioSparseTrails,ShortestPathMapBasedMovement,80,7200,2.0,cluster_nomadic,50,20M,EpidemicRouter,97709,96709
C02315,P02315,SV1_C02315,scenario_space_v1/settings/SV1_C02315.settings,HelsinkiDisrupted,ClusterMovement,60,86400,24.0,pedestrian_transit,20,100M,EpidemicRouter,3315,2315
C21812,P21812,SV1_C21812,scenario_space_v1/settings/SV1_C21812.settings,HelsinkiDowntown,BusMovement,30,10800,3.0,pedestrian_shortestpath_heterogeneous,200,5M,EpidemicRouter,22812,21812
C21566,P21566,SV1_C21566,scenario_space_v1/settings/SV1_C21566.settings,HelsinkiDisrupted,ShortestPathMapBasedMovement,300,86400,24.0,pedestrian_shortestpath_heterogeneous,50,50M,EpidemicRouter,22566,21566
C94095,P94095,SV1_C94095,scenario_space_v1/settings/SV1_C94095.settings,NuuksioSparseTrails,ShortestPathMapBasedMovement,30,86400,24.0,single_homogeneous,50,100M,EpidemicRouter,95095,94095
C70652,P70652,SV1_C70652,scenario_space_v1/settings/SV1_C70652.settings,ManhattanMidtownGrid,BusMovement,200,43200,12.0,pedestrian_shortestpath_heterogeneous,200,5M,EpidemicRouter,71652,70652
C50890,P50890,SV1_C50890,scenario_space_v1/settings/SV1_C50890.settings,KallioCommunityCompact,ShortestPathMapBasedMovement,30,86400,24.0,single_homogeneous,20,50M,EpidemicRouter,51890,50890
C04829,P04829,SV1_C04829,scenario_space_v1/settings/SV1_C04829.settings,HelsinkiDisrupted,ClusterMovement,150,7200,2.0,pedestrian_transit,10,20M,EpidemicRouter,5829,4829
C66527,P66527,SV1_C66527,scenario_space_v1/settings/SV1_C66527.settings,ManhattanMidtownGrid,BusMovement,50,86400,24.0,pedestrian_transit,200,100M,EpidemicRouter,67527,66527
C34163,P34163,SV1_C34163,scenario_space_v1/settings/SV1_C34163.settings,HelsinkiDowntown,ShortestPathMapBasedMovement,150,86400,24.0,pedestrian_shortestpath_heterogeneous,20,100M,EpidemicRouter,35163,34163
C93093,P93093,SV1_C93093,scenario_space_v1/settings/SV1_C93093.settings,NuuksioSparseTrails,MapRouteMovement,300,7200,2.0,pedestrian_shortestpath_heterogeneous,200,20M,EpidemicRouter,94093,93093
C19046,P19046,SV1_C19046,scenario_space_v1/settings/SV1_C19046.settings,HelsinkiDisrupted,ShortestPathMapBasedMovement,120,43200,12.0,pedestrian_shortestpath_heterogeneous,50,50M,EpidemicRouter,20046,19046
