candidate_id,param_id,scenario_name,settings_file,map_id,movement_model,n_hosts,end_time_s,end_time_hours,group_structure,transmit_range_m,buffer_size,router,rng_seed,scenario_index
C19815,P19815,SV1_C19815,scenario_space_v1/settings/SV1_C19815.settings,HelsinkiDisrupted,ShortestPathMapBasedMovement,200,7200,2.0,single_homogeneous,50,100M,EpidemicRouter,20815,19815
C48692,P48692,SV1_C48692,scenario_space_v1/settings/SV1_C48692.settings,KallioCommunityCompact,MapRouteMovement,200,7200,2.0,pedestrian_shortestpath_heterogeneous,200,5M,EpidemicRouter,49692,48692
C00698,P00698,SV1_C00698,scenario_space_v1/settings/SV1_C00698.settings,HelsinkiDisrupted,ClusterMovement,40,7200,2.0,cluster_nomadic,5,50M,EpidemicRouter,1698,698
C74460,P74460,SV1_C74460,scenario_space_v1/settings/SV1_C74460.settings,ManhattanMidtownGrid,MapRouteMovement,70,7200,2.0,pedestrian_vehicle,50,5M,EpidemicRouter,75460,74460
C51715,P51715,SV1_C51715,scenario_space_v1/settings/SV1_C51715.settings,KallioCommunityCompact,ShortestPathMapBasedMovement,50,7200,2.0,cluster_nomadic,100,100M,EpidemicRouter,52715,51715
C88833,P88833,SV1_C88833,scenario_space_v1/settings/SV1_C88833.settings,NuuksioSparseTrails,MapRouteMovement,70,7200,2.0,pedestrian_transit,20,20M,EpidemicRouter,89833,88833
C68516,P68516,SV1_C68516,scenario_space_v1/settings/SV1_C68516.settings,ManhattanMidtownGrid,BusMovement,100,7200,2.0,cluster_nomadic,200,5M,EpidemicRouter,69516,68516
C32476,P32476,SV1_C32476,scenario_space_v1/settings/SV1_C32476.settings,HelsinkiDowntown,ShortestPathMapBasedMovement,100,7200,2.0,pedestrian_shortestpath_heterogeneous,10,5M,EpidemicRouter,33476,32476
C52305,P52305,SV1_C52305,scenario_space_v1/settings/SV1_C52305.settings,KallioCommunityCompact,ShortestPathMapBasedMovement,60,7200,2.0,cluster_nomadic,20,20M,EpidemicRouter,53305,52305
C07222,P07222,SV1_C07222,scenario_space_v1/settings/SV1_C07222.settings,HelsinkiDisrupted,MapRouteMovement,30,7200,2.0,single_homogeneous,200,50M,EpidemicRouter,8222,7222
C00639,P00639,SV1_C00639,scenario_space_v1/settings/SV1_C00639.settings,HelsinkiDisrupted,ClusterMovement,40,7200,2.0,pedestrian_transit,50,100M,EpidemicRouter,1639,639
C90695,P90695,SV1_C90695,scenario_space_v1/settings/SV1_C90695.settings,NuuksioSparseTrails,MapRouteMovement,120,7200,2.0,pedestrian_shortestpath_heterogeneous,200,100M,EpidemicRouter,91695,90695
C55831,P55831,SV1_C55831,scenario_space_v1/settings/SV1_C55831.settings,KallioCommunityCompact,ShortestPathMapBasedMovement,200,7200,2.0,pedestrian_transit,10,100M,EpidemicRouter,56831,55831
C29507,P29507,SV1_C29507,scenario_space_v1/settings/SV1_C29507.settings,HelsinkiDowntown,ShortestPathMapBasedMovement,40,7200,2.0,cluster_nomadic,20,100M,EpidemicRouter,30507,29507
C02437,P02437,SV1_C02437,scenario_space_v1/settings/SV1_C02437.settings,HelsinkiDisrupted,ClusterMovement,70,7200,2.0,pedestrian_transit,50,20M,EpidemicRouter,3437,2437
C28313,P28313,SV1_C28313,scenario_space_v1/settings/SV1_C28313.settings,HelsinkiDowntown,BusMovement,300,7200,2.0,cluster_nomadic,100,20M,EpidemicRouter,29313,28313
C26486,P26486,SV1_C26486,scenario_space_v1/settings/SV1_C26486.settings,HelsinkiDowntown,BusMovement,150,7200,2.0,pedestrian_shortestpath_heterogeneous,50,50M,EpidemicRouter,27486,26486
C15020,P15020,SV1_C15020,scenario_space_v1/settings/SV1_C15020.settings,HelsinkiDisrupted,ShortestPathMapBasedMovement,40,7200,2.0,single_homogeneous,200,5M,EpidemicRouter,16020,15020
C70274,P70274,SV1_C70274,scenario_space_v1/settings/SV1_C70274.settings,ManhattanMidtownGrid,BusMovement,200,7200,2.0,pedestrian_shortestpath_heterogeneous,5,50M,EpidemicRouter,71274,70274
C35422,P35422,SV1_C35422,scenario_space_v1/settings/SV1_C35422.settings,HelsinkiDowntown,ShortestPathMapBasedMovement,300,7200,2.0,single_homogeneous,200,50M,EpidemicRouter,36422,35422
C21636,P21636,SV1_C21636,scenario_space_v1/settings/SV1_C21636.settings,HelsinkiDowntown,BusMovement,30,7200,2.0,pedestrian_transit,50,5M,EpidemicRouter,22636,21636
C06030,P06030,SV1_C06030,scenario_space_v1/settings/SV1_C06030.settings,HelsinkiDisrupted,ClusterMovement,250,7200,2.0,pedestrian_transit,10,50M,EpidemicRouter,7030,6030
C70297,P70297,SV1_C70297,scenario_space_v1/settings/SV1_C70297.settings,ManhattanMidtownGrid,BusMovement,200,7200,2.0,cluster_nomadic,5,20M,EpidemicRouter,71297,70297
C18043,P18043,SV1_C18043,scenario_space_v1/settings/SV1_C18043.settings,HelsinkiDisrupted,ShortestPathMapBasedMovement,100,7200,2.0,pedestrian_transit,100,100M,EpidemicRouter,19043,18043
C28233,P28233,SV1_C28233,scenario_space_v1/settings/SV1_C28233.settings,HelsinkiDowntown,BusMovement,300,7200,2.0,pedestrian_transit,20,20M,EpidemicRouter,29233,28233
C64309,P64309,SV1_C64309,scenario_space_v1/settings/SV1_C64309.settings,KumpulaCampus,ShortestPathMapBasedMovement,300,7200,2.0,cluster_nomadic,50,20M,EpidemicRouter,65309,64309
C12660,P12660,SV1_C12660,scenario_space_v1/settings/SV1_C12660.settings,HelsinkiDisrupted,MapRouteMovement,200,7200,2.0,pedestrian_vehicle,50,5M,EpidemicRouter,13660,12660
C58912,P58912,SV1_C58912,scenario_space_v1/settings/SV1_C58912.settings,KumpulaCampus,ShortestPathMapBasedMovement,50,7200,2.0,cluster_nomadic,100,5M,EpidemicRouter,59912,58912
C50476,P50476,SV1_C50476,scenario_space_v1/settings/SV1_C50476.settings,KallioCommunityCompact,ShortestPathMapBasedMovement,30,7200,2.0,pedestrian_shortestpath_heterogeneous,10,5M,EpidemicRouter,51476,50476
C43279,P43279,SV1_C43279,scenario_space_v1/settings/SV1_C43279.settings,KallioCommunityCompact,MapRouteMovement,30,7200,2.0,pedestrian_shortestpath_heterogeneous,10,100M,EpidemicRouter,44279,43279
C37205,P37205,SV1_C37205,scenario_space_v1/settings/SV1_C37205.settings,HelsinkiDowntown,WorkingDayMovement,50,7200,2.0,single_homogeneous,10,20M,EpidemicRouter,38205,37205
C30674,P30674,SV1_C30674,scenario_space_v1/settings/SV1_C30674.settings,HelsinkiDowntown,ShortestPathMapBasedMovement,60,7200,2.0,pedestrian_shortestpath_heterogeneous,5,50M,EpidemicRouter,31674,30674
C00609,P00609,SV1_C00609,scenario_space_v1/settings/SV1_C00609.settings,HelsinkiDisrupted,ClusterMovement,40,7200,2.0,single_homogeneous,20,20M,EpidemicRouter,1609,609
C33612,P33612,SV1_C33612,scenario_space_v1/settings/SV1_C33612.settings,HelsinkiDowntown,ShortestPathMapBasedMovement,150,7200,2.0,single_homogeneous,50,5M,EpidemicRouter,34612,33612
C46916,P46916,SV1_C46916,scenario_space_v1/settings/SV1_C46916.settings,KallioCommunityCompact,MapRouteMovement,100,7200,2.0,cluster_nomadic,200,5M,EpidemicRouter,47916,46916
C19835,P19835,SV1_C19835,scenario_space_v1/settings/SV1_C19835.settings,HelsinkiDisrupted,ShortestPathMapBasedMovement,200,7200,2.0,pedestrian_transit,20,100M,EpidemicRouter,20835,19835
C77482,P77482,SV1_C77482,scenario_space_v1/settings/SV1_C77482.settings,ManhattanMidtownGrid,MapRouteMovement,200,7200,2.0,pedestrian_shortestpath_heterogeneous,20,50M,EpidemicRouter,78482,77482
C26500,P26500,SV1_C26500,scenario_space_v1/settings/SV1_C26500.settings,HelsinkiDowntown,BusMovement,150,7200,2.0,cluster_nomadic,10,5M,EpidemicRouter,27500,26500
C88912,P88912,SV1_C88912,scenario_space_v1/settings/SV1_C88912.settings,NuuksioSparseTrails,MapRouteMovement,70,7200,2.0,cluster_nomadic,100,5M,EpidemicRouter,89912,88912
C61882,P61882,SV1_C61882,scenario_space_v1/settings/SV1_C61882.settings,KumpulaCampus,ShortestPathMapBasedMovement,120,7200,2.0,pedestrian_shortestpath_heterogeneous,20,50M,EpidemicRouter,62882,61882
C78650,P78650,SV1_C78650,scenario_space_v1/settings/SV1_C78650.settings,ManhattanMidtownGrid,MapRouteMovement,300,7200,2.0,pedestrian_vehicle,5,50M,EpidemicRouter,79650,78650
C92465,P92465,SV1_C92465,scenario_space_v1/settings/SV1_C92465.settings,NuuksioSparseTrails,MapRouteMovement,250,7200,2.0,pedestrian_vehicle,100,20M,EpidemicRouter,93465,92465
C98488,P98488,SV1_C98488,scenario_space_v1/settings/SV1_C98488.settings,NuuksioSparseTrails,ShortestPathMapBasedMovement,150,7200,2.0,pedestrian_shortestpath_heterogeneous,100,5M,EpidemicRouter,99488,98488
C30089,P30089,SV1_C30089,scenario_space_v1/settings/SV1_C30089.settings,HelsinkiDowntown,ShortestPathMapBasedMovement,50,7200,2.0,pedestrian_shortestpath_heterogeneous,100,20M,EpidemicRouter,31089,30089
C18690,P18690,SV1_C18690,scenario_space_v1/settings/SV1_C18690.settings,HelsinkiDisrupted,ShortestPathMapBasedMovement,120,7200,2.0,pedestrian_shortestpath_heterogeneous,100,50M,EpidemicRouter,19690,18690
C10889,P10889,SV1_C10889,scenario_space_v1/settings/SV1_C10889.settings,HelsinkiDisrupted,MapRouteMovement,100,7200,2.0,pedestrian_shortestpath_heterogeneous,100,20M,EpidemicRouter,11889,10889
C90084,P90084,SV1_C90084,scenario_space_v1/settings/SV1_C90084.settings,NuuksioSparseTrails,MapRouteMovement,100,7200,2.0,pedestrian_shortestpath_heterogeneous,50,5M,EpidemicRouter,91084,90084
C56493,P56493,SV1_C56493,scenario_space_v1/settings/SV1_C56493.settings,KallioCommunityCompact,ShortestPathMapBasedMovement,250,7200,2.0,pedestrian_shortestpath_heterogeneous,200,20M,EpidemicRouter,57493,56493
C25816,P25816,SV1_C25816,scenario_space_v1/settings/SV1_C25816.settings,HelsinkiDowntown,BusMovement,120,7200,2.0,single_homogeneous,100,5M,EpidemicRouter,26816,25816
C29518,P29518,SV1_C29518,scenario_space_v1/settings/SV1_C29518.settings,HelsinkiDowntown,ShortestPathMapBasedMovement,40,7200,2.0,cluster_nomadic,200,50M,EpidemicRouter,30518,29518
C58237,P58237,SV1_C58237,scenario_space_v1/settings/SV1_C58237.settings,KumpulaCampus,ShortestPathMapBasedMovement,40,7200,2.0,pedestrian_transit,50,20M,EpidemicRouter,59237,58237
C23491,P23491,SV1_C23491,scenario_space_v1/settings/SV1_C23491.settings,HelsinkiDowntown,BusMovement,60,7200,2.0,pedestrian_shortestpath_heterogeneous,100,100M,EpidemicRouter,24491,23491
C05413,P05413,SV1_C05413,scenario_space_v1/settings/SV1_C05413.settings,HelsinkiDisrupted,ClusterMovement,200,7200,2.0,single_homogeneous,50,20M,EpidemicRouter,6413,5413
C48604,P48604,SV1_C48604,scenario_space_v1/settings/SV1_C48604.settings,KallioCommunityCompact,MapRouteMovement,200,7200,2.0,single_homogeneous,10,5M,EpidemicRouter,49604,48604
C67224,P67224,SV1_C67224,scenario_space_v1/settings/SV1_C67224.settings,ManhattanMidtownGrid,BusMovement,70,7200,2.0,pedestrian_transit,5,5M,EpidemicRouter,68224,67224
C97827,P97827,SV1_C97827,scenario_space_v1/settings/SV1_C97827.settings,NuuksioSparseTrails,ShortestPathMapBasedMovement,120,7200,2.0,pedestrian_transit,5,100M,EpidemicRouter,98827,97827
C63033,P63033,SV1_C63033,scenario_space_v1/settings/SV1_C63033.settings,KumpulaCampus,ShortestPathMapBasedMovement,200,7200,2.0,pedestrian_transit,20,20M,EpidemicRouter,64033,63033
C64303,P64303,SV1_C64303,scenario_space_v1/settings/SV1_C64303.settings,KumpulaCampus,ShortestPathMapBasedMovement,300,7200,2.0,cluster_nomadic,10,100M,EpidemicRouter,65303,64303
C93674,P93674,SV1_C93674,scenario_space_v1/settings/SV1_C93674.settings,NuuksioSparseTrails,ShortestPathMapBasedMovement,30,7200,2.0,pedestrian_shortestpath_heterogeneous,5,50M,EpidemicRouter,94674,93674
C88845,P88845,SV1_C88845,scenario_space_v1/settings/SV1_C88845.settings,NuuksioSparseTrails,MapRouteMovement,70,7200,2.0,pedestrian_transit,200,20M,EpidemicRouter,89845,88845
C88247,P88247,SV1_C88247,scenario_space_v1/settings/SV1_C88247.settings,NuuksioSparseTrails,MapRouteMovement,60,7200,2.0,pedestrian_transit,200,100M,EpidemicRouter,89247,88247
C60679,P60679,SV1_C60679,scenario_space_v1/settings/SV1_C60679.settings,KumpulaCampus,ShortestPathMapBasedMovement,80,7200,2.0,pedestrian_shortestpath_heterogeneous,10,100M,EpidemicRouter,61679,60679
C72006,P72006,SV1_C72006,scenario_space_v1/settings/SV1_C72006.settings,ManhattanMidtownGrid,MapRouteMovement,30,7200,2.0,single_homogeneous,10,50M,EpidemicRouter,73006,72006
C51645,P51645,SV1_C51645,scenario_space_v1/settings/SV1_C51645.settings,KallioCommunityCompact,ShortestPathMapBasedMovement,50,7200,2.0,pedestrian_transit,200,20M,EpidemicRouter,52645,51645
C43899,P43899,SV1_C43899,scenario_space_v1/settings/SV1_C43899.settings,KallioCommunityCompact,MapRouteMovement,40,7200,2.0,cluster_nomadic,5,100M,EpidemicRouter,44899,43899
C06619,P06619,SV1_C06619,scenario_space_v1/settings/SV1_C06619.settings,HelsinkiDisrupted,ClusterMovement,300,7200,2.0,single_homogeneous,100,100M,EpidemicRouter,7619,6619
C12027,P12027,SV1_C12027,scenario_space_v1/settings/SV1_C12027.settings,HelsinkiDisrupted,MapRouteMovement,150,7200,2.0,pedestrian_transit,5,100M,EpidemicRouter,13027,12027
C99714,P99714,SV1_C99714,scenario_space_v1/settings/SV1_C99714.settings,NuuksioSparseTrails,ShortestPathMapBasedMovement,250,7200,2.0,cluster_nomadic,100,50M,EpidemicRouter,100714,99714
C78603,P78603,SV1_C78603,scenario_space_v1/settings/SV1_C78603.settings,ManhattanMidtownGrid,MapRouteMovement,300,7200,2.0,single_homogeneous,5,100M,EpidemicRouter,79603,78603
C49278,P49278,SV1_C49278,scenario_space_v1/settings/SV1_C49278.settings,KallioCommunityCompact,MapRouteMovement,250,7200,2.0,pedestrian_shortestpath_heterogeneous,10,50M,EpidemicRouter,50278,49278
C04272,P04272,SV1_C04272,scenario_space_v1/settings/SV1_C04272.settings,HelsinkiDisrupted,ClusterMovement,120,7200,2.0,pedestrian_shortestpath_heterogeneous,5,5M,EpidemicRouter,5272,4272
C82293,P82293,SV1_C82293,scenario_space_v1/settings/SV1_C82293.settings,ManhattanMidtownGrid,ShortestPathMapBasedMovement,80,7200,2.0,pedestrian_shortestpath_heterogeneous,200,20M,EpidemicRouter,83293,82293
C04287,P04287,SV1_C04287,scenario_space_v1/settings/SV1_C04287.settings,HelsinkiDisrupted,ClusterMovement,120,7200,2.0,pedestrian_shortestpath_heterogeneous,50,100M,EpidemicRouter,5287,4287
C68401,P68401,SV1_C68401,scenario_space_v1/settings/SV1_C68401.settings,ManhattanMidtownGrid,BusMovement,100,7200,2.0,single_homogeneous,5,20M,EpidemicRouter,69401,68401
C11416,P11416,SV1_C11416,scenario_space_v1/settings/SV1_C11416.settings,HelsinkiDisrupted,MapRouteMovement,120,7200,2.0,single_homogeneous,100,5M,EpidemicRouter,12416,11416
C75697,P75697,SV1_C75697,scenario_space_v1/settings/SV1_C75697.settings,ManhattanMidtownGrid,MapRouteMovement,100,7200,2.0,cluster_nomadic,5,20M,EpidemicRouter,76697,75697
C57681,P57681,SV1_C57681,scenario_space_v1/settings/SV1_C57681.settings,KumpulaCampus,ShortestPathMapBasedMovement,30,7200,2.0,pedestrian_shortestpath_heterogeneous,20,20M,EpidemicRouter,58681,57681
C70821,P70821,SV1_C70821,scenario_space_v1/settings/SV1_C70821.settings,ManhattanMidtownGrid,BusMovement,250,7200,2.0,single_homogeneous,200,20M,EpidemicRouter,71821,70821
C48031,P48031,SV1_C48031,scenario_space_v1/settings/SV1_C48031.settings,KallioCommunityCompact,MapRouteMovement,150,7200,2.0,pedestrian_transit,10,100M,EpidemicRouter,49031,48031
C94823,P94823,SV1_C94823,scenario_space_v1/settings/SV1_C94823.settings,NuuksioSparseTrails,ShortestPathMapBasedMovement,50,7200,2.0,single_homogeneous,200,100M,EpidemicRouter,95823,94823
C65480,P65480,SV1_C65480,scenario_space_v1/settings/SV1_C65480.settings,ManhattanMidtownGrid,BusMovement,40,7200,2.0,pedestrian_shortestpath_heterogeneous,20,5M,EpidemicRouter,66480,65480
C09094,P09094,SV1_C09094,scenario_space_v1/settings/SV1_C09094.settings,HelsinkiDisrupted,MapRouteMovement,60,7200,2.0,pedestrian_shortestpath_heterogeneous,200,50M,EpidemicRouter,10094,9094
C85873,P85873,SV1_C85873,scenario_space_v1/settings/SV1_C85873.settings,ManhattanMidtownGrid,ShortestPathMapBasedMovement,300,7200,2.0,pedestrian_shortestpath_heterogeneous,5,20M,EpidemicRouter,86873,85873
C10868,P10868,SV1_C10868,scenario_space_v1/settings/SV1_C10868.settings,HelsinkiDisrupted,MapRouteMovement,100,7200,2.0,pedestrian_vehicle,200,5M,EpidemicRouter,11868,10868
C27610,P27610,SV1_C27610,scenario_space_v1/settings/SV1_C27610.settings,HelsinkiDowntown,BusMovement,250,7200,2.0,single_homogeneous,20,50M,EpidemicRouter,28610,27610
C50423,P50423,SV1_C50423,scenario_space_v1/settings/SV1_C50423.settings,KallioCommunityCompact,ShortestPathMapBasedMovement,30,7200,2.0,single_homogeneous,200,100M,EpidemicRouter,51423,50423
C34317,P34317,SV1_C34317,scenario_space_v1/settings/SV1_C34317.settings,HelsinkiDowntown,ShortestPathMapBasedMovement,200,7200,2.0,cluster_nomadic,200,20M,EpidemicRouter,35317,34317
C01815,P01815,SV1_C01815,scenario_space_v1/settings/SV1_C01815.settings,HelsinkiDisrupted,ClusterMovement,60,7200,2.0,single_homogeneous,50,100M,EpidemicRouter,2815,1815
C64246,P64246,SV1_C64246,scenario_space_v1/settings/SV1_C64246.settings,KumpulaCampus,ShortestPathMapBasedMovement,300,7200,2.0,pedestrian_transit,200,50M,EpidemicRouter,65246,64246
C93719,P93719,SV1_C93719,scenario_space_v1/settings/SV1_C93719.settings,NuuksioSparseTrails,ShortestPathMapBasedMovement,30,7200,2.0,cluster_nomadic,200,100M,EpidemicRouter,94719,93719
C43870,P43870,SV1_C43870,scenario_space_v1/settings/SV1_C43870.settings,KallioCommunityCompact,MapRouteMovement,40,7200,2.0,pedestrian_vehicle,200,50M,EpidemicRouter,44870,43870
C28284,P28284,SV1_C28284,scenario_space_v1/settings/SV1_C28284.settings,HelsinkiDowntown,BusMovement,300,7200,2.0,pedestrian_shortestpath_heterogeneous,50,5M,EpidemicRouter,29284,28284
C77442,P77442,SV1_C77442,scenario_space_v1/settings/SV1_C77442.settings,ManhattanMidtownGrid,MapRouteMovement,200,7200,2.0,pedestrian_transit,100,50M,EpidemicRouter,78442,77442
C93116,P93116,SV1_C93116,scenario_space_v1/settings/SV1_C93116.settings,NuuksioSparseTrails,MapRouteMovement,300,7200,2.0,cluster_nomadic,200,5M,EpidemicRouter,94116,93116
C88239,P88239,SV1_C88239,scenario_space_v1/settings/SV1_C88239.settings,NuuksioSparseTrails,MapRouteMovement,60,7200,2.0,pedestrian_transit,50,100M,EpidemicRouter,89239,88239
C63080,P63080,SV1_C63080,scenario_space_v1/settings/SV1_C63080.settings,KumpulaCampus,ShortestPathMapBasedMovement,200,7200,2.0,pedestrian_shortestpath_heterogeneous,20,5M,EpidemicRouter,64080,63080
C91275,P91275,SV1_C91275,scenario_space_v1/settings/SV1_C91275.settings,NuuksioSparseTrails,MapRouteMovement,150,7200,2.0,pedestrian_shortestpath_heterogeneous,5,100M,EpidemicRouter,92275,91275
