candidate_id,param_id,scenario_name,settings_file,map_id,movement_model,n_hosts,end_time_s,end_time_hours,group_structure,transmit_range_m,buffer_size,router,rng_seed,scenario_index
C04829,P04829,SV1_C04829,scenario_space_v1/settings/SV1_C04829.settings,HelsinkiDisrupted,ClusterMovement,150,7200,2.0,pedestrian_transit,10,20M,EpidemicRouter,5829,4829
C86728,P86728,SV1_C86728,scenario_space_v1/settings/SV1_C86728.settings,NuuksioSparseTrails,MapRouteMovement,30,14400,4.0,pedestrian_shortestpath_heterogeneous,100,5M,EpidemicRouter,87728,86728
C13518,P13518,SV1_C13518,scenario_space_v1/settings/SV1_C13518.settings,HelsinkiDisrupted,MapRouteMovement,250,14400,4.0,pedestrian_shortestpath_heterogeneous,10,50M,EpidemicRouter,14518,13518
C28115,P28115,SV1_C28115,scenario_space_v1/settings/SV1_C28115.settings,HelsinkiDowntown,BusMovement,250,86400,24.0,pedestrian_transit,20,100M,EpidemicRouter,29115,28115
C100553,P100553,SV1_C100553,scenario_space_v1/settings/SV1_C100553.settings,NuuksioSparseTrails,ShortestPathMapBasedMovement,300,14400,4.0,cluster_nomadic,100,20M,EpidemicRouter,101553,100553
C92363,P92363,SV1_C92363,scenario_space_v1/settings/SV1_C92363.settings,NuuksioSparseTrails,MapRouteMovement,200,86400,24.0,pedestrian_shortestpath_heterogeneous,20,100M,EpidemicRouter,93363,92363
C70523,P70523,SV1_C70523,scenario_space_v1/settings/SV1_C70523.settings,ManhattanMidtownGrid,BusMovement,200,14400,4.0,pedestrian_shortestpath_heterogeneous,20,100M,EpidemicRouter,71523,70523
C59595,P59595,SV1_C59595,scenario_space_v1/settings/SV1_C59595.settings,KumpulaCampus,ShortestPathMapBasedMovement,60,10800,3.0,pedestrian_shortestpath_heterogeneous,5,100M,EpidemicRouter,60595,59595
C98853,P98853,SV1_C98853,scenario_space_v1/settings/SV1_C98853.settings,NuuksioSparseTrails,ShortestPathMapBasedMovement,150,43200,12.0,pedestrian_shortestpath_heterogeneous,200,20M,EpidemicRouter,99853,98853
C47440,P47440,SV1_C47440,scenario_space_v1/settings/SV1_C47440.settings,KallioCommunityCompact,MapRouteMovement,120,7200,2.0,pedestrian_transit,100,5M,EpidemicRouter,48440,47440
C34032,P34032,SV1_C34032,scenario_space_v1/settings/SV1_C34032.settings,HelsinkiDowntown,ShortestPathMapBasedMovement,150,43200,12.0,pedestrian_shortestpath_heterogeneous,5,5M,EpidemicRouter,35032,34032
C23903,P23903,SV1_C23903,scenario_space_v1/settings/SV1_C23903.settings,HelsinkiDowntown,BusMovement,60,86400,24.0,single_homogeneous,200,100M,EpidemicRouter,24903,23903
C68232,P68232,SV1_C68232,scenario_space_v1/settings/SV1_C68232.settings,ManhattanMidtownGrid,BusMovement,80,43200,12.0,pedestrian_shortestpath_heterogeneous,5,5M,EpidemicRouter,69232,68232
C29295,P29295,SV1_C29295,scenario_space_v1/settings/SV1_C29295.settings,HelsinkiDowntown,ShortestPathMapBasedMovement,30,86400,24.0,single_homogeneous,50,100M,EpidemicRouter,30295,29295
C02849,P02849,SV1_C02849,scenario_space_v1/settings/SV1_C02849.settings,HelsinkiDisrupted,ClusterMovement,70,43200,12.0,pedestrian_shortestpath_heterogeneous,100,20M,EpidemicRouter,3849,2849
C78115,P78115,SV1_C78115,scenario_space_v1/settings/SV1_C78115.settings,ManhattanMidtownGrid,MapRouteMovement,250,7200,2.0,cluster_nomadic,100,100M,EpidemicRouter,79115,78115
C01966,P01966,SV1_C01966,scenario_space_v1/settings/SV1_C01966.settings,HelsinkiDisrupted,ClusterMovement,60,10800,3.0,pedestrian_transit,200,50M,EpidemicRouter,2966,1966
C65730,P65730,SV1_C65730,scenario_space_v1/settings/SV1_C65730.settings,ManhattanMidtownGrid,BusMovement,40,14400,4.0,pedestrian_shortestpath_heterogeneous,100,50M,EpidemicRouter,66730,65730
C68541,P68541,SV1_C68541,scenario_space_v1/settings/SV1_C68541.settings,ManhattanMidtownGrid,BusMovement,100,10800,3.0,single_homogeneous,200,20M,EpidemicRouter,69541,68541
C02923,P02923,SV1_C02923,scenario_space_v1/settings/SV1_C02923.settings,HelsinkiDisrupted,ClusterMovement,70,86400,24.0,pedestrian_transit,100,100M,EpidemicRouter,3923,2923
C55160,P55160,SV1_C55160,scenario_space_v1/settings/SV1_C55160.settings,KallioCommunityCompact,ShortestPathMapBasedMovement,120,86400,24.0,pedestrian_shortestpath_heterogeneous,20,5M,EpidemicRouter,56160,55160
C27947,P27947,SV1_C27947,scenario_space_v1/settings/SV1_C27947.settings,HelsinkiDowntown,BusMovement,250,14400,4.0,cluster_nomadic,20,100M,EpidemicRouter,28947,27947
C10951,P10951,SV1_C10951,scenario_space_v1/settings/SV1_C10951.settings,HelsinkiDisrupted,MapRouteMovement,100,10800,3.0,pedestrian_transit,10,100M,EpidemicRouter,11951,10951
C71991,P71991,SV1_C71991,scenario_space_v1/settings/SV1_C71991.settings,ManhattanMidtownGrid,BusMovement,300,86400,24.0,cluster_nomadic,50,100M,EpidemicRouter,72991,71991
C35394,P35394,SV1_C35394,scenario_space_v1/settings/SV1_C35394.settings,HelsinkiDowntown,ShortestPathMapBasedMovement,250,86400,24.0,cluster_nomadic,100,50M,EpidemicRouter,36394,35394
C10278,P10278,SV1_C10278,scenario_space_v1/settings/SV1_C10278.settings,HelsinkiDisrupted,MapRouteMovement,80,7200,2.0,pedestrian_shortestpath_heterogeneous,10,50M,EpidemicRouter,11278,10278
C01879,P01879,SV1_C01879,scenario_space_v1/settings/SV1_C01879.settings,HelsinkiDisrupted,ClusterMovement,60,7200,2.0,pedestrian_shortestpath_heterogeneous,10,100M,EpidemicRouter,2879,1879
C68567,P68567,SV1_C68567,scenario_space_v1/settings/SV1_C68567.settings,ManhattanMidtownGrid,BusMovement,100,10800,3.0,pedestrian_transit,200,100M,EpidemicRouter,69567,68567
C49865,P49865,SV1_C49865,scenario_space_v1/settings/SV1_C49865.settings,KallioCommunityCompact,MapRouteMovement,300,7200,2.0,pedestrian_vehicle,100,20M,EpidemicRouter,50865,49865
C20197,P20197,SV1_C20197,scenario_space_v1/settings/SV1_C20197.settings,HelsinkiDisrupted,ShortestPathMapBasedMovement,200,43200,12.0,pedestrian_transit,50,20M,EpidemicRouter,21197,20197
C70174,P70174,SV1_C70174,scenario_space_v1/settings/SV1_C70174.settings,ManhattanMidtownGrid,BusMovement,150,86400,24.0,pedestrian_shortestpath_heterogeneous,200,50M,EpidemicRouter,71174,70174
C66461,P66461,SV1_C66461,scenario_space_v1/settings/SV1_C66461.settings,ManhattanMidtownGrid,BusMovement,50,43200,12.0,cluster_nomadic,10,20M,EpidemicRouter,67461,66461
C02287,P02287,SV1_C02287,scenario_space_v1/settings/SV1_C02287.settings,HelsinkiDisrupted,ClusterMovement,60,86400,24.0,single_homogeneous,10,100M,EpidemicRouter,3287,2287
C59389,P59389,SV1_C59389,scenario_space_v1/settings/SV1_C59389.settings,KumpulaCampus,ShortestPathMapBasedMovement,50,86400,24.0,cluster_nomadic,50,20M,EpidemicRouter,60389,59389
C14321,P14321,SV1_C14321,scenario_space_v1/settings/SV1_C14321.settings,HelsinkiDisrupted,MapRouteMovement,300,86400,24.0,pedestrian_transit,100,20M,EpidemicRouter,15321,14321
C41542,P41542,SV1_C41542,scenario_space_v1/settings/SV1_C41542.settings,HelsinkiDowntown,WorkingDayMovement,200,10800,3.0,single_homogeneous,200,50M,EpidemicRouter,42542,41542
C07000,P07000,SV1_C07000,scenario_space_v1/settings/SV1_C07000.settings,HelsinkiDisrupted,ClusterMovement,300,43200,12.0,pedestrian_transit,100,5M,EpidemicRouter,8000,7000
C62355,P62355,SV1_C62355,scenario_space_v1/settings/SV1_C62355.settings,KumpulaCampus,ShortestPathMapBasedMovement,120,86400,24.0,pedestrian_shortestpath_heterogeneous,5,100M,EpidemicRouter,63355,62355
C47517,P47517,SV1_C47517,scenario_space_v1/settings/SV1_C47517.settings,KallioCommunityCompact,MapRouteMovement,120,7200,2.0,cluster_nomadic,200,20M,EpidemicRouter,48517,47517
C28173,P28173,SV1_C28173,scenario_space_v1/settings/SV1_C28173.settings,HelsinkiDowntown,BusMovement,250,86400,24.0,pedestrian_shortestpath_heterogeneous,200,20M,EpidemicRouter,29173,28173
C52811,P52811,SV1_C52811,scenario_space_v1/settings/SV1_C52811.settings,KallioCommunityCompact,ShortestPathMapBasedMovement,70,7200,2.0,single_homogeneous,20,100M,EpidemicRouter,53811,52811
C26396,P26396,SV1_C26396,scenario_space_v1/settings/SV1_C26396.settings,HelsinkiDowntown,BusMovement,120,86400,24.0,cluster_nomadic,200,5M,EpidemicRouter,27396,26396
C56134,P56134,SV1_C56134,scenario_space_v1/settings/SV1_C56134.settings,KallioCommunityCompact,ShortestPathMapBasedMovement,200,14400,4.0,pedestrian_shortestpath_heterogeneous,200,50M,EpidemicRouter,57134,56134
C26682,P26682,SV1_C26682,scenario_space_v1/settings/SV1_C26682.settings,HelsinkiDowntown,BusMovement,150,14400,4.0,pedestrian_transit,100,50M,EpidemicRouter,27682,26682
C92228,P92228,SV1_C92228,scenario_space_v1/settings/SV1_C92228.settings,NuuksioSparseTrails,MapRouteMovement,200,43200,12.0,pedestrian_vehicle,200,5M,EpidemicRouter,93228,92228
C73051,P73051,SV1_C73051,scenario_space_v1/settings/SV1_C73051.settings,ManhattanMidtownGrid,MapRouteMovement,40,43200,12.0,pedestrian_shortestpath_heterogeneous,100,100M,EpidemicRouter,74051,73051
C100224,P100224,SV1_C100224,scenario_space_v1/settings/SV1_C100224.settings,NuuksioSparseTrails,ShortestPathMapBasedMovement,300,7200,2.0,pedestrian_transit,5,5M,EpidemicRouter,101224,100224
C27201,P27201,SV1_C27201,scenario_space_v1/settings/SV1_C27201.settings,HelsinkiDowntown,BusMovement,200,10800,3.0,pedestrian_shortestpath_heterogeneous,20,20M,EpidemicRouter,28201,27201
C08320,P08320,SV1_C08320,scenario_space_v1/settings/SV1_C08320.settings,HelsinkiDisrupted,MapRouteMovement,40,86400,24.0,pedestrian_transit,100,5M,EpidemicRouter,9320,8320
C43530,P43530,SV1_C43530,scenario_space_v1/settings/SV1_C43530.settings,KallioCommunityCompact,MapRouteMovement,30,14400,4.0,pedestrian_shortestpath_heterogeneous,100,50M,EpidemicRouter,44530,43530
C64341,P64341,SV1_C64341,scenario_space_v1/settings/SV1_C64341.settings,KumpulaCampus,ShortestPathMapBasedMovement,300,10800,3.0,single_homogeneous,200,20M,EpidemicRouter,65341,64341
C93167,P93167,SV1_C93167,scenario_space_v1/settings/SV1_C93167.settings,NuuksioSparseTrails,MapRouteMovement,300,10800,3.0,pedestrian_transit,200,100M,EpidemicRouter,94167,93167
C13747,P13747,SV1_C13747,scenario_space_v1/settings/SV1_C13747.settings,HelsinkiDisrupted,MapRouteMovement,250,86400,24.0,pedestrian_vehicle,100,100M,EpidemicRouter,14747,13747
C43462,P43462,SV1_C43462,scenario_space_v1/settings/SV1_C43462.settings,KallioCommunityCompact,MapRouteMovement,30,14400,4.0,single_homogeneous,200,50M,EpidemicRouter,44462,43462
C19042,P19042,SV1_C19042,scenario_space_v1/settings/SV1_C19042.settings,HelsinkiDisrupted,ShortestPathMapBasedMovement,120,43200,12.0,pedestrian_shortestpath_heterogeneous,20,50M,EpidemicRouter,20042,19042
C06043,P06043,SV1_C06043,scenario_space_v1/settings/SV1_C06043.settings,HelsinkiDisrupted,ClusterMovement,250,7200,2.0,pedestrian_transit,100,100M,EpidemicRouter,7043,6043
