candidate_id,param_id,scenario_name,settings_file,map_id,movement_model,n_hosts,end_time_s,end_time_hours,group_structure,transmit_range_m,buffer_size,router,rng_seed,scenario_index
C07222,P07222,SV1_C07222,scenario_space_v1/settings/SV1_C07222.settings,HelsinkiDisrupted,MapRouteMovement,30,7200,2.0,single_homogeneous,200,50M,EpidemicRouter,8222,7222
C00639,P00639,SV1_C00639,scenario_space_v1/settings/SV1_C00639.settings,HelsinkiDisrupted,ClusterMovement,40,7200,2.0,pedestrian_transit,50,100M,EpidemicRouter,1639,639
C90695,P90695,SV1_C90695,scenario_space_v1/settings/SV1_C90695.settings,NuuksioSparseTrails,MapRouteMovement,120,7200,2.0,pedestrian_shortestpath_heterogeneous,200,100M,EpidemicRouter,91695,90695
C55831,P55831,SV1_C55831,scenario_space_v1/settings/SV1_C55831.settings,KallioCommunityCompact,ShortestPathMapBasedMovement,200,7200,2.0,pedestrian_transit,10,100M,EpidemicRouter,56831,55831
C29507,P29507,SV1_C29507,scenario_space_v1/settings/SV1_C29507.settings,HelsinkiDowntown,ShortestPathMapBasedMovement,40,7200,2.0,cluster_nomadic,20,100M,EpidemicRouter,30507,29507
C02437,P02437,SV1_C02437,scenario_space_v1/settings/SV1_C02437.settings,HelsinkiDisrupted,ClusterMovement,70,7200,2.0,pedestrian_transit,50,20M,EpidemicRouter,3437,2437
C28313,P28313,SV1_C28313,scenario_space_v1/settings/SV1_C28313.settings,HelsinkiDowntown,BusMovement,300,7200,2.0,cluster_nomadic,100,20M,EpidemicRouter,29313,28313
C26486,P26486,SV1_C26486,scenario_space_v1/settings/SV1_C26486.settings,HelsinkiDowntown,BusMovement,150,7200,2.0,pedestrian_shortestpath_heterogeneous,50,50M,EpidemicRouter,27486,26486
C15020,P15020,SV1_C15020,scenario_space_v1/settings/SV1_C15020.settings,HelsinkiDisrupted,ShortestPathMapBasedMovement,40,7200,2.0,single_homogeneous,200,5M,EpidemicRouter,16020,15020
C35422,P35422,SV1_C35422,scenario_space_v1/settings/SV1_C35422.settings,HelsinkiDowntown,ShortestPathMapBasedMovement,300,7200,2.0,single_homogeneous,200,50M,EpidemicRouter,36422,35422
C21636,P21636,SV1_C21636,scenario_space_v1/settings/SV1_C21636.settings,HelsinkiDowntown,BusMovement,30,7200,2.0,pedestrian_transit,50,5M,EpidemicRouter,22636,21636
C06030,P06030,SV1_C06030,scenario_space_v1/settings/SV1_C06030.settings,HelsinkiDisrupted,ClusterMovement,250,7200,2.0,pedestrian_transit,10,50M,EpidemicRouter,7030,6030
C18043,P18043,SV1_C18043,scenario_space_v1/settings/SV1_C18043.settings,HelsinkiDisrupted,ShortestPathMapBasedMovement,100,7200,2.0,pedestrian_transit,100,100M,EpidemicRouter,19043,18043
C28233,P28233,SV1_C28233,scenario_space_v1/settings/SV1_C28233.settings,HelsinkiDowntown,BusMovement,300,7200,2.0,pedestrian_transit,20,20M,EpidemicRouter,29233,28233
C64309,P64309,SV1_C64309,scenario_space_v1/settings/SV1_C64309.settings,KumpulaCampus,ShortestPathMapBasedMovement,300,7200,2.0,cluster_nomadic,50,20M,EpidemicRouter,65309,64309
C12660,P12660,SV1_C12660,scenario_space_v1/settings/SV1_C12660.settings,HelsinkiDisrupted,MapRouteMovement,200,7200,2.0,pedestrian_vehicle,50,5M,EpidemicRouter,13660,12660
C58912,P58912,SV1_C58912,scenario_space_v1/settings/SV1_C58912.settings,KumpulaCampus,ShortestPathMapBasedMovement,50,7200,2.0,cluster_nomadic,100,5M,EpidemicRouter,59912,58912
C50476,P50476,SV1_C50476,scenario_space_v1/settings/SV1_C50476.settings,KallioCommunityCompact,ShortestPathMapBasedMovement,30,7200,2.0,pedestrian_shortestpath_heterogeneous,10,5M,EpidemicRouter,51476,50476
C52847,P52847,SV1_C52847,scenario_space_v1/settings/SV1_C52847.settings,KallioCommunityCompact,ShortestPathMapBasedMovement,70,7200,2.0,pedestrian_transit,200,100M,EpidemicRouter,53847,52847
C00609,P00609,SV1_C00609,scenario_space_v1/settings/SV1_C00609.settings,HelsinkiDisrupted,ClusterMovement,40,7200,2.0,single_homogeneous,20,20M,EpidemicRouter,1609,609
C46916,P46916,SV1_C46916,scenario_space_v1/settings/SV1_C46916.settings,KallioCommunityCompact,MapRouteMovement,100,7200,2.0,cluster_nomadic,200,5M,EpidemicRouter,47916,46916
C77482,P77482,SV1_C77482,scenario_space_v1/settings/SV1_C77482.settings,ManhattanMidtownGrid,MapRouteMovement,200,7200,2.0,pedestrian_shortestpath_heterogeneous,20,50M,EpidemicRouter,78482,77482
C31887,P31887,SV1_C31887,scenario_space_v1/settings/SV1_C31887.settings,HelsinkiDowntown,ShortestPathMapBasedMovement,80,7200,2.0,pedestrian_shortestpath_heterogeneous,50,100M,EpidemicRouter,32887,31887
C88912,P88912,SV1_C88912,scenario_space_v1/settings/SV1_C88912.settings,NuuksioSparseTrails,MapRouteMovement,70,7200,2.0,cluster_nomadic,100,5M,EpidemicRouter,89912,88912
C61882,P61882,SV1_C61882,scenario_space_v1/settings/SV1_C61882.settings,KumpulaCampus,ShortestPathMapBasedMovement,120,7200,2.0,pedestrian_shortestpath_heterogeneous,20,50M,EpidemicRouter,62882,61882
C92465,P92465,SV1_C92465,scenario_space_v1/settings/SV1_C92465.settings,NuuksioSparseTrails,MapRouteMovement,250,7200,2.0,pedestrian_vehicle,100,20M,EpidemicRouter,93465,92465
C98488,P98488,SV1_C98488,scenario_space_v1/settings/SV1_C98488.settings,NuuksioSparseTrails,ShortestPathMapBasedMovement,150,7200,2.0,pedestrian_shortestpath_heterogeneous,100,5M,EpidemicRouter,99488,98488
C18690,P18690,SV1_C18690,scenario_space_v1/settings/SV1_C18690.settings,HelsinkiDisrupted,ShortestPathMapBasedMovement,120,7200,2.0,pedestrian_shortestpath_heterogeneous,100,50M,EpidemicRouter,19690,18690
C90084,P90084,SV1_C90084,scenario_space_v1/settings/SV1_C90084.settings,NuuksioSparseTrails,MapRouteMovement,100,7200,2.0,pedestrian_shortestpath_heterogeneous,50,5M,EpidemicRouter,91084,90084
C25816,P25816,SV1_C25816,scenario_space_v1/settings/SV1_C25816.settings,HelsinkiDowntown,BusMovement,120,7200,2.0,single_homogeneous,100,5M,EpidemicRouter,26816,25816
C23491,P23491,SV1_C23491,scenario_space_v1/settings/SV1_C23491.settings,HelsinkiDowntown,BusMovement,60,7200,2.0,pedestrian_shortestpath_heterogeneous,100,100M,EpidemicRouter,24491,23491
C48604,P48604,SV1_C48604,scenario_space_v1/settings/SV1_C48604.settings,KallioCommunityCompact,MapRouteMovement,200,7200,2.0,single_homogeneous,10,5M,EpidemicRouter,49604,48604
C67224,P67224,SV1_C67224,scenario_space_v1/settings/SV1_C67224.settings,ManhattanMidtownGrid,BusMovement,70,7200,2.0,pedestrian_transit,5,5M,EpidemicRouter,68224,67224
C97827,P97827,SV1_C97827,scenario_space_v1/settings/SV1_C97827.settings,NuuksioSparseTrails,ShortestPathMapBasedMovement,120,7200,2.0,pedestrian_transit,5,100M,EpidemicRouter,98827,97827
C36003,P36003,SV1_C36003,scenario_space_v1/settings/SV1_C36003.settings,HelsinkiDowntown,WorkingDayMovement,30,7200,2.0,single_homogeneous,5,100M,EpidemicRouter,37003,36003
C41401,P41401,SV1_C41401,scenario_space_v1/settings/SV1_C41401.settings,HelsinkiDowntown,WorkingDayMovement,200,7200,2.0,single_homogeneous,5,20M,EpidemicRouter,42401,41401
C93674,P93674,SV1_C93674,scenario_space_v1/settings/SV1_C93674.settings,NuuksioSparseTrails,ShortestPathMapBasedMovement,30,7200,2.0,pedestrian_shortestpath_heterogeneous,5,50M,EpidemicRouter,94674,93674
C71508,P71508,SV1_C71508,scenario_space_v1/settings/SV1_C71508.settings,ManhattanMidtownGrid,BusMovement,300,7200,2.0,cluster_nomadic,50,5M,EpidemicRouter,72508,71508
C88845,P88845,SV1_C88845,scenario_space_v1/settings/SV1_C88845.settings,NuuksioSparseTrails,MapRouteMovement,70,7200,2.0,pedestrian_transit,200,20M,EpidemicRouter,89845,88845
C06619,P06619,SV1_C06619,scenario_space_v1/settings/SV1_C06619.settings,HelsinkiDisrupted,ClusterMovement,300,7200,2.0,single_homogeneous,100,100M,EpidemicRouter,7619,6619
C12027,P12027,SV1_C12027,scenario_space_v1/settings/SV1_C12027.settings,HelsinkiDisrupted,MapRouteMovement,150,7200,2.0,pedestrian_transit,5,100M,EpidemicRouter,13027,12027
C99714,P99714,SV1_C99714,scenario_space_v1/settings/SV1_C99714.settings,NuuksioSparseTrails,ShortestPathMapBasedMovement,250,7200,2.0,cluster_nomadic,100,50M,EpidemicRouter,100714,99714
C66718,P66718,SV1_C66718,scenario_space_v1/settings/SV1_C66718.settings,ManhattanMidtownGrid,BusMovement,60,7200,2.0,cluster_nomadic,200,50M,EpidemicRouter,67718,66718
C34899,P34899,SV1_C34899,scenario_space_v1/settings/SV1_C34899.settings,HelsinkiDowntown,ShortestPathMapBasedMovement,250,7200,2.0,cluster_nomadic,5,100M,EpidemicRouter,35899,34899
C78603,P78603,SV1_C78603,scenario_space_v1/settings/SV1_C78603.settings,ManhattanMidtownGrid,MapRouteMovement,300,7200,2.0,single_homogeneous,5,100M,EpidemicRouter,79603,78603
C49278,P49278,SV1_C49278,scenario_space_v1/settings/SV1_C49278.settings,KallioCommunityCompact,MapRouteMovement,250,7200,2.0,pedestrian_shortestpath_heterogeneous,10,50M,EpidemicRouter,50278,49278
C04272,P04272,SV1_C04272,scenario_space_v1/settings/SV1_C04272.settings,HelsinkiDisrupted,ClusterMovement,120,7200,2.0,pedestrian_shortestpath_heterogeneous,5,5M,EpidemicRouter,5272,4272
C82293,P82293,SV1_C82293,scenario_space_v1/settings/SV1_C82293.settings,ManhattanMidtownGrid,ShortestPathMapBasedMovement,80,7200,2.0,pedestrian_shortestpath_heterogeneous,200,20M,EpidemicRouter,83293,82293
C72707,P72707,SV1_C72707,scenario_space_v1/settings/SV1_C72707.settings,ManhattanMidtownGrid,MapRouteMovement,40,7200,2.0,cluster_nomadic,20,100M,EpidemicRouter,73707,72707
C61229,P61229,SV1_C61229,scenario_space_v1/settings/SV1_C61229.settings,KumpulaCampus,ShortestPathMapBasedMovement,100,7200,2.0,pedestrian_transit,10,20M,EpidemicRouter,62229,61229
C68401,P68401,SV1_C68401,scenario_space_v1/settings/SV1_C68401.settings,ManhattanMidtownGrid,BusMovement,100,7200,2.0,single_homogeneous,5,20M,EpidemicRouter,69401,68401
C70821,P70821,SV1_C70821,scenario_space_v1/settings/SV1_C70821.settings,ManhattanMidtownGrid,BusMovement,250,7200,2.0,single_homogeneous,200,20M,EpidemicRouter,71821,70821
C94823,P94823,SV1_C94823,scenario_space_v1/settings/SV1_C94823.settings,NuuksioSparseTrails,ShortestPathMapBasedMovement,50,7200,2.0,single_homogeneous,200,100M,EpidemicRouter,95823,94823
C09094,P09094,SV1_C09094,scenario_space_v1/settings/SV1_C09094.settings,HelsinkiDisrupted,MapRouteMovement,60,7200,2.0,pedestrian_shortestpath_heterogeneous,200,50M,EpidemicRouter,10094,9094
C85873,P85873,SV1_C85873,scenario_space_v1/settings/SV1_C85873.settings,ManhattanMidtownGrid,ShortestPathMapBasedMovement,300,7200,2.0,pedestrian_shortestpath_heterogeneous,5,20M,EpidemicRouter,86873,85873
C10868,P10868,SV1_C10868,scenario_space_v1/settings/SV1_C10868.settings,HelsinkiDisrupted,MapRouteMovement,100,7200,2.0,pedestrian_vehicle,200,5M,EpidemicRouter,11868,10868
C27610,P27610,SV1_C27610,scenario_space_v1/settings/SV1_C27610.settings,HelsinkiDowntown,BusMovement,250,7200,2.0,single_homogeneous,20,50M,EpidemicRouter,28610,27610
C64246,P64246,SV1_C64246,scenario_space_v1/settings/SV1_C64246.settings,KumpulaCampus,ShortestPathMapBasedMovement,300,7200,2.0,pedestrian_transit,200,50M,EpidemicRouter,65246,64246
C93719,P93719,SV1_C93719,scenario_space_v1/settings/SV1_C93719.settings,NuuksioSparseTrails,ShortestPathMapBasedMovement,30,7200,2.0,cluster_nomadic,200,100M,EpidemicRouter,94719,93719
C43870,P43870,SV1_C43870,scenario_space_v1/settings/SV1_C43870.settings,KallioCommunityCompact,MapRouteMovement,40,7200,2.0,pedestrian_vehicle,200,50M,EpidemicRouter,44870,43870
C88265,P88265,SV1_C88265,scenario_space_v1/settings/SV1_C88265.settings,NuuksioSparseTrails,MapRouteMovement,60,7200,2.0,pedestrian_vehicle,100,20M,EpidemicRouter,89265,88265
C25298,P25298,SV1_C25298,scenario_space_v1/settings/SV1_C25298.settings,HelsinkiDowntown,BusMovement,100,7200,2.0,cluster_nomadic,5,50M,EpidemicRouter,26298,25298
C93116,P93116,SV1_C93116,scenario_space_v1/settings/SV1_C93116.settings,NuuksioSparseTrails,MapRouteMovement,300,7200,2.0,cluster_nomadic,200,5M,EpidemicRouter,94116,93116
C70281,P70281,SV1_C70281,scenario_space_v1/settings/SV1_C70281.settings,ManhattanMidtownGrid,BusMovement,200,7200,2.0,pedestrian_shortestpath_heterogeneous,20,20M,EpidemicRouter,71281,70281
C63080,P63080,SV1_C63080,scenario_space_v1/settings/SV1_C63080.settings,KumpulaCampus,ShortestPathMapBasedMovement,200,7200,2.0,pedestrian_shortestpath_heterogeneous,20,5M,EpidemicRouter,64080,63080
C72008,P72008,SV1_C72008,scenario_space_v1/settings/SV1_C72008.settings,ManhattanMidtownGrid,MapRouteMovement,30,7200,2.0,single_homogeneous,20,5M,EpidemicRouter,73008,72008
C03690,P03690,SV1_C03690,scenario_space_v1/settings/SV1_C03690.settings,HelsinkiDisrupted,ClusterMovement,100,7200,2.0,pedestrian_shortestpath_heterogeneous,100,50M,EpidemicRouter,4690,3690
C70844,P70844,SV1_C70844,scenario_space_v1/settings/SV1_C70844.settings,ManhattanMidtownGrid,BusMovement,250,7200,2.0,pedestrian_transit,200,5M,EpidemicRouter,71844,70844
C18080,P18080,SV1_C18080,scenario_space_v1/settings/SV1_C18080.settings,HelsinkiDisrupted,ShortestPathMapBasedMovement,100,7200,2.0,pedestrian_shortestpath_heterogeneous,20,5M,EpidemicRouter,19080,18080
C93071,P93071,SV1_C93071,scenario_space_v1/settings/SV1_C93071.settings,NuuksioSparseTrails,MapRouteMovement,300,7200,2.0,pedestrian_vehicle,200,100M,EpidemicRouter,94071,93071
C12100,P12100,SV1_C12100,scenario_space_v1/settings/SV1_C12100.settings,HelsinkiDisrupted,MapRouteMovement,150,7200,2.0,cluster_nomadic,10,5M,EpidemicRouter,13100,12100
C99633,P99633,SV1_C99633,scenario_space_v1/settings/SV1_C99633.settings,NuuksioSparseTrails,ShortestPathMapBasedMovement,250,7200,2.0,pedestrian_transit,20,20M,EpidemicRouter,100633,99633
C84078,P84078,SV1_C84078,scenario_space_v1/settings/SV1_C84078.settings,ManhattanMidtownGrid,ShortestPathMapBasedMovement,150,7200,2.0,pedestrian_shortestpath_heterogeneous,10,50M,EpidemicRouter,85078,84078
C84007,P84007,SV1_C84007,scenario_space_v1/settings/SV1_C84007.settings,ManhattanMidtownGrid,ShortestPathMapBasedMovement,150,7200,2.0,single_homogeneous,10,100M,EpidemicRouter,85007,84007
C51683,P51683,SV1_C51683,scenario_space_v1/settings/SV1_C51683.settings,KallioCommunityCompact,ShortestPathMapBasedMovement,50,7200,2.0,pedestrian_shortestpath_heterogeneous,20,100M,EpidemicRouter,52683,51683
C29492,P29492,SV1_C29492,scenario_space_v1/settings/SV1_C29492.settings,HelsinkiDowntown,ShortestPathMapBasedMovement,40,7200,2.0,pedestrian_shortestpath_heterogeneous,200,5M,EpidemicRouter,30492,29492
C64291,P64291,SV1_C64291,scenario_space_v1/settings/SV1_C64291.settings,KumpulaCampus,ShortestPathMapBasedMovement,300,7200,2.0,pedestrian_shortestpath_heterogeneous,100,100M,EpidemicRouter,65291,64291
C00647,P00647,SV1_C00647,scenario_space_v1/settings/SV1_C00647.settings,HelsinkiDisrupted,ClusterMovement,40,7200,2.0,pedestrian_transit,200,100M,EpidemicRouter,1647,647
C57088,P57088,SV1_C57088,scenario_space_v1/settings/SV1_C57088.settings,KallioCommunityCompact,ShortestPathMapBasedMovement,300,7200,2.0,pedestrian_shortestpath_heterogeneous,100,5M,EpidemicRouter,58088,57088
C43859,P43859,SV1_C43859,scenario_space_v1/settings/SV1_C43859.settings,KallioCommunityCompact,MapRouteMovement,40,7200,2.0,pedestrian_vehicle,20,100M,EpidemicRouter,44859,43859
C49235,P49235,SV1_C49235,scenario_space_v1/settings/SV1_C49235.settings,KallioCommunityCompact,MapRouteMovement,250,7200,2.0,pedestrian_transit,20,100M,EpidemicRouter,50235,49235
C96116,P96116,SV1_C96116,scenario_space_v1/settings/SV1_C96116.settings,NuuksioSparseTrails,ShortestPathMapBasedMovement,70,7200,2.0,cluster_nomadic,200,5M,EpidemicRouter,97116,96116
C49912,P49912,SV1_C49912,scenario_space_v1/settings/SV1_C49912.settings,KallioCommunityCompact,MapRouteMovement,300,7200,2.0,cluster_nomadic,100,5M,EpidemicRouter,50912,49912
C69611,P69611,SV1_C69611,scenario_space_v1/settings/SV1_C69611.settings,ManhattanMidtownGrid,BusMovement,150,7200,2.0,single_homogeneous,20,100M,EpidemicRouter,70611,69611
C70295,P70295,SV1_C70295,scenario_space_v1/settings/SV1_C70295.settings,ManhattanMidtownGrid,BusMovement,200,7200,2.0,pedestrian_shortestpath_heterogeneous,200,100M,EpidemicRouter,71295,70295
C57005,P57005,SV1_C57005,scenario_space_v1/settings/SV1_C57005.settings,KallioCommunityCompact,ShortestPathMapBasedMovement,300,7200,2.0,single_homogeneous,10,20M,EpidemicRouter,58005,57005
C35488,P35488,SV1_C35488,scenario_space_v1/settings/SV1_C35488.settings,HelsinkiDowntown,ShortestPathMapBasedMovement,300,7200,2.0,pedestrian_shortestpath_heterogeneous,100,5M,EpidemicRouter,36488,35488
C57103,P57103,SV1_C57103,scenario_space_v1/settings/SV1_C57103.settings,KallioCommunityCompact,ShortestPathMapBasedMovement,300,7200,2.0,cluster_nomadic,10,100M,EpidemicRouter,58103,57103
C55304,P55304,SV1_C55304,scenario_space_v1/settings/SV1_C55304.settings,KallioCommunityCompact,ShortestPathMapBasedMovement,150,7200,2.0,cluster_nomadic,20,5M,EpidemicRouter,56304,55304
C56423,P56423,SV1_C56423,scenario_space_v1/settings/SV1_C56423.settings,KallioCommunityCompact,ShortestPathMapBasedMovement,250,7200,2.0,single_homogeneous,200,100M,EpidemicRouter,57423,56423
C24015,P24015,SV1_C24015,scenario_space_v1/settings/SV1_C24015.settings,HelsinkiDowntown,BusMovement,70,7200,2.0,single_homogeneous,50,100M,EpidemicRouter,25015,24015
C12044,P12044,SV1_C12044,scenario_space_v1/settings/SV1_C12044.settings,HelsinkiDisrupted,MapRouteMovement,150,7200,2.0,pedestrian_transit,200,5M,EpidemicRouter,13044,12044
C99047,P99047,SV1_C99047,scenario_space_v1/settings/SV1_C99047.settings,NuuksioSparseTrails,ShortestPathMapBasedMovement,200,7200,2.0,pedestrian_transit,200,100M,EpidemicRouter,100047,99047
C79295,P79295,SV1_C79295,scenario_space_v1/settings/SV1_C79295.settings,ManhattanMidtownGrid,ShortestPathMapBasedMovement,30,7200,2.0,pedestrian_shortestpath_heterogeneous,200,100M,EpidemicRouter,80295,79295
C00620,P00620,SV1_C00620,scenario_space_v1/settings/SV1_C00620.settings,HelsinkiDisrupted,ClusterMovement,40,7200,2.0,single_homogeneous,200,5M,EpidemicRouter,1620,620
C33695,P33695,SV1_C33695,scenario_space_v1/settings/SV1_C33695.settings,HelsinkiDowntown,ShortestPathMapBasedMovement,150,7200,2.0,pedestrian_shortestpath_heterogeneous,200,100M,EpidemicRouter,34695,33695
C34274,P34274,SV1_C34274,scenario_space_v1/settings/SV1_C34274.settings,HelsinkiDowntown,ShortestPathMapBasedMovement,200,7200,2.0,pedestrian_shortestpath_heterogeneous,5,50M,EpidemicRouter,35274,34274
