candidate_id,param_id,scenario_name,settings_file,map_id,movement_model,n_hosts,end_time_s,end_time_hours,group_structure,transmit_range_m,buffer_size,router,rng_seed,scenario_index
C31887,P31887,SV1_C31887,scenario_space_v1/settings/SV1_C31887.settings,HelsinkiDowntown,ShortestPathMapBasedMovement,80,7200,2.0,pedestrian_shortestpath_heterogeneous,50,100M,EpidemicRouter,32887,31887
C89505,P89505,SV1_C89505,scenario_space_v1/settings/SV1_C89505.settings,NuuksioSparseTrails,MapRouteMovement,80,7200,2.0,cluster_nomadic,20,20M,EpidemicRouter,90505,89505
C61882,P61882,SV1_C61882,scenario_space_v1/settings/SV1_C61882.settings,KumpulaCampus,ShortestPathMapBasedMovement,120,7200,2.0,pedestrian_shortestpath_heterogeneous,20,50M,EpidemicRouter,62882,61882
C92465,P92465,SV1_C92465,scenario_space_v1/settings/SV1_C92465.settings,NuuksioSparseTrails,MapRouteMovement,250,7200,2.0,pedestrian_vehicle,100,20M,EpidemicRouter,93465,92465
C98488,P98488,SV1_C98488,scenario_space_v1/settings/SV1_C98488.settings,NuuksioSparseTrails,ShortestPathMapBasedMovement,150,7200,2.0,pedestrian_shortestpath_heterogeneous,100,5M,EpidemicRouter,99488,98488
C18690,P18690,SV1_C18690,scenario_space_v1/settings/SV1_C18690.settings,HelsinkiDisrupted,ShortestPathMapBasedMovement,120,7200,2.0,pedestrian_shortestpath_heterogeneous,100,50M,EpidemicRouter,19690,18690
C25816,P25816,SV1_C25816,scenario_space_v1/settings/SV1_C25816.settings,HelsinkiDowntown,BusMovement,120,7200,2.0,single_homogeneous,100,5M,EpidemicRouter,26816,25816
C53435,P53435,SV1_C53435,scenario_space_v1/settings/SV1_C53435.settings,KallioCommunityCompact,ShortestPathMapBasedMovement,80,7200,2.0,pedestrian_transit,20,100M,EpidemicRouter,54435,53435
C97827,P97827,SV1_C97827,scenario_space_v1/settings/SV1_C97827.settings,NuuksioSparseTrails,ShortestPathMapBasedMovement,120,7200,2.0,pedestrian_transit,5,100M,EpidemicRouter,98827,97827
C06619,P06619,SV1_C06619,scenario_space_v1/settings/SV1_C06619.settings,HelsinkiDisrupted,ClusterMovement,300,7200,2.0,single_homogeneous,100,100M,EpidemicRouter,7619,6619
C12027,P12027,SV1_C12027,scenario_space_v1/settings/SV1_C12027.settings,HelsinkiDisrupted,MapRouteMovement,150,7200,2.0,pedestrian_transit,5,100M,EpidemicRouter,13027,12027
C99714,P99714,SV1_C99714,scenario_space_v1/settings/SV1_C99714.settings,NuuksioSparseTrails,ShortestPathMapBasedMovement,250,7200,2.0,cluster_nomadic,100,50M,EpidemicRouter,100714,99714
C68401,P68401,SV1_C68401,scenario_space_v1/settings/SV1_C68401.settings,ManhattanMidtownGrid,BusMovement,100,7200,2.0,single_homogeneous,5,20M,EpidemicRouter,69401,68401
C70821,P70821,SV1_C70821,scenario_space_v1/settings/SV1_C70821.settings,ManhattanMidtownGrid,BusMovement,250,7200,2.0,single_homogeneous,200,20M,EpidemicRouter,71821,70821
C94823,P94823,SV1_C94823,scenario_space_v1/settings/SV1_C94823.settings,NuuksioSparseTrails,ShortestPathMapBasedMovement,50,7200,2.0,single_homogeneous,200,100M,EpidemicRouter,95823,94823
C85873,P85873,SV1_C85873,scenario_space_v1/settings/SV1_C85873.settings,ManhattanMidtownGrid,ShortestPathMapBasedMovement,300,7200,2.0,pedestrian_shortestpath_heterogeneous,5,20M,EpidemicRouter,86873,85873
C10868,P10868,SV1_C10868,scenario_space_v1/settings/SV1_C10868.settings,HelsinkiDisrupted,MapRouteMovement,100,7200,2.0,pedestrian_vehicle,200,5M,EpidemicRouter,11868,10868
C30116,P30116,SV1_C30116,scenario_space_v1/settings/SV1_C30116.settings,HelsinkiDowntown,ShortestPathMapBasedMovement,50,7200,2.0,cluster_nomadic,200,5M,EpidemicRouter,31116,30116
C13808,P13808,SV1_C13808,scenario_space_v1/settings/SV1_C13808.settings,HelsinkiDisrupted,MapRouteMovement,300,7200,2.0,single_homogeneous,20,5M,EpidemicRouter,14808,13808
C02436,P02436,SV1_C02436,scenario_space_v1/settings/SV1_C02436.settings,HelsinkiDisrupted,ClusterMovement,70,7200,2.0,pedestrian_transit,50,5M,EpidemicRouter,3436,2436
C48044,P48044,SV1_C48044,scenario_space_v1/settings/SV1_C48044.settings,KallioCommunityCompact,MapRouteMovement,150,7200,2.0,pedestrian_transit,200,5M,EpidemicRouter,49044,48044
C99633,P99633,SV1_C99633,scenario_space_v1/settings/SV1_C99633.settings,NuuksioSparseTrails,ShortestPathMapBasedMovement,250,7200,2.0,pedestrian_transit,20,20M,EpidemicRouter,100633,99633
C24632,P24632,SV1_C24632,scenario_space_v1/settings/SV1_C24632.settings,HelsinkiDowntown,BusMovement,80,7200,2.0,pedestrian_transit,20,5M,EpidemicRouter,25632,24632
C91878,P91878,SV1_C91878,scenario_space_v1/settings/SV1_C91878.settings,NuuksioSparseTrails,MapRouteMovement,200,7200,2.0,pedestrian_shortestpath_heterogeneous,10,50M,EpidemicRouter,92878,91878
C64291,P64291,SV1_C64291,scenario_space_v1/settings/SV1_C64291.settings,KumpulaCampus,ShortestPathMapBasedMovement,300,7200,2.0,pedestrian_shortestpath_heterogeneous,100,100M,EpidemicRouter,65291,64291
C70295,P70295,SV1_C70295,scenario_space_v1/settings/SV1_C70295.settings,ManhattanMidtownGrid,BusMovement,200,7200,2.0,pedestrian_shortestpath_heterogeneous,200,100M,EpidemicRouter,71295,70295
C57005,P57005,SV1_C57005,scenario_space_v1/settings/SV1_C57005.settings,KallioCommunityCompact,ShortestPathMapBasedMovement,300,7200,2.0,single_homogeneous,10,20M,EpidemicRouter,58005,57005
C78647,P78647,SV1_C78647,scenario_space_v1/settings/SV1_C78647.settings,ManhattanMidtownGrid,MapRouteMovement,300,7200,2.0,pedestrian_transit,200,100M,EpidemicRouter,79647,78647
C35488,P35488,SV1_C35488,scenario_space_v1/settings/SV1_C35488.settings,HelsinkiDowntown,ShortestPathMapBasedMovement,300,7200,2.0,pedestrian_shortestpath_heterogeneous,100,5M,EpidemicRouter,36488,35488
C25314,P25314,SV1_C25314,scenario_space_v1/settings/SV1_C25314.settings,HelsinkiDowntown,BusMovement,100,7200,2.0,cluster_nomadic,100,50M,EpidemicRouter,26314,25314
C13293,P13293,SV1_C13293,scenario_space_v1/settings/SV1_C13293.settings,HelsinkiDisrupted,MapRouteMovement,250,7200,2.0,pedestrian_shortestpath_heterogeneous,200,20M,EpidemicRouter,14293,13293
C24015,P24015,SV1_C24015,scenario_space_v1/settings/SV1_C24015.settings,HelsinkiDowntown,BusMovement,70,7200,2.0,single_homogeneous,50,100M,EpidemicRouter,25015,24015
C94311,P94311,SV1_C94311,scenario_space_v1/settings/SV1_C94311.settings,NuuksioSparseTrails,ShortestPathMapBasedMovement,40,7200,2.0,cluster_nomadic,50,100M,EpidemicRouter,95311,94311
C41411,P41411,SV1_C41411,scenario_space_v1/settings/SV1_C41411.settings,HelsinkiDowntown,WorkingDayMovement,200,7200,2.0,single_homogeneous,20,100M,EpidemicRouter,42411,41411
C10303,P10303,SV1_C10303,scenario_space_v1/settings/SV1_C10303.settings,HelsinkiDisrupted,MapRouteMovement,80,7200,2.0,cluster_nomadic,10,100M,EpidemicRouter,11303,10303
C87694,P87694,SV1_C87694,scenario_space_v1/settings/SV1_C87694.settings,NuuksioSparseTrails,MapRouteMovement,50,7200,2.0,pedestrian_shortestpath_heterogeneous,200,50M,EpidemicRouter,88694,87694
C49319,P49319,SV1_C49319,scenario_space_v1/settings/SV1_C49319.settings,KallioCommunityCompact,MapRouteMovement,250,7200,2.0,cluster_nomadic,200,100M,EpidemicRouter,50319,49319
C58288,P58288,SV1_C58288,scenario_space_v1/settings/SV1_C58288.settings,KumpulaCampus,ShortestPathMapBasedMovement,40,7200,2.0,pedestrian_shortestpath_heterogeneous,100,5M,EpidemicRouter,59288,58288
C05446,P05446,SV1_C05446,scenario_space_v1/settings/SV1_C05446.settings,HelsinkiDisrupted,ClusterMovement,200,7200,2.0,pedestrian_transit,200,50M,EpidemicRouter,6446,5446
C80473,P80473,SV1_C80473,scenario_space_v1/settings/SV1_C80473.settings,ManhattanMidtownGrid,ShortestPathMapBasedMovement,50,7200,2.0,pedestrian_shortestpath_heterogeneous,5,20M,EpidemicRouter,81473,80473
C99046,P99046,SV1_C99046,scenario_space_v1/settings/SV1_C99046.settings,NuuksioSparseTrails,ShortestPathMapBasedMovement,200,7200,2.0,pedestrian_transit,200,50M,EpidemicRouter,100046,99046
C70815,P70815,SV1_C70815,scenario_space_v1/settings/SV1_C70815.settings,ManhattanMidtownGrid,BusMovement,250,7200,2.0,single_homogeneous,50,100M,EpidemicRouter,71815,70815
C28240,P28240,SV1_C28240,scenario_space_v1/settings/SV1_C28240.settings,HelsinkiDowntown,BusMovement,300,7200,2.0,pedestrian_transit,100,5M,EpidemicRouter,29240,28240
C07204,P07204,SV1_C07204,scenario_space_v1/settings/SV1_C07204.settings,HelsinkiDisrupted,MapRouteMovement,30,7200,2.0,single_homogeneous,10,5M,EpidemicRouter,8204,7204
C57108,P57108,SV1_C57108,scenario_space_v1/settings/SV1_C57108.settings,KallioCommunityCompact,ShortestPathMapBasedMovement,300,7200,2.0,cluster_nomadic,50,5M,EpidemicRouter,58108,57108
C34919,P34919,SV1_C34919,scenario_space_v1/settings/SV1_C34919.settings,HelsinkiDowntown,ShortestPathMapBasedMovement,250,7200,2.0,cluster_nomadic,200,100M,EpidemicRouter,35919,34919
C55847,P55847,SV1_C55847,scenario_space_v1/settings/SV1_C55847.settings,KallioCommunityCompact,ShortestPathMapBasedMovement,200,7200,2.0,pedestrian_transit,200,100M,EpidemicRouter,56847,55847
C55287,P55287,SV1_C55287,scenario_space_v1/settings/SV1_C55287.settings,KallioCommunityCompact,ShortestPathMapBasedMovement,150,7200,2.0,pedestrian_shortestpath_heterogeneous,50,100M,EpidemicRouter,56287,55287
C70883,P70883,SV1_C70883,scenario_space_v1/settings/SV1_C70883.settings,ManhattanMidtownGrid,BusMovement,250,7200,2.0,pedestrian_shortestpath_heterogeneous,20,100M,EpidemicRouter,71883,70883
C67823,P67823,SV1_C67823,scenario_space_v1/settings/SV1_C67823.settings,ManhattanMidtownGrid,BusMovement,80,7200,2.0,single_homogeneous,200,100M,EpidemicRouter,68823,67823
C01884,P01884,SV1_C01884,scenario_space_v1/settings/SV1_C01884.settings,HelsinkiDisrupted,ClusterMovement,60,7200,2.0,pedestrian_shortestpath_heterogeneous,50,5M,EpidemicRouter,2884,1884
C13272,P13272,SV1_C13272,scenario_space_v1/settings/SV1_C13272.settings,HelsinkiDisrupted,MapRouteMovement,250,7200,2.0,pedestrian_shortestpath_heterogeneous,5,5M,EpidemicRouter,14272,13272
C93637,P93637,SV1_C93637,scenario_space_v1/settings/SV1_C93637.settings,NuuksioSparseTrails,ShortestPathMapBasedMovement,30,7200,2.0,pedestrian_transit,50,20M,EpidemicRouter,94637,93637
C49823,P49823,SV1_C49823,scenario_space_v1/settings/SV1_C49823.settings,KallioCommunityCompact,MapRouteMovement,300,7200,2.0,single_homogeneous,200,100M,EpidemicRouter,50823,49823
C70889,P70889,SV1_C70889,scenario_space_v1/settings/SV1_C70889.settings,ManhattanMidtownGrid,BusMovement,250,7200,2.0,pedestrian_shortestpath_heterogeneous,100,20M,EpidemicRouter,71889,70889
C72038,P72038,SV1_C72038,scenario_space_v1/settings/SV1_C72038.settings,ManhattanMidtownGrid,MapRouteMovement,30,7200,2.0,pedestrian_transit,50,50M,EpidemicRouter,73038,72038
C06075,P06075,SV1_C06075,scenario_space_v1/settings/SV1_C06075.settings,HelsinkiDisrupted,ClusterMovement,250,7200,2.0,pedestrian_shortestpath_heterogeneous,5,100M,EpidemicRouter,7075,6075
C99691,P99691,SV1_C99691,scenario_space_v1/settings/SV1_C99691.settings,NuuksioSparseTrails,ShortestPathMapBasedMovement,250,7200,2.0,pedestrian_shortestpath_heterogeneous,100,100M,EpidemicRouter,100691,99691
C22895,P22895,SV1_C22895,scenario_space_v1/settings/SV1_C22895.settings,HelsinkiDowntown,BusMovement,50,7200,2.0,pedestrian_shortestpath_heterogeneous,200,100M,EpidemicRouter,23895,22895
